Equation,Answer
-93 + -53 $ 34 + 34 % -50,-16
57 + -76 % -63 * -41 - 12,578
39 * 93 / -89 * 80 + 17,-3243.224719
-28 $ 43 * 81 & -8 + 55,-4594.595745
-84 & 60 / 84 / -88 & 86,30.083721
-96 $ 74 $ -67 & 52 % -16,inf
-31 - 25 & -34 * -34 - 93,-0.026341
35 $ 56 * -8 % 28 $ -66,inf
87 $ -9 % 32 - -91 $ -24,0
47 $ 33 * -46 * 85 % 19,18
-51 + 21 $ 93 / 31 * -8,-24
-35 * -7 % -22 * -33 % 8,3
-55 * -26 & -55 & -92 % -22,1.625000
-9 % 0 / -14 & 98 % -72,nan
-85 + 19 + -94 % 25 % 60,-60
68 % -92 & -49 / 51 $ -48,0.005000
29 - -23 / 63 / -81 * -65,29.292965
63 % 11 % -51 $ 41 - -70,70
62 * -64 * 37 + -72 % -66,-146822
12 * 88 % -41 - 42 - -83,31
-27 + 35 % 72 * 2 - -73,116
3 $ -70 $ 0 + 9 $ 75,675
-21 + -74 + 11 + -84 & 88,-0.954545
34 * -75 & -11 + -89 & 41,0.155488
-37 / 52 % 28 - 47 * -88,4163.288462
35 * 61 - -41 / -57 & 27,39.523717
-8 $ 67 $ 76 & -44 * -1,0
-65 + -14 - 38 / -94 & 45,-0.873286
61 / 70 - -92 $ -5 $ 69,inf
-44 * -80 * -94 $ -6 $ 23,-69
-57 & -16 % 58 % -66 $ 69,0.206522
-53 - -46 * -12 / 17 & -4,10.683824
18 & 73 + 54 * -47 $ 64,-inf
-16 $ 77 & -86 $ -45 - -25,7.700000
-33 + 38 - 11 / -74 % 82,-76.851351
-51 $ -17 / -35 + -84 * -30,2520
87 & 84 * 47 * 95 + -3,0.000116
-94 + -98 - 72 + -97 - 26,-387
-77 % 75 + -42 / -17 - 95,-19.529412
24 + 35 $ 31 / 94 * 8,2.638298
-75 / -98 $ -56 $ 70 & -29,-1.206897
-27 * 34 % -34 / 20 + 10,10
43 $ -39 / 95 + -46 & -7,3.285714
-73 $ -28 - 46 / -72 & 95,-0.144006
64 / -48 * 33 * -34 % -30,-4
-37 - 98 / -45 * 51 + 5,79.066667
82 & 98 - 20 / -7 * 83,0.122336
-12 & -96 & 84 - 4 * -97,0.000066
3 - 55 - -65 % -19 & 46,-0.478261
-45 - 29 $ 68 + -77 & -76,0.506579
3 + 93 & -6 - 10 / -3,-18
96 & 66 - -86 + -32 & -6,-0.033333
-44 * -6 * 25 + -39 - 56,6505
45 - 34 * 3 * 41 & -91,22.730769
96 $ -29 / 83 % 45 % 37,7.650602
41 + 46 $ 44 * -58 + -22,73986
-74 % -45 & 6 + -66 * 31,0.007108
-35 * 89 & 13 - -44 / 88,-115.370370
-12 & 1 % -74 % 37 * 86,-0.069767
-59 $ 75 $ 32 * 39 / 4,-1248
-79 - 0 $ 71 * 71 & 76,-2089.361842
-19 - -81 + -99 % 60 - -15,98
68 * -59 % -23 * 3 + 98,68
32 $ 47 % -86 $ 41 & 70,0.585714
-74 % -13 + 26 + 15 + -37,-5
-56 % 95 $ 95 * -56 - -70,723590
-27 * 59 * 76 - -59 $ 69,0
-15 + -4 * 83 % 8 % -59,-70
-46 $ -68 & 88 * 38 + 50,-0.020035
-30 + 56 / 89 * -50 + 10,-51.460674
-87 $ 70 / 43 + 18 % 51,18
61 - 51 * 98 $ 36 / -4,-9
71 - -29 * 76 & -48 - 46,-12.101064
23 & -35 & -54 * 76 - 78,0.000039
78 & 75 % 16 / -34 + -29,-1.329990
-3 - 95 / -45 * 11 $ 65,260
9 / 45 $ -54 & 37 - 21,455.625000
-33 $ -14 $ -90 & 19 & 29,-0.285844
-35 & -89 / -74 & -45 / 45,7.275281
-62 * -90 - 77 * 1 / -16,5584.812500
21 $ -10 & -37 / -99 % 17,0
-58 + 24 & 16 + 1 + -8,-1.888889
51 + -66 & -62 * -52 $ -92,-inf
12 $ -59 + 87 $ 44 % -16,0
-93 % 88 + 91 - -21 * -4,90
-42 & -6 + 0 - -83 $ -28,-inf
-57 $ 7 - 5 + -41 $ 38,0
-44 % 0 & -16 % 19 & 47,nan
-76 * -60 + -88 + 46 $ 86,86
20 & 59 / 66 / -22 % 90,0.111161
-26 * 49 * 43 - 19 * 46,-55656
63 & 76 - -53 + -98 * 91,-0.003584
-34 / 58 + 95 % -64 % -10,-3.586207
44 & 5 % 63 $ 52 $ -61,inf
12 % 29 + 13 & 70 $ 28,0.446429
-24 - -72 + 40 % 92 + -9,79
-34 + 0 * 9 & 36 + 98,-0.126866
43 / -77 & -59 * 42 $ 92,inf
18 % 7 & 77 & 24 & -14,-0.000019
-44 $ -11 + -31 - -40 * 13,478
-35 $ 48 % -75 / -60 - -21,21
9 $ 92 & -96 $ 60 % -75,-33.733333
-31 * -73 * 71 + -66 / 98,160672.326531
-45 & -83 / -71 $ 72 + 57,-0.004977
-74 * 62 & 93 * -14 - -8,1.772798
70 $ -67 / 48 + 55 % 2,1
-44 / 39 % 44 & 69 + -18,0.420312
-39 + -20 + -75 + -14 $ -42,-42
64 $ 40 & 34 - -12 * 95,0.017036
-20 / 41 $ -99 / 77 * 57,-11066.142857
-83 % -71 - 27 / 9 % -57,42
0 $ -88 + 93 $ 52 + 91,91
2 & -68 * -47 / -24 + 78,-0.018127
-49 $ -92 + -4 * 98 % -75,-201
-63 & -86 + 26 & 16 - -99,0.002283
39 - 93 * 71 & -89 - -57,102.562500
-89 & 80 + -50 - 28 + 19,-2.119048
-63 - -78 & -26 + 73 $ 68,0.055147
4 & -87 / 34 / -19 + 34,0.058591
88 + 51 % 25 $ 21 % 33,21
-90 + 74 $ 63 * -37 / 26,-537.923077
77 $ 59 $ 12 $ -16 + -51,-35
-21 + 39 - 93 + 84 & 29,0.155172
-20 % -35 + 93 % 0 + -47,nan
-26 & 71 / 29 / -98 $ -75,0.000058
92 % 46 * -32 * 4 $ 6,-inf
-45 / 94 / -40 / -56 - 97,-97.000214
79 * -11 $ 19 % -59 - 10,-50
58 % 44 & 88 - 34 % -2,0.079545
-25 / -93 + -4 $ -20 / -59,0
-24 & 86 / -53 $ -1 - -85,-0.142857
-33 + 61 + -51 + -4 $ 70,-140
19 % 20 $ -89 + 57 * 57,3605
-41 & 45 - 61 + -35 - -98,-0.436170
60 & 62 + 24 - 27 & 59,0.004309
7 % 40 $ -47 / 65 * -23,49.892308
-67 % 63 / -35 / 74 $ -4,-704
-52 $ -27 - -76 & -33 / 78,-57.909091
64 $ 38 / 36 / 86 / -8,0
-99 & 13 * -64 * 65 * -6,-0.000153
-76 + 73 / -37 / -21 + 55,-20.906049
48 + 90 + 91 % 20 - -49,198
44 * 57 - 9 - 66 + 15,2448
-45 / 14 / -22 / -99 * -77,0.113636
-60 & -12 + -20 $ 42 $ 39,inf
-7 - -68 % 56 + 38 + -69,-82
30 & 95 * 2 * 48 $ 55,0.272727
-31 $ -56 $ -92 / -8 $ -66,-inf
-79 $ -12 / -11 $ 96 % -53,-inf
-76 * 75 % -13 * 86 % -21,-12
49 $ -39 * 44 + 21 & -10,-3004.050000
51 / -89 % -20 / 66 $ 48,-265344
-13 & 34 % -23 - 9 + 61,-0.162500
65 * 46 - 78 / -65 - 97,2894.200000
93 / -21 $ 62 / -28 - -40,37.785714
-31 $ -78 % 15 % 10 - -14,14
-60 & -50 * 80 / 61 - 78,0.208952
84 - -71 * 14 * -1 & -53,8.584906
-98 % 67 % -16 / 48 $ 42,-7056
-14 + 30 / -59 * -44 & -79,-0.052993
-5 / -84 + -36 * 60 / -4,540.059524
-30 $ 28 * 54 * 60 + -5,-274337285
-29 - -27 $ 34 / -13 / -22,0
-92 * -97 / 9 - 91 + 71,971.555556
67 & -19 * 81 * -96 + 45,0.000227
83 & 64 + -47 - 71 & -36,0.010674
81 / 29 / -25 / 10 + -38,-38.011172
-22 - 1 $ -31 + 61 * -90,-5552
19 - -78 + 37 * 58 / -74,68
56 $ -82 $ -9 + -3 / 14,-0.214286
-12 % 49 + 78 & -1 * 44,-1.306818
12 - -98 & -51 + 72 / -37,-1.038795
51 * 4 * -98 - -84 + 17,-19891
-21 & 13 / 69 & 15 & -61,0.015227
-64 / -50 * 97 $ -54 - -6,6
-22 / -75 & -72 $ -21 & -1,0.003492
8 % 22 * 43 % 63 + 12,41
22 * -59 % -10 + -55 $ 38,0
37 / 57 / -17 $ 19 % -81,-100688
6 % 71 % 22 % 82 % -82,-76
78 $ 20 & -54 + 48 $ -64,-0.014205
9 & -86 / 78 * 0 $ -11,0
-40 / -52 - 83 % 75 % 21,-7.230769
-22 + -24 / 8 $ -22 $ 44,-88
-42 $ -80 + 50 & -16 * -7,-0.491071
-46 * -67 - -42 - 88 & -24,-63.250000
-33 / -85 / 79 / 31 % 97,0.000159
-50 % -46 * -13 * -47 / -75,32.586667
32 & -45 $ 27 % 40 & 45,-inf
66 - 31 / 49 $ 0 * -35,0
-76 / -8 $ -14 / -77 * 53,19.272727
88 % -62 - 67 - -12 + -89,-180
-55 & 81 - 25 * -41 + 1,-0.024842
66 % -60 & -41 - -88 + 27,-0.364865
-74 - 40 $ 60 - 16 + -81,-97
-76 & -14 - -40 % 74 / -19,3.112069
-66 % -31 + 43 + -60 / 28,36.857143
31 & 59 $ 68 & -21 % -13,-0.007123
-40 + -31 & 79 - 57 * -53,-0.011452
82 * -29 $ -17 & 83 $ 89,-0.047753
94 - 89 * -19 $ 91 + 35,126
-76 % -12 & -3 & -10 / 80,-2.666667
-11 - -7 * -82 * -6 & -46,-37.315217
-25 - -65 / -3 + 82 - 19,16.333333
-90 + -25 - -62 $ 55 - 32,-87
70 / 94 % -93 % -24 + -69,-89.255319
-35 % 88 - -10 * 3 * -8,-187
2 - -31 & -41 / -17 % -12,-1.720859
75 * 44 - -10 * 9 $ -20,0
-4 / -37 % 75 + -86 / -81,1.169837
-33 * -7 + -12 + 41 & 64,2.031250
76 * -80 % -4 * 36 + -11,-11
92 + 81 + 42 / 0 / -55,-inf
-72 + 32 + -96 * -92 $ -3,0
-7 & -90 * 32 $ -82 * -89,0.000240
48 - -13 * -83 $ -69 + -85,-154
8 $ 51 % 2 $ -28 $ -28,0
-72 $ 69 % 28 * 38 - -70,-2894
27 / -96 + 26 - 9 $ -86,430
23 - -36 & -82 & -9 $ 15,0.011992
66 / 27 & -36 - -7 * -9,-0.012346
64 $ 18 % 24 + -11 % 27,34
-72 + -20 % -53 % 54 % -68,-106
56 % -99 $ -48 $ 10 % -72,-62
27 * -66 - 96 * -75 + -18,5400
99 $ -90 % 11 $ 79 + -18,693
-47 + 15 - 68 / -45 $ -49,-98
79 - -1 + -14 * 55 & 0,-inf
-4 / -91 - -3 * -6 $ 58,-174
72 + 67 - 22 & 19 % -29,-5.850000
-78 / -83 % 16 * 95 % -88,-86.722892
85 & -60 & -12 + -91 - 96,0.001780
-12 + -71 - 5 $ 14 & -20,0
-5 $ -37 - 85 - 71 + -73,-525
20 + 66 $ 53 / 99 * 64,34.262626
-11 & 58 * 9 & 89 + -2,-0.000061
3 + -18 + 6 - -34 & 29,0.431034
-82 - -49 $ 6 $ -80 * 31,-inf
-54 + 4 & -82 & -39 + -99,-0.001105
88 * -29 $ -73 + -90 / 30,-76
7 & 23 / 68 $ -25 % -30,0.001918
-53 / -48 + 46 - -82 + -58,71.104167
64 - -83 - 62 + 83 + 31,199
-66 % -79 % -39 * -91 * -30,-73710
79 + -82 + -13 * -85 % -45,-23
-27 / -53 + -27 + 96 $ 51,51
-31 & 63 - 70 % -90 $ -4,-inf
-37 + 8 / -27 * 4 - 89,-127.185185
-14 % 32 % -26 & 77 - -49,-0.031746
-88 $ -31 * 41 / 70 / 25,-0.726286
-18 - 87 + -70 / -33 & -35,1.469697
-7 + -89 & -46 & 23 % 89,0.022684
-57 - 29 % -65 * 93 * 73,244347
-7 / -94 * 38 + 31 $ -77,154
10 & -54 $ -85 / -6 $ 68,0
79 * 15 & 0 + 27 $ -50,11.850000
-22 $ -29 $ -42 / -49 + 85,85
90 / 75 + 28 % 8 % 55,5.200000
-16 + -95 - 14 + -25 % -28,-150
-47 / -7 - -26 % 21 + 32,22.714286
4 $ 31 * -14 - -48 % 57,46863
94 - 34 / 88 $ -29 % -76,0
96 $ 16 + -31 - 90 + 4,-101
-70 & 22 * -99 $ -2 / 14,245
73 + -4 * -91 / 92 / -48,72.917572
17 - 13 $ -53 * -39 $ 46,46
60 - -36 - -72 $ 7 % -39,0
57 * 39 + -9 + -36 + -26,2152
94 % -89 - -49 + -68 * 19,-1327
-75 % 23 / 53 % -50 $ 96,-96
-79 & -94 + -6 / -68 / 63,0.420219
45 $ 67 & -64 % 6 % 96,33.500000
-28 $ -26 % -45 / 47 $ 83,-12450
18 * 16 & -1 - -34 & 64,0.034091
60 + -42 * 13 * 9 $ 93,0
75 % -44 & -24 * 33 % 4,-inf
34 % -7 + -32 % 81 - 44,4
34 & 54 / -29 % 57 / 71,21.890557
0 & -31 & 55 % 74 & 93,0
48 / 78 * -76 & -33 & -67,-0.005288
-32 & -66 % -55 $ 73 * 55,0.000011
-86 / 10 & -7 + -71 & -58,-0.000475
3 % -6 $ -50 + 86 & 42,-9.095238
-37 & -99 $ -21 % -75 & -94,-0.004686
-58 % -7 + -71 + 26 % 89,-47
85 * 38 - 69 + -78 & 94,16.398936
27 / 45 * -11 - -93 * 44,4085.400000
13 & 86 % 33 + 81 - 17,0.077381
56 - 65 $ 21 % 46 & 17,-1.235294
-62 % -48 & 70 & 89 - 98,0.005556
-48 + -58 $ 77 % 97 / 89,0
99 & 43 / 91 $ -71 * -40,0.000003
35 * -15 / -59 - -4 & 86,0.074990
78 / -36 & -67 % -61 + -35,0.026423
36 * -40 & 33 & 67 & 53,-0.001536
28 * -52 & -1 & -64 * -11,0.517045
-97 & 5 + 91 % -39 - -32,-4.409091
76 $ -88 * -91 & 88 % 62,16324
-14 $ -86 * 31 / -55 % -99,-202.109091
-17 % 8 + 71 $ -34 $ 33,inf
22 % -6 $ -74 & 14 * -95,1.029323
-20 % -1 % -35 % -54 * -52,0
-89 / -38 + 30 * 37 * 95,105452.342105
73 * -23 + 56 % -9 * 74,-2197
65 & 17 $ 10 % 74 % -34,1.354167
-64 + -69 * 87 / -65 % 82,-53.646154
-23 - -45 % 62 & -17 - 31,0.416667
-64 * 69 $ -3 / 82 * -60,0
17 % -54 & 43 / -37 - -95,-0.197149
8 * -57 % 70 + -71 & -83,0.222892
-13 + -76 + -79 * 67 % -23,-92
-17 * -35 $ -43 % 29 * -2,0
-34 % 78 / -71 $ 85 * -33,-12698235
-94 + -23 $ -17 + 40 * -90,-3617
-52 + -93 + 87 $ 5 / 32,0
-77 $ 7 / -51 - -4 / 63,-0.073763
-34 - -95 + 54 * -37 / 61,28.245902
15 + -28 $ -24 % 2 % 17,0
-94 % -70 + -20 - -73 & 34,0.426471
-23 % 77 & 12 $ -39 & -55,-0.002098
85 - 5 / 1 % 73 * 91,-370
16 / -86 & 83 - 10 / -23,-0.001115
-52 $ -63 + -86 + 41 % -39,-249
-67 & 6 / 33 / -58 / -78,-833547.000000
-45 * -94 $ -83 $ 78 * -58,inf
-30 % 2 & -42 / -76 + -92,0
94 / 74 + 79 - 32 & 47,0.513514
85 / -28 & -18 & -46 $ -74,-0.000285
57 + 11 * 66 % 64 - 91,-12
-89 / 69 $ -99 - -27 & -34,111.705882
16 / 37 % -46 + 35 - 11,-21.567568
29 - 18 % 1 * -43 - 77,-48
27 $ 9 / -15 / 52 * -39,0.450000
-83 + 79 % -56 / 54 + 29,-54.611111
51 - -79 * 25 $ -47 - -63,63
46 - -85 * -51 + 17 / 6,-4286.166667
38 % -27 + 62 + -24 + -85,-63
35 - 85 % -95 % -20 + 62,107
-29 - 99 + 44 + 25 / 37,-83.324324
-41 / -58 / -20 / -58 + -19,-18.999391
26 * -85 & 4 / 0 % 71,nan
-75 % -57 & -37 / -38 - -41,-0.214420
-71 - -48 $ 76 + 91 & -40,1.712500
-89 * 93 % -87 $ 66 * 4,-5808
3 % -72 $ -44 - -8 / 60,-43.866667
-5 & -32 / -21 / 91 + -69,0.036241
60 $ -94 $ -57 $ 69 $ -26,0
21 $ 81 & 89 * -19 $ -80,-2.025000
-51 * -12 & -68 $ -72 + -45,-1.619048
65 * 77 / 40 % 80 & -41,-0.550305
-78 $ 4 + -83 % -35 $ -54,-270
-26 % 41 & 51 % 71 / 88,12.941176
71 + -58 * -8 / -9 + -15,4.444444
-8 & 92 * 9 % 9 / 27,-inf
52 * -49 % -65 - 28 + 42,1
-91 / 96 * -87 - -51 $ 65,65
0 $ 54 * -97 - 87 & 56,inf
-11 + -88 / 35 * 61 / -12,1.780952
45 $ 69 / -61 - -44 + -87,-43
35 % -47 % -73 * -81 * 61,59292
-10 % 69 $ 40 - 32 & -43,-0.093023
-56 + 76 & 86 $ -31 - -14,0.714286
-72 - -68 - -11 & 59 & 55,0.000539
-8 & -38 $ -33 $ -5 % -89,0.800000
-4 / -33 * 91 + 20 % -74,-42.969697
-84 * -52 + 57 $ -26 & -88,0
-83 & -94 + 82 * -96 * -65,-0.000081
-67 + -73 + -40 & 80 - -99,-0.502793
70 & -66 $ 63 * 85 - -15,-0.000081
-42 $ -31 & 77 + -74 * 51,0.004193
-6 + -99 * 7 $ 31 % 79,0
-17 $ -9 & 71 & -60 - -51,0.003521
60 & -80 / 45 + -75 & 83,-0.002354
-44 - -68 % -79 * -26 + -34,-1846
-6 * 87 * -59 / 58 / -99,-5.363636
-78 % -81 + 55 / -49 $ -38,-38
89 $ 62 + 4 - -71 + 40,177
-11 $ 70 % -31 * 67 % -97,-688
37 - -31 $ 40 + 20 * 16,360
-54 % -31 * 24 + 80 * 85,6248
16 $ 13 % -92 % 9 * 50,700
94 & -55 / 47 * -84 $ 83,0.566265
33 - -57 - -64 $ -78 & -22,0
10 % -69 - 25 % -71 - 27,-40
79 / 24 $ 29 % -28 $ -17,0
56 / -30 * -4 * -14 - -92,-12.533333
-48 % -36 * -59 / -76 + -78,-87.315789
77 + 31 / -97 + -76 % -51,51.680412
80 * 83 % 53 - -36 - -74,125
-34 / 8 * -33 & 13 & 0,inf
-80 + 33 & 78 + 8 - -62,-0.158784
93 $ -99 % -35 * -34 * 38,15099604
-16 $ -2 % 52 / -35 / 97,-0.014728
-51 & 28 - -21 / 1 $ -67,-0.380597
-71 $ 25 % -43 % 32 / -47,-0.297872
-51 - -46 - 73 % -21 + 25,31
-66 % 95 % 24 / 31 - -54,54.161290
-59 * -49 - 50 & 51 & 96,0.145067
72 % -56 $ -73 / 65 & -91,0.006171
-83 * 82 - 28 / 8 + -67,-6876.500000
-24 / -19 - -63 & 51 - -4,0.584211
36 & -16 % 75 & -1 + -46,-0.003246
-16 & 82 / 23 / 23 - 36,0.223183
-7 * -46 % -73 * 95 $ 67,0
60 % -55 & -46 * 18 - 20,0.029481
-77 + 13 % -49 $ -40 + 59,19
33 / -42 + 82 & 4 + 93,0.418630
1 - -82 $ -34 - 92 % 4,0
13 / -30 + 80 - 48 + -33,-1.433333
-81 / 59 + 52 $ -1 * -40,40
-46 $ 49 / -62 $ -27 + 90,-855
94 & 55 & -33 $ -61 + -71,-0.002214
36 * -67 - 51 + 62 / 66,-2462.060606
-59 $ -6 % -73 - -77 + 5,76
20 * 61 $ -34 & -17 * 6,0
-72 * 79 % -16 % 29 * -97,-2037
51 & 53 * 84 & 33 - 61,-0.000102
-27 & 38 / 56 - -23 $ 75,-0.045000
39 + -5 $ 9 $ -7 + 70,70
-15 + -21 & -59 * -41 * -2,0.003721
81 + -82 / -44 - 71 + 20,31.863636
41 / -85 % -20 + -32 / -41,0.298135
-38 % 98 - 18 + -22 & 98,0.102041
81 - -12 $ -93 + 93 - -56,242
-60 & 54 $ 79 / 55 & -42,0.248644
-35 / -47 & 2 + 69 % -73,-0.186170
-92 $ -92 & -80 - 67 * -40,-0.017692
-2 - -90 * -37 % 80 $ -82,-164
96 + -22 $ -65 + -28 $ 35,-35
30 % -75 + -40 & -51 - 23,0.574324
-60 + 46 * 65 $ -47 * 4,0
86 / 67 + 50 $ -19 $ 36,inf
-27 $ 90 % 62 + -3 % 74,43
-8 % 67 * 85 * -27 - 3,-135408
-25 - -1 / 50 & 31 / -54,21.756774
51 - -91 - 50 % -21 + -80,75
11 % 81 * 40 % 45 % -57,-22
93 & -55 & -67 - 2 + -79,0.002856
-46 + -63 + -45 $ 94 % 49,0
59 + -20 % 26 % 89 * -86,-457
25 * -76 / -22 % 16 / -75,-0.084848
-43 & 19 - -64 & 15 / -2,0.017269
4 - 42 & -60 / -60 + -91,0.211111
3 $ -20 % -62 $ -9 - 7,-7
6 & -71 + 40 $ 5 % 37,-inf
-63 * -90 % -15 & 52 - -31,0
31 + -2 % 70 & 86 $ -66,inf
69 + 88 & 77 * 11 - 27,0.095732
63 * 41 * 49 - -88 + 52,126707
0 * -44 & 0 * 44 & 33,nan
11 % 20 $ 22 $ -82 * 5,3690
2 & -28 $ -85 * 69 / -93,-0.007928
-56 - -28 + 3 & -82 * 76,0.002006
-45 - -81 $ -11 $ 10 - 30,inf
-65 $ -2 % 66 / 29 + -96,-96
-34 + -2 % -53 / 28 $ -5,-5
62 $ 70 / -66 / 20 + 51,51
0 * 92 + 6 $ 55 / 74,0.743243
97 % -63 % -9 + -2 * -90,178
-68 - 99 & 11 $ -78 % -32,-5.964286
-36 * -20 * 17 + -93 - 54,12093
28 * -90 % -62 & 59 % 8,-6.666667
23 $ 40 & 10 % -51 - 84,-0.320000
-94 & 45 - 11 / -71 $ 79,-0.297468
2 * -99 $ -84 - -99 / -8,-96.375000
80 & -52 + 0 % -49 % -68,-0.769231
-2 / -56 + 75 % 58 & 50,0.170357
34 - -93 % -89 - -77 & 14,4.107143
-63 * -98 + -20 $ 65 $ -49,0
-25 $ -78 & 3 - -29 * 61,-0.088036
9 & 30 / 48 / -19 - 79,-0.056938
-95 $ -59 & -11 % -41 & 65,0.020629
5 $ 64 + 2 - 31 + -80,723
72 $ -20 $ 99 $ -28 / 60,0
29 & 76 * 71 $ 29 / -64,inf
-78 % -90 + -63 % -54 % 57,-30
52 & 74 / -12 + 36 + -85,-0.471299
-73 * 70 / 66 $ -89 % 97,0
62 / -29 - 1 $ 30 & 9,-15
-13 * -73 $ 8 % 37 / -63,0
79 & -35 / -85 % -9 $ 2,-inf
52 % 94 / -58 * 63 / 24,-2.353448
82 + -74 $ -92 % 20 + -46,-38
-85 % -81 - 89 - -76 % 70,-157
-88 + 88 + -52 + 90 * -3,-322
86 / 0 $ -88 / -93 * -35,0
-28 $ -35 & 21 / -26 - 5,6.026490
-41 & -78 * 28 & 32 * 93,0.000002
65 + -29 - -97 + -11 / -40,133.275000
-44 * 49 $ -30 / -17 - 85,-85
85 $ -73 $ -45 * 41 - 42,inf
41 - -7 & -94 - -38 + -10,-0.363636
-23 / -32 * 45 * 49 % 9,0.843750
10 * -36 * 12 % -59 * 2,-26
12 / -44 $ -86 * 48 * 64,-255924111360.000000
13 - -52 * -2 % 59 $ -40,-80
16 + 65 % 0 - 63 * 50,nan
-67 & 86 - -21 / -37 * -40,-0.308180
-78 $ 79 + 34 % 90 + 11,-34
8 + -25 * 42 & 94 / 3,-16.627660
88 - 60 + -42 * -22 + -61,891
-80 & -15 $ -39 * -63 * 45,0.000000
-52 & 57 & 27 & 27 - -6,-0.000128
45 + 26 / -83 * -13 $ 28,28
8 $ 64 & -44 / 18 $ -41,-0.367288
73 + -57 / 50 - -14 / 46,72.164348
34 + 80 - -50 * 66 / 36,205.666667
84 - 74 * -3 & 42 - -10,2.942308
-52 & 62 - -42 % -91 * -25,0.026316
-15 % -79 & 27 & -10 % -58,0.013889
50 * -83 / 64 % 34 - -66,69.156250
7 * -89 + 64 * -74 % 89,-553
32 - -9 * -66 - 99 $ -56,-56
88 % 81 - 90 * 21 * -66,124747
-35 $ 38 * -73 & 46 * 20,-120.608696
-28 % 61 / -60 $ -6 * 86,-484524
59 * -57 $ -26 % 0 + 35,nan
-64 - -78 & -21 $ 3 + 95,0.073684
61 * -99 & -99 * -70 * -11,0.039610
71 / -70 * -31 $ -94 % -68,0
48 * 61 & 61 - 98 $ 4,-inf
-28 + -84 * 39 + 73 * 29,-1187
-19 * 55 & 59 $ -95 $ 83,-6.295181
-30 & -81 - -27 % 44 - 61,0.094340
-18 + 56 % 33 + 88 % 75,18
-14 + -44 * 53 $ -25 - -59,34
82 $ -26 - 12 $ 3 * -94,-6768
74 $ -48 $ -94 / -41 + -91,inf
-5 $ 24 - -54 / 58 - 73,-168.068966
-5 - -20 - -54 / -39 & -54,-0.126068
94 $ -26 + -62 + 37 * 86,3120
26 % 85 & -3 * 56 + -94,-0.049618
5 & 8 & -92 * 6 % 82,0.007102
-28 * -10 & -62 * 3 $ 52,-inf
-46 & -74 % 96 % -99 & -17,-0.008785
53 & -22 * 30 * 43 * -31,0.000030
-25 + 54 + -97 * -40 % -99,-51
56 $ -7 $ -1 * -79 % -18,inf
11 $ 28 / 58 - 24 % 33,-23.517241
-60 + 26 & 51 + -17 / 43,-0.335938
-85 - -57 + 85 % -66 * -65,3027
79 * 13 / -9 * 39 + 37,-4413.333333
39 + -24 - 0 / 37 & -11,-0.681818
-34 $ -37 % -60 * 78 + -73,-245383
24 + -62 $ 40 / -46 + -62,-62.869565
-82 $ 28 + 85 & -47 % 21,2.656250
47 * -98 - -55 % -32 $ -52,-52
-27 + -84 % 0 + 42 $ -16,nan
-98 + -75 $ -88 + -60 / -53,-86.867925
55 % 66 * 43 % 59 - -35,40
46 & 61 + 51 / 61 - -42,0.221503
41 & 72 $ 33 + 84 $ 54,0.379630
-81 - 29 $ -51 + 93 + 52,94
64 - 66 + -17 & -17 % -42,0.558824
-33 - -85 - 68 / 33 / 13,51.841492
-74 + -11 % -65 & -30 - 9,1.089744
-42 + -69 / -30 % -33 / 67,-42.458209
3 $ 50 % 78 $ -55 % -57,0
64 / 91 / 62 / 98 / 10,0.000012
47 & 78 + -66 / 24 $ 16,1.468750
-27 * 28 $ -59 / 97 $ 74,-8954
34 $ -16 % 26 + 82 % -42,8
-37 $ -51 % -49 * -80 * -88,-5364480
99 - 39 / 90 * -6 / 25,99.104000
-43 & -43 $ -46 + 53 $ 40,0.537500
-12 $ 81 * 7 / 18 $ 41,0
-89 $ -75 / 45 % 66 / -26,-2.474359
36 $ 76 - -62 % -75 / -6,217.666667
-50 - -32 % 41 $ -49 % -39,-10
68 & 31 $ -44 * -25 % 37,1.259259
46 - 66 - -77 - -49 & 1,53
-39 + -78 $ 14 & -21 - -93,0
-99 % 62 + -87 - 81 / -27,-59
-93 % 51 + -59 % 50 % 1,9
75 / -37 $ 9 / 75 & 19,0
29 & 94 * -7 % -27 & 26,-0.027885
-44 - 37 % 91 % -35 / -76,-44.434211
-7 % -60 / 40 + -11 & 76,-0.073520
31 & 56 + -93 $ 83 * -22,-0.000170
90 + 53 $ -28 * -71 $ 66,66
35 $ 31 % 24 & 8 % 62,0.437500
6 / -21 / -72 + -7 + 36,29.003968
-68 - -79 $ 98 % 17 & -62,-0.209677
47 $ 35 - 13 + 21 / -67,21.686567
-37 - 46 $ 44 + 91 / -57,-1.596491
-81 % -30 % 38 / -64 & -76,0.001748
8 * -7 - 38 + 79 % 49,-64
95 + 69 * -29 / -24 + -51,127.375000
-52 $ -49 * 84 % -12 & 74,0
-62 - 36 / -17 + -55 - -91,-23.882353
-99 & -13 * -43 - 53 % -72,-0.085640
-36 % 62 + -16 + 79 + 32,121
-93 - 32 % -22 $ -65 % 14,0
94 - -61 / 14 $ -61 % 35,9
-17 * 81 * 0 - 59 $ 49,0
45 + -64 + 51 $ 41 $ 78,78
-78 / 77 * 3 & -14 + 39,-0.060779
0 * -57 $ 36 & 66 * 91,-inf
-12 $ -48 $ -51 $ -55 $ 82,0
