Equation,Answer
-24 / -11 $ -57 # 34 * -36,2128602780
-1 * -7 & -63 * 3 - -69,-0.029167
-30 + 40 $ -88 & 10 - 19,-39.111111
-8 % 82 / 55 % 62 * 62,83.418182
15 / -10 + -31 $ -83 + 35,-214
-41 % 11 * 40 * -96 $ 63,0
-72 - -47 & -50 + 47 * -94,0.002798
-1 & 23 + -80 & 89 % -75,-0.000072
-32 * 34 # 40 / 27 % -18,-9.703704
-87 $ 80 # 25 $ 85 * 85,0
-74 % 28 % 75 * -22 $ 17,0
-85 - -44 * -8 * 73 % -93,-20
30 % 80 - 1 $ -12 & -82,0
-51 % 0 - 42 - 99 * -56,nan
-14 $ 1 & 8 + 77 + 54,0
76 * 96 - -15 - -69 $ 34,34
27 + -12 % 54 # 37 / -29,-31.862069
-88 & -52 + -78 + 37 - -67,1.692308
28 & -35 + 68 # -17 + -69,-0.011263
53 / 57 + -79 + 68 / -89,-78.834220
43 $ 82 % -28 # -39 - 18,-18
-96 - 46 $ 11 % -37 & 96,-0.135417
-17 - 2 # 51 * 63 * -44,712387
-66 - 35 - -83 + 37 % -79,-60
-49 * 20 & 66 - 83 & -7,-2.058824
-22 # -49 % -9 + -29 % -15,-14
-72 % -33 - 54 $ 72 + -34,-106
51 $ 28 - -50 $ -17 + 0,0
-62 + 87 $ -20 # 9 % 21,16
0 $ 39 * 54 - 94 * 31,inf
-46 + 27 * 91 $ 83 * -55,4565
-59 / -5 & 33 $ 13 - 2,0.536364
52 * 85 + -67 + -96 $ 50,50
63 + -81 % 79 / -68 % 95,156.867647
67 * -41 $ -53 * 73 # -83,-36456035
71 $ 46 % 43 % 81 * -6,0
-60 + 76 * -52 - 42 + -88,-4142
-88 % -27 * -51 / -5 # 69,-4791
-64 * -44 / 13 % -68 $ -38,-38
38 / -39 & 83 * -69 $ -36,0.013533
-76 * 80 % -99 + 60 / -61,-41.983607
80 / -86 $ 37 & 64 - 15,-14.724490
76 # -86 # -76 $ 51 - 0,51
-60 - 3 $ 4 $ 62 - 67,-inf
6 # -21 # -71 + 58 $ -77,0
15 # 57 & 65 * -58 $ 94,-inf
-41 # -99 * 56 + -26 & 77,1352.922078
-63 $ -93 * 57 * 32 - 37,-456819013
83 * 89 $ 80 - -61 * 5,385
24 # -41 * -96 * -12 * 13,-16219008
16 $ 24 % -85 # -52 $ -63,0
70 / -82 % 74 + 8 % 69,81.146341
70 / -45 - -6 - -65 % -38,31.444444
-72 # -48 $ 96 $ -82 * 4,984
-38 / -20 - -81 * -41 $ -82,-82
71 # 17 - 22 / -75 # 96,1069.453333
74 $ -79 * -92 - -90 & 79,4554.569620
-12 / -95 & -85 * 52 / -6,0.000086
-46 # -56 / -75 - 14 + -75,-120.493333
53 * 21 + 42 % -17 $ -84,0
-5 # -92 / -93 - 26 $ 24,0
-15 % 96 - -66 * 0 & 49,0.826531
-49 - 80 * 36 $ 84 - 69,-69
-43 / -60 / 34 % -60 $ 54,0
-62 # 19 # -93 - -53 / 22,108559.409091
-12 + -78 & 83 # -31 + -7,0.017375
20 & -39 - 47 * -97 % 69,-0.097087
17 / -3 + -7 * -64 / -19,-29.245614
-37 $ 91 # 83 % -6 % -6,-3
72 / -61 # 6 / 53 $ -33,5907
-74 $ 16 / 88 % -21 $ 0,0
-96 $ -84 / -94 $ 17 & -91,inf
13 / 94 - 77 - -28 $ 92,-92
6 $ -57 - 92 * 21 * 18,-34263
-42 % -91 * 2 * -86 / -38,-190.105263
54 * -13 + 35 * 40 % -67,-709
23 * 47 * 27 - 81 $ 52,52
-68 $ -96 + -76 * -32 % -99,-235
94 - -84 # 96 + 1 * 50,8004
-61 $ 20 # -38 / 79 % -80,-10.810127
74 - -94 & -13 * 28 * 54,-0.004274
-85 # 42 + -93 + 16 + 82,-3524
-10 & 56 - -39 & -66 & 37,0.000005
-38 - 71 $ -98 + 99 - -78,79
-67 + 60 + -79 $ 68 - 46,-46
97 % 36 + -75 - -86 # -61,-5027
-8 + 88 & -56 + 50 & -84,0.039683
84 & 51 - 56 # 32 + -12,-0.022047
-72 / -54 + -83 - 71 & 10,-7.633333
80 # 88 * -48 / 34 + 20,-10404.470588
39 # 87 - -55 % 19 # -61,3996
-54 - 81 - 23 - -44 & 24,-2.375000
-17 - -15 $ -47 $ 0 $ 46,-inf
-70 % 84 + -11 + 6 $ -54,324
53 & 74 - 13 $ 31 & -59,-0.007244
2 + 85 % -49 # 95 * -65,62597
23 # 26 + 57 / 67 % 63,699.850746
14 # 75 $ -61 $ 70 / -4,inf
17 % -80 % 93 / -5 % -96,-6
-44 % 91 % -7 - 37 * 30,-1112
-24 & 4 # -79 & -58 / -29,0.005464
-25 & -59 * -23 & 10 / 15,-0.006909
0 $ 21 $ 8 + -2 & -73,0.013699
-24 * 16 % 41 # 74 / 33,65.818182
0 & 83 / -53 * 98 + 45,0
16 - -75 / 40 % -83 - -6,23.875000
-97 % -73 + -6 + 78 # 4,372
-14 / 90 % 82 * 73 * -42,-250935.066667
-53 / -10 & 80 # 42 & 93,0.000004
-17 + 14 + -92 - 67 & -76,1.065789
-83 / 94 + -57 - -78 $ 92,460
5 - 19 - 33 + 0 + -73,-120
-50 % -13 * -43 # 48 - 7,23314
-4 & 90 + -70 + 35 # -56,0.000965
29 + -48 & 56 / 79 # -68,0.037774
-67 - -99 $ -38 # 33 / 85,0
47 % 0 % 89 & 57 & 54,nan
59 * 53 + -14 $ 67 $ -42,0
80 + 19 % 52 * 85 & 55,15.409091
-61 % 69 * 32 + -24 - -39,271
-30 $ -60 $ -27 - -21 + 73,67
10 * 54 # -14 / -47 + -30,120.255319
-22 $ 0 - -40 / -88 / 80,-0.005682
91 % 6 # -74 & 3 % -65,2.379032
-94 % 27 + 72 $ -96 - -93,189
-38 $ -52 / -59 % -88 $ 83,0
5 - 66 # -98 $ 68 / 57,1.192982
-3 - 85 # 50 / 55 / 50,-4.630909
38 & 57 - -40 - -9 $ -10,inf
44 / -13 / -5 $ 82 % -17,12
22 # 88 - 37 * -95 * 18,65492
-49 & -88 * -15 $ -17 & -26,inf
46 $ -21 # 46 # -48 $ 33,33
77 $ -85 % 13 * -86 % 1,0
-21 & 0 % -99 & 20 + -13,-inf
27 / 87 - 7 & -64 - 79,0.023390
15 * -49 - -67 - -60 * -77,-5288
-14 * 8 & 19 * 53 * -1,0.055611
97 / -75 % -82 & 69 - 99,0.021556
89 & -67 * 99 + -25 - 73,-0.006611
6 % -14 # -32 + -53 + -28,71
96 & -1 $ 88 # -65 * 91,-0.000000
64 $ 69 $ -67 & -66 * -61,0
42 $ -98 + 23 % 10 % -83,116
-74 * -93 + -65 & 95 / 78,2798.557895
-57 + 61 # -89 + 54 # 28,-4042
-69 % 99 + 68 - -48 # 88,4106
22 $ 58 / -2 / 42 - 10,-10
-18 * -74 / -36 + 93 $ 95,190
46 # -2 % -8 $ -15 % -35,-60
-63 - -42 $ -75 # 34 # -46,-612230403
86 - -98 % 79 & -29 * 98,-0.004574
91 * -39 * 50 / 91 - -22,-1928
80 - -84 - -52 % 91 + 6,131
67 * 45 * 56 % -69 $ -44,-660
93 / -16 # -54 - -38 * 76,3034.062500
38 / 94 % 66 & -16 # -1,-0.067376
-47 # -64 / -9 # -74 + -86,22151.666667
41 - 12 # -98 % 44 - 16,-13
-89 - 68 + 17 % -19 + 14,-145
48 % 8 * 88 # 51 + -2,151
-89 + -34 & -19 * 15 + 89,0.313776
-93 + -46 $ -85 / 89 # 7,0
34 $ -58 + -13 - -65 $ 63,63
-48 & -26 $ 78 / 62 $ 0,nan
-20 * 18 & -52 * 87 + 77,0.040477
38 # 0 % -9 * -59 + 39,452
55 / -43 + -93 / 65 & -42,0.032260
-86 + 86 & 60 # -18 & -28,0
92 $ -34 * -30 & 48 + -2,133.043478
-85 - 7 $ -19 % -16 - 31,-34
-68 + 0 * 46 + 77 - -13,22
-59 % 3 % 39 * -50 / -50,1
41 / 38 % -12 - -10 * 47,459.078947
50 / -30 / 54 - -24 + 77,100.969136
-86 / -1 # 90 * -55 & 27,-8245.925926
78 + -37 # 26 + 65 $ 28,0
-17 / 84 / -7 % 19 - 19,-18.971088
0 / 65 $ -44 % -13 - -60,inf
-54 * -68 + 56 % 16 % 27,3680
55 * -66 $ 3 - 92 # -23,2093
61 $ 4 # -21 * -10 & -13,-1320
-15 + -5 & -54 # -17 + 78,-0.011223
-7 $ 14 & -52 # 75 * 67,0.000056
57 + 44 + 7 & 12 * -80,-0.056250
-70 # 24 & 18 $ 62 / 93,-1258.500000
-64 % -99 % 89 - 94 % 96,-69
27 * 89 # -65 % -43 * -71,284
73 % -49 & 34 + -53 # 39,0.006348
26 & 75 $ 93 / -76 # -94,0.038645
-3 - 47 # -10 + 13 / 32,450.406250
20 - 93 # 60 % -68 & 19,2.184211
-79 - -2 + -31 % -64 $ -45,-45
-58 - 73 & -27 # 79 + -75,0.032783
-25 * -55 $ -72 / -41 $ -74,3108
-81 / 87 / 87 * -4 * -24,-1.027348
44 & 72 $ -26 * 2 # 68,0.000138
-59 & -89 + 43 # -10 # 86,0.000817
-6 & 61 $ 13 * 16 % -30,-inf
-51 + -24 $ -4 - -75 # 70,5111
-67 & 22 % -78 / 37 # -83,0.268232
-44 & -23 % 96 / -10 $ 87,0.022989
-3 $ 3 - -58 / -58 / 28,-3.035714
-71 * 46 + 76 % -57 + 59,-3245
26 * 61 $ -71 % 58 - -27,72
-62 $ 33 - -25 - 37 # 23,-932
31 % 84 / 70 - -97 + 39,136.442857
-10 + 8 / -54 # -97 & -22,6.517677
5 $ -53 # 95 % -78 + 55,460
66 % -5 - -26 # -52 / 81,-18.444444
-35 / 25 - -14 / 18 & 84,-0.003704
16 $ -40 * -19 % -27 * 59,113988
-79 / 23 # -21 # -35 # 46,-13898.652174
49 & 36 & -79 & -56 $ 24,inf
-76 / -41 % -68 # 23 $ -30,-30
-37 - 30 # 45 # -78 * 71,8299082
53 / -64 & 91 & 35 % -73,0.000060
47 $ -38 % -8 - -54 & -55,-0.490909
-12 & -40 $ 14 - -54 & 21,-0.002646
5 * -60 $ 15 / 0 % 92,nan
-24 & 17 + 46 & 98 + 72,-0.000560
-83 & -87 # 58 - 57 / -59,0.008370
-52 $ -88 $ 15 % -39 + 77,53
18 # -16 % 48 & 12 $ 95,0.011842
11 * -72 # -33 / 13 * -92,-178656.923077
-92 / 49 $ 74 % -53 # -25,-255717
-57 - 91 % 43 - 75 $ -36,-36
-1 / -15 + 75 / -40 - 79,-80.808333
-9 # 24 % 25 + -74 # -34,2362
75 $ -97 & 9 % -95 $ -84,-0.577381
43 * -13 + -3 $ -52 * -42,-6552
-79 - -66 * -38 + 2 $ 51,0
62 - -64 & 18 * -81 $ 18,-inf
-20 & 94 # 16 % -45 & -36,-0.007310
84 $ -94 + -58 % 27 * -22,-412
58 $ 89 * 36 * 14 * -31,33336710064.000000
53 % -9 # 19 % -87 & -42,0.595238
82 $ 39 * -36 - -29 & -55,-217.245455
62 # 30 $ 33 / 32 % 95,1.031250
54 / 27 & 58 * -22 & 73,-0.000005
-75 / -31 # -77 $ -22 % 81,0
-40 * -37 # 44 * 92 % -64,-48
-98 # -78 & -74 / 30 % -29,-1482.162162
24 - 82 - -38 / -3 # -96,1433.333333
-33 & 74 - 53 - -53 % -10,-0.687500
-59 / 80 $ 82 / -6 # -35,-175157.666667
96 + 98 & 76 - 91 / 97,1.292268
88 $ -80 + -85 $ -18 # -54,-7128
-7 - -38 % -77 # -47 / -59,20.237288
-63 # 83 * 97 / 89 % -10,-6.303371
59 & 77 / -93 % 23 + -8,2.081563
-81 % -80 - -62 * 92 $ -17,0
-51 # 31 * 50 & 80 - 88,4809.375000
-90 + -96 / -34 $ 50 & 96,0
-50 $ 75 - 7 % -94 + 26,38
26 * -35 & 84 / -8 # 65,0.913655
-90 + 68 # 31 & -88 # -77,0.168732
84 * 29 * -19 & 30 / -85,65569
52 & 37 & -4 - -33 $ 47,0.003738
21 % 0 $ -12 / 97 + -10,nan
-95 $ 91 / -72 / 91 * 17,-0.236111
8 / 98 & -59 $ 21 + 74,0.000552
-55 & -95 & 38 * -70 - -83,-0.000056
-71 $ -33 % -1 * -68 + 22,22
14 % 9 # 4 + 33 * 47,1588
-44 / 66 / -22 $ -93 $ 30,30
86 # 0 - -8 # -71 + 94,-167
17 # 54 - 74 * -69 / -78,1031.538462
-71 # -18 $ -32 / -97 + 7,7.329897
-37 % -17 & -47 / -38 $ 29,-0.002155
84 $ 23 # 71 & -78 & 48,-2.870393
81 * -39 * 27 & -15 % 28,-3280.500000
-26 + -85 * -59 * -8 & -14,1433.785714
-49 * 59 * -61 # -37 % -96,-75
-41 % -96 & -80 % -63 - -9,2.562500
70 * -29 + 31 & -37 - 40,12.980519
40 & 69 + -71 + 70 - 77,-2.222222
7 % -58 % 59 & 59 * 37,0.001832
-40 # -23 % -61 # 32 % 74,9
-98 * -46 # -26 $ -84 # 9,-813
91 * -59 + 93 + -1 % 49,-5228
-83 % 17 & -10 * 20 * 60,-0.000083
73 & 91 $ 0 & 50 - -5,inf
-93 & -19 $ -28 & 58 * -95,-0.000075
-27 # 83 $ 24 # 5 # 66,-54255
-66 + 0 % 33 * 96 + 70,4
-95 % 64 * -7 # 65 # 34,-526683
-48 % -51 $ -77 - 42 $ -21,-21
49 - 87 $ -35 + 51 / 5,-24.800000
17 / -75 $ -18 - -81 & 31,-21.919355
-83 $ -27 # 48 + -56 * -14,-16901
-44 - -42 - 76 & -31 * -10,-0.125806
-4 % -77 - -85 % 66 % 86,-51
83 # 45 - -30 % -86 % -68,3983
18 + -25 * 41 - 96 # -4,-707
66 * -3 % 79 * -79 # -16,46167
-13 / -94 # -11 * -28 - -81,1043.723404
38 $ 72 & 3 * -88 + 16,-0.290323
75 % 78 * -94 & -16 + -99,30.652174
-21 % 0 * 96 - -31 % 16,nan
27 + 27 # 61 - 86 + 57,1855
-86 # -5 & -50 # -72 % 72,7.477273
5 * 50 + 4 + 98 % 27,271
70 / -75 & -72 % -4 % 35,-inf
-86 - 39 * -40 % -13 % -48,-86
14 $ 21 $ -15 % 43 $ 87,348
48 * -94 # 28 # 29 % 41,6
15 + 35 + -58 + 18 - 49,-39
-27 * 40 & -15 / -45 % 55,-1620
-96 $ -6 & 85 $ 86 & -72,0.000121
30 & 39 % 37 - 23 / -24,5.070423
-67 - -17 / -49 & -16 / -37,-77.869898
-40 & 39 & -1 + -53 $ -18,0.014245
-57 & 35 $ 82 - -23 % 9,-0.117769
-54 + -23 # -52 # -97 & -73,671.075342
-56 & -87 - -19 % -34 & 2,0.102941
3 / -21 % -26 $ 20 + 33,-2767
21 + -74 % 26 # -13 % 47,28
-76 / -65 * -42 - -54 + 48,52.892308
78 * -49 # 61 $ 22 * 51,0
53 - -10 % 2 % 26 # 77,-178
75 / -11 & 3 & 30 - 12,-0.031566
92 * 15 $ 97 # 15 # 35,2419074
-18 * 42 + -87 * 50 * 42,-183456
-39 % -77 + 54 # 71 $ 32,32
21 # 54 - -36 * -46 - -75,-264
95 $ 9 # -80 + -1 % 32,9541
34 & -97 % -95 / 51 # 12,0.479006
-48 - 74 - -96 & 18 & 77,-0.004690
67 * 84 # -82 $ -37 $ 51,-51
91 # 70 # 11 - 90 & -16,-2499.843750
-65 $ -62 # -79 % 76 - 40,-40
-72 % -12 + -9 $ 48 # -23,-140625
-92 * -76 + -42 & 67 # 9,4.985653
94 % 65 / 69 $ 42 $ -6,0
20 / -65 # -83 & 50 / 56,-125.310769
-48 * 13 % 86 $ 28 # -15,2622
-46 # 94 * -71 & -87 $ 42,-inf
-63 / 46 + 71 / -98 + -37,-39.094055
-56 # 8 % 49 + -83 $ -69,-69
-83 * -85 & -43 # -20 + 58,4.328221
-6 $ 89 & -59 $ 79 # -35,0.004650
50 $ -33 * -96 $ -4 & -69,0
29 - 23 - 36 + -14 / 10,-31.400000
-97 + 63 + -73 + -26 + -43,-176
-36 - 90 & 97 / -29 & -79,-0.119209
-9 / 31 - -61 # 39 / 0,inf
-18 + -2 # -87 * -85 $ 65,65
-62 / -35 $ -45 + -79 / 38,1122.921053
-44 % 26 % 38 / -91 / 53,-0.001659
40 % 26 $ -2 % -75 % 28,52
-70 % -37 % 79 / 85 * 52,28.141176
-80 # 53 # 38 / -6 - 69,26958.500000
28 & 37 + 62 * -87 + 58,-0.002642
94 / -15 + -70 % 33 # -6,-169.266667
-99 # -25 / 89 $ -21 # -48,27819
-90 * 24 % 60 * -73 / -49,0
59 / -5 $ 34 + 42 - -32,6
-2 % -80 * -86 - -76 + -33,215
95 + 73 & -8 + -69 $ 41,-inf
-34 & -92 * -79 & 80 - -1,-0.000014
-39 $ -31 # -5 # -51 % 51,0
-16 - -79 * -22 * -59 & 37,1385.486486
54 + -50 * -6 / 5 * -50,-2946
-39 + 93 & 35 $ -72 / 1,0.187500
-62 - -97 % 77 # -89 - -90,5311
90 $ -78 # 4 + -31 / 29,1510.931034
-19 - -13 $ 37 + 14 % 31,-208
75 & -85 + -87 $ 63 $ 33,0
-14 / -82 % -21 + 29 $ 78,780
42 + -55 $ 19 $ -59 * -99,-1793187
0 * 26 # 0 / -35 - -61,61
96 - -95 / -79 / 73 % -30,125.983527
-22 & 83 $ 5 $ -68 % -50,-0.203704
12 # -14 % 87 / 51 / 21,0.058824
-4 - -20 + -51 # -34 - -18,1615
91 # 11 + 41 - -62 - -23,1251
-39 - 78 $ -93 * -38 $ -53,-53
-46 % -18 / 50 - -78 # 23,1802.800000
24 % 97 $ 74 * -4 $ 28,28
81 $ -2 % 71 # -18 / -56,21.910714
36 % 9 / 93 & 18 / -60,0
17 + 38 * -47 / -75 + -3,37.813333
-97 * 81 / 7 * -42 - 85,47057.000000
45 % -9 % 80 & -7 * 36,0
17 - 64 * -97 + -26 + -52,6147
-39 / 59 * 52 $ -31 - -56,25
55 $ 13 # -74 # -72 $ 14,14
98 - -73 / -67 * -14 % 7,92.253731
-67 $ 21 + -77 # -79 * 61,351909
-98 - -88 / 45 & -8 * 68,0.088276
62 - 1 + 65 # -57 % 45,75
-78 # -68 / 98 - 64 + -35,-47.755102
97 % 79 # 39 - -80 - -8,925
-56 % 19 * -63 - -70 $ 86,1118
-62 - 79 # 13 # -34 $ 14,14
3 / -80 % 19 & 43 $ 93,0.033983
-93 $ -19 + -40 - 27 % -83,-3
-89 # -63 + 68 - 40 - 90,5267
-57 % 96 + -26 / -94 / 82,39.003373
87 $ 86 * 63 * -85 * 5,60944237550.000000
43 * 93 $ -25 * -54 * -48,1036800
38 / 33 * -79 * -27 $ 14,14
79 + 93 & 55 $ -25 * -45,0.003640
11 + 37 + 80 % -78 $ 40,-40
55 + 47 - 43 / 0 + 30,-inf
89 $ -79 * 23 - -46 & 37,491.702703
-98 / -65 - -76 % -32 * -59,-706.492308
-5 & -93 / 72 $ -4 $ -87,0.004789
-50 * 25 $ 16 # -5 + 50,-29
-48 + -21 + 3 + 55 & 94,-0.058511
-73 + 50 - -85 - 51 $ 71,497
28 * -79 / 3 * 15 & -3,1843.333333
38 - 30 + 1 # 36 / 16,17.062500
47 $ 17 / 55 $ 36 # -20,1790808
-69 * -76 - 87 # 70 % -90,5247
84 $ 57 + 96 + 81 % -66,102
82 + -61 / -9 $ 79 % 72,7
-47 $ -31 - -22 - -48 - 96,-57
92 / 61 - -65 + -76 & -65,0.073014
-20 - -23 - -63 * 59 # -83,-304542
31 - 45 * -48 $ -24 $ 44,inf
35 * 99 - 45 # 98 # 2,-10788
80 / 73 % -25 & -9 % 64,-0.217310
3 * -50 # 3 * -38 # -8,-157230
-74 # 19 # -93 * -12 / 42,-37324.857143
97 & 42 - -99 % 21 - -4,1.212500
-25 # -51 / 95 - -16 + -72,-44.452632
-47 - -45 * -30 * 99 + 51,-133646
94 & 16 % -52 + 57 % 69,2.238095
18 % -45 * -89 % 0 + -96,nan
14 $ -7 % -78 $ -49 % 76,inf
46 # -54 & 62 # 21 % 57,-650
-58 * 54 & -69 * -86 $ -95,-inf
-61 / 55 + -78 + -43 % -24,-98.109091
36 + -3 - 13 + -85 # -81,6577
6 $ -95 * 50 + -75 & -7,-268369.642857
-21 $ -24 + 82 * 23 - 96,1742
-27 # -14 $ -29 + -7 / -44,0.159091
-94 & 33 + -60 % 98 % 98,-0.661972
-25 & 44 * 67 / 97 - 34,3.464286
87 # -80 + -73 $ -33 $ -73,-219
38 % 80 & -99 + -80 $ 88,-inf
-40 $ 96 $ 43 % -43 / -8,0
-40 * -64 + -20 / 32 % 81,2640.375000
-53 + 65 & -79 + -38 + 73,-0.136364
-56 # 53 & -16 / 64 # 80,-6.518771
83 % -88 - -34 / -62 + -2,-7.548387
24 + 82 $ -85 & -36 # -73,0
6 % -7 + -55 % -41 + -34,-49
-30 $ 21 / 61 - -53 / -54,-0.981481
-7 $ -63 + -49 / 74 & 33,-8.600942
-21 + 91 & 23 - -77 - 15,0.411765
-31 # 15 & -51 % -33 & -8,-0.782986
-63 * 64 - -47 $ 12 % 40,0
-32 + 60 & 28 - -43 % -5,0.451613
88 & -48 # 81 - -18 / -74,-0.011914
32 & -55 / -93 % 63 % -72,-0.224063
89 / 55 & -30 - 52 $ -81,-0.009989
-60 / 26 + -93 & -36 - -47,-4.332168
-50 % -23 * -16 & -99 & 7,-0.023088
-61 / 55 / 16 % -87 / 10,-0.006932
95 # 88 * -87 / -98 + -14,7726.336735
66 % 98 + -70 $ 8 - -41,25
15 # 97 & 40 - -16 + 65,7.276860
65 & -22 - 83 % -80 # 48,0.009010
56 # 59 / 51 % -81 # 74,-651.529412
46 + -99 % -80 % -36 # 18,-261
13 # 99 % -32 # 92 # -60,-3
24 * 73 + 19 + 0 / -27,1771
-95 - -2 $ -90 + 8 $ -48,-48
-5 * 61 & -41 + 89 & -51,0.031148
43 # -38 # 30 & 85 + -83,-13191.250000
-18 # 4 / 25 - 63 + 55,-11.120000
-30 * -46 + 50 % 77 * 68,4780
90 & 26 $ -26 & -73 % -88,-0.011855
-47 % -50 # -14 & 48 / 54,320.062500
-66 - -32 * 86 / 64 & 27,-0.425926
-51 $ -8 / -16 - 14 % 96,-14
48 / 18 * -80 & 29 - 85,1.904762
30 % 77 * 41 - -67 & 55,11.790909
92 * -5 % 99 & -43 # 42,-0.010157
-93 + 92 & -53 + 28 / -34,0.009290
-13 % -75 * 23 / 96 % -50,-3.114583
-60 # 62 + -37 - 8 / 52,-3631.153846
71 $ 6 * 95 * 87 % 66,24
-69 # -74 - -37 $ 71 - -94,165
-77 / 27 + 33 - -10 $ -8,0
-64 + 1 * 27 * -14 $ -44,-44
-8 # -46 & -54 $ -44 - -51,15.857143
-98 - -94 % 73 * -19 & -96,-4.635417
62 - -60 - 74 / 42 / -75,122.023492
-48 + -92 + 84 $ -81 - 88,-250
-39 $ -66 - -89 & -35 % -4,7.166667
-74 $ -44 & 65 * -38 - 53,0.008720
-8 * -64 & -56 % -69 - -51,-51.200000
-2 * 50 + -48 $ -36 # 18,-3150
7 # 17 $ -29 * -58 * 71,80609850
89 # 7 / 71 $ -72 % 63,324
21 - 89 + -1 / 15 + 27,-41.066667
23 & 17 % 20 & 24 $ 43,0.003933
31 # -71 / 72 # 16 - -36,-478.652778
26 * 75 * -68 & -84 - 69,433.333333
25 # 12 * -63 # -9 - 94,181823
68 / 31 * 8 # -35 # -36,24449.580645
-13 / -16 $ 28 & 44 $ -27,inf
52 * 75 / 21 # 2 - 28,535.142857
-23 * -34 $ -92 $ -8 % -21,inf
-37 + 87 % -7 * 83 - -22,-347
-17 % 65 / 11 & 88 * 44,0.000563
-65 % -4 / 79 % -55 + -5,-5.012658
48 & 28 & -31 / -82 + 70,0.006090
4 % 38 & -61 # 51 # 45,-0.000014
8 $ -1 % 43 / -25 $ 28,inf
44 / -94 + -52 # -20 # -26,-23278.468085
80 - 13 + -5 * 25 - 50,-108
-3 # 50 * 90 + -25 $ 38,0
-15 + -50 $ -47 $ -48 $ -8,-8
91 # -20 / 50 # 46 - -48,-1495.660000
41 * 19 % -51 % 72 - -64,99
45 * 76 & 50 + 31 & 5,2.111111
-26 # -9 # -17 - 0 % 53,-2947
44 * 41 & 47 # -63 - 26,-0.288271
-18 # 44 * -90 $ -97 / -47,2.063830
-95 + -14 - -35 & -3 % 75,-0.513889
94 / -22 * 90 - 75 + 8,-451.545455
37 + -33 & -6 - 3 - 73,-0.024390
95 % 90 $ 91 & 92 / 54,507.423913
-88 # -70 & 7 # -64 # -14,0.358007
82 + 58 & -9 $ 32 / -45,-98.437500
-10 & 65 # -79 # -9 $ -94,-inf
-16 - -36 + 28 # -14 - -93,-293
-82 % 88 # 44 & -1 $ -56,-0.064094
16 * -10 * -53 - 19 & -29,-145.879310
17 $ 0 % 16 + -77 % 46,15
19 # -72 & 8 & -86 $ 91,0.537431
62 + -38 + 57 $ 85 - 92,78
-83 / 71 % -79 * -3 / -3,-1.169014
-65 & 77 & -56 # -79 + -10,-0.000051
55 * 84 # 71 * -61 # -50,994897467
-26 / -39 & 82 + 39 # -41,-0.000208
-88 * -94 + 64 % 49 - -34,8321
84 * -2 # -59 + -6 # -32,9657
39 * 3 & 94 & -60 # 8,-0.000603
-91 $ 67 / 89 # 23 # -82,-591175.314607
96 * 12 * 84 + -72 + 29,96725
-25 * 28 % -39 * 91 $ -51,-51
-84 # -91 # 75 # -22 * -96,1116944928
23 + -66 % 13 $ 59 + 10,128
9 % -95 + 43 / 82 # 72,168.280488
6 $ -33 $ 70 % 42 - 42,-14
52 * -11 * 42 * 44 + -90,-1057146
-65 % -33 & -25 % 92 # -73,0.003173
35 & -34 - 77 - 68 - 49,-0.076754
65 % 84 + -61 % 39 * 95,1680
-32 / -85 * -25 # 73 # -60,27990.764706
-96 - 3 # -91 & -65 + 30,-6.385714
-60 / 63 + 71 % -19 & -80,0.037202
40 # -22 $ -50 % 80 $ -73,-inf
17 % 57 / -59 # -87 % 81,6.779661
77 # 43 $ -79 & 53 $ 45,0
-18 * 19 * -92 * 99 $ 33,33
-97 $ -7 + 95 * 27 # 95,246518
23 - -57 % 88 $ -67 - 76,-679
-84 * -51 / 42 & 89 # 20,0.026439
-72 / 61 # 88 # 19 + -71,3165.016393
-11 # 29 + -92 - 17 / -98,-334.826531
-29 & 34 $ -40 - -74 & 5,-0.012719
-50 * -52 / -69 & 23 / 4,-3.276623
98 - -29 % -16 # 27 - -53,434
-77 / 71 - 1 $ 85 % 41,-3
-54 % 50 / -75 * -10 + -51,-44.866667
-44 # -62 / 73 # -31 - -8,-1111.575342
4 % -3 $ -42 % -83 $ 10,0
-18 & -3 * -89 $ 92 + -18,-0.121622
55 & -97 - 62 * -19 - -6,0.025299
7 / -4 $ -2 - -69 / 20,-0.550000
-44 * -14 $ -53 & 14 * -58,0
89 + 81 % -88 / 59 & 4,11.110169
3 - 48 & -58 * 17 * 97,0.000235
-10 % -38 # 90 - 26 * -90,1700
-51 / 82 / -85 - 7 & -54,0.064747
-61 - -69 # 26 * -41 $ 44,0
-36 / 61 - -55 + 37 - 13,78.409836
-38 + 26 * -97 / -57 - -86,92.245614
1 % -1 - -60 $ -76 % -78,76
-37 & -69 * -39 % 6 & 77,-0.040043
-56 - -7 - -61 - -69 % -23,12
40 * 58 # 30 $ 39 * 92,3588
-32 # 55 # 67 # 63 % 0,nan
-29 + 86 # 18 + 6 $ 49,49
-42 / -8 + -17 / 72 % 12,17.013889
-23 * -92 $ -67 % 9 / -63,0
-89 + -91 * 94 # -54 * -11,-4985289
-81 & 55 # -42 * 95 # 62,0.000003
37 - -50 - 16 % 59 $ 60,60
-99 + -52 $ -56 # 36 + 62,-27434
9 % 27 - -79 % 43 & 37,0.027027
-39 $ 63 # -72 & 53 & 49,-54.617732
18 - 3 / 54 / -85 + -20,-1.999346
-35 & 51 / -57 $ 85 & -8,-0.000135
