Equation,Answer
9 * -22 & -99 + -35 + -10,0.687500
69 $ -34 - 1 / 44 & -58,0.000196
-16 & 74 % -33 / -18 + -87,0.093446
-46 # -36 @ -14 # -23 * 12,1214628
13 % -38 $ -88 % 93 $ 76,-inf
-71 # -73 + 13 @ 23 @ 59,4726
34 / 93 / 0 & 74 % -62,-inf
60 # -78 # -95 - 13 * -12,456147
6 @ 82 @ -32 + 64 & -3,-106.666667
-92 % -39 + -77 & 43 / -40,42.325581
26 % 35 # 78 $ 17 - 98,-81
59 @ -88 $ -19 # 3 # -29,8945
0 % -70 / 89 & -86 # 41,0
16 + -94 @ -17 * 27 - -6,4855
-76 * -44 + -62 # -22 $ 12,12
-86 # -93 - -40 & -52 @ -22,23.682099
-13 + -54 @ 52 - -27 * -54,-1677
-82 + 31 - -8 $ 6 + -77,-77
56 # 27 $ 30 @ -34 * -36,15120
72 / 84 # -93 % -37 & 71,-0.175050
63 # -30 + 58 * 40 / 98,-1893.326531
-7 / -96 * -26 * 9 $ -56,-224
-6 # 35 & -64 - -15 @ -62,0.142674
-62 * -30 & -25 & -74 + 28,0.404348
-84 & 21 - 85 + 88 @ -59,-0.293706
-71 - -29 + -30 * 71 + 62,-2110
85 % 62 + -44 * 46 & -31,32.274194
56 @ -13 - -35 @ -6 # 98,-6720
-97 $ 51 / 17 # -67 # -75,-8848902
34 # -88 / -56 # -36 + -29,-2150.750000
12 & -80 @ 84 & 24 % -19,0.000630
-18 * -83 & 28 - 0 # 22,-19.657895
-86 + -30 + -62 @ -97 % -96,-145
56 + 37 # 68 + -12 % 21,2822
47 % -86 / 23 & -40 * 59,0.000359
-64 @ -89 @ 77 * 74 + -97,-66253
97 - -99 % 27 * 58 % -37,130
58 + 57 - 42 / 90 / 46,114.989855
-13 % -55 + 96 + 78 @ 45,-220
49 % 36 * 10 + -1 - -93,222
59 % -68 $ -3 + -77 $ 44,0
88 / -9 # 60 + 57 @ 48,-713.444444
4 / -85 - 75 - -78 & 21,0.070308
0 # 21 # -78 * 36 & -81,1130
-63 # 94 @ 3 % -31 + -66,-68
-93 * 68 % -64 + 16 + -80,-116
-84 * 6 + -39 $ 45 & -14,0
-35 / 0 % 60 # -5 # -90,nan
-9 * -66 % -14 # 81 % -1,0
-52 # -1 $ -50 $ 32 % 57,0
82 * -42 - -73 $ 25 - -11,11
-91 / 82 % 22 * -5 # -58,5779.719512
-16 + -89 # -8 * -98 + -7,-58725
94 # 92 @ 42 % 22 / 13,1.230769
-52 - 37 + -6 % -65 $ 57,0
-38 @ -37 $ -38 % -56 @ -58,616
-52 # 25 @ -97 @ 81 $ 75,75
-24 - 91 % -81 & -94 # -20,0.013615
-96 / -69 % 9 / 10 % 73,0.139130
-7 / -55 * -12 + 54 $ 79,158
91 * 18 + -87 / -26 % 78,1641.346154
79 # 81 - -86 $ 12 $ 48,192
24 / 18 + 58 - -87 - 46,100.333333
56 * -41 % -31 - 23 - -1,-24
0 & 46 % -21 - 79 / -49,0
-60 / -5 % 43 - 36 / -27,13.333333
-27 # 93 @ -91 * 51 @ -74,-2780085
45 - -63 - -19 & 57 + -86,-2.189655
-24 & -92 # -49 # 65 # 45,-0.000001
-81 + 3 * -12 & 8 % 8,-inf
16 @ -65 & 24 / 75 @ 31,-1480.625000
-73 # -92 & -98 % 19 + -61,-70.744444
-38 & -40 % -76 & 75 % 18,0.079167
-76 # -26 - 22 * -22 - -81,2387
-12 / 25 + 74 * 33 @ -82,27897.520000
61 % -77 $ -25 # -58 * 69,-465604686
71 & -44 / 0 $ 87 * 79,-inf
-75 * -50 * 84 - -22 % 87,314935
97 * -13 % -94 - -74 / -80,-39.925000
44 & -34 + 9 $ 43 / -38,-19.441860
-77 @ -17 & 37 # 13 # 5,0.024129
-71 $ -38 # 71 * -22 # -22,-19139496948.000000
72 $ -46 % 35 $ 55 / -16,0
-80 # -93 + 21 # -60 @ -42,13582
25 - -32 - 0 % -83 % 24,57
-37 / -71 @ -43 / 95 # -89,-266.880162
-44 & 9 / -1 - -64 $ -99,-0.222222
40 + 53 * 75 % 49 & -56,-0.410714
77 + 90 % 45 & -49 * 4,-0.196429
98 @ 92 - -23 - -75 @ -22,-720
-9 - -5 $ -99 % -32 + 52,49
-83 - -24 * 39 * -82 - 6,-76841
38 + -20 # -34 # -14 - 92,-7350
10 + -89 - -5 $ 78 - 15,-93
94 - 80 - 61 * -60 / -87,-28.068966
-16 * -8 + 61 - 17 - -37,209
15 % 4 $ 9 & -90 / 18,-2.700000
-74 * 84 + -85 # 47 * -49,186795
62 / -32 @ 11 * 22 % -74,-59.304348
-61 / -65 @ 62 # -55 * 22,-3925.787755
5 / 88 % 88 % 53 % 37,0.056818
-98 & -51 # -23 - -52 $ 56,-0.875000
-27 * 11 @ 20 * -57 * 53,-9053937
-13 / -53 - 74 @ -94 - -61,-334.754717
65 $ -74 - -24 / 53 # -25,138.132075
19 - -51 + -22 + 22 + -52,18
-5 - -47 @ 31 + -33 $ -17,0
45 @ -79 + -7 % -40 / -11,350.636364
72 @ -7 / -84 + -72 & -43,0.832087
-87 * -77 # -40 & -54 * -79,-30.635373
-61 * 38 $ 9 + -90 @ -32,250
-57 / 43 @ 56 @ 13 @ -50,7.125000
50 - -19 - 21 $ 26 - -46,72
-30 / -30 # -63 % -57 # -94,1857
-95 $ -36 $ -88 # 16 $ 81,0
-76 $ 96 / 42 * 94 * 63,-2409408.000000
20 + -86 / -84 - -36 % -83,57.023810
48 - -33 - -82 + -22 $ -16,0
-7 # -10 / -9 % -76 - 37,-40.666667
30 # -70 @ 68 * 53 - -86,-470554
-67 # -62 @ 29 / 79 - 53,13.392405
-75 @ -74 $ -33 * -2 + -10,56
21 + 76 / 34 / -74 - 54,-33.030207
58 @ 58 # -22 # 22 # 42,7165302
-53 % 57 & -65 * -64 - -29,0.000477
-96 * -52 + 39 # 0 @ -52,15951
43 $ -71 @ 6 % -21 & 72,0
11 - -58 % -79 % 44 & -31,0.306452
13 + 90 * 82 $ 28 $ -55,55
79 $ -96 + 62 % -88 # -66,1588
-12 * 10 % 77 & -44 & 23,-0.008399
-15 + -78 $ -86 / 15 % -39,-5.733333
-70 % 36 / 68 * 24 # -63,-232.764706
-73 % 52 * -77 $ -48 + 10,-38
1 % -99 + 4 & -40 $ 95,0.247368
76 - 71 @ 22 $ 2 % 46,2
48 & -37 & 16 - -57 - 76,0.108108
78 & -61 @ -70 - -10 @ -16,0.121495
-94 / 57 / 90 @ -17 @ 22,0.015706
43 @ 67 * -98 # 67 @ 47,-11151150
-45 @ 59 & 59 / 49 @ 72,866.525424
84 % 74 # 85 - -23 / 60,1115.383333
90 + -59 * 48 - -51 + -32,-2723
-39 # 41 # 73 @ 44 @ 51,-58971
-46 & -47 * -17 + -46 * 87,0.007181
57 @ -13 $ 59 - -47 @ -96,-55
-47 / -49 # -81 @ 83 - 34,-1355.408163
60 & 98 # -68 $ 10 % -40,-1
23 # 37 % -97 / 77 % 41,39.935065
57 @ -50 # 19 / 87 % 86,45.022989
65 & 28 & 96 & 89 @ 5,-0.000027
70 * -6 # -98 & -87 & -36,3.228448
-53 $ -15 % 3 - 67 # 48,-3427
-74 * 22 % -89 & -51 # 38,0.006933
14 $ -21 % -40 + -33 * 32,-1035
-98 / 26 $ -93 @ -35 * -28,-14940464
-94 * 45 $ 77 - 88 # 73,-6731
81 * 50 - 42 + 77 + 90,4175
41 $ 58 / 87 - -66 / -74,-0.225225
-67 % 7 @ 58 * -79 * -55,-291115
-77 % 71 / 22 $ -6 # 96,29106
-81 % -35 % 66 # -14 / -63,12.015873
16 * 39 + -74 - 59 & -14,-17.535714
9 + 16 - -38 / 4 + -53,-18.500000
85 & 73 / 48 - -2 * 25,0.824909
33 + 46 - 40 % 69 % -54,93
-63 % -89 # 64 $ -3 + -19,-22
81 - 95 + 47 $ -4 & 44,0
73 @ -17 @ -28 + 95 - 54,169
-76 * -41 + -61 / -78 & -96,-16.233240
78 + 76 + -33 / 9 + 99,249.333333
-76 * 53 & 62 & 29 $ -17,-inf
-60 - 10 * 50 @ 6 @ -27,-2210
6 * -35 & 70 # 73 % 4,-35
-27 + 96 - 42 % 1 / -65,69
-83 & 67 * 99 & 58 # 31,-0.000002
64 - 3 - 11 & 17 $ -21,1.190476
-96 - 88 & -62 # -40 / 15,-0.600522
-87 # 33 # 16 $ -41 # -98,0
85 / -44 + -21 * 47 - -69,-919.931818
19 - 3 / 43 # -20 & -86,-0.467009
-21 @ -3 * -91 & 54 $ -38,-inf
-93 / 12 + -10 @ 30 & -59,1.252119
68 & 75 / -67 % 21 # -88,-0.017054
91 # 89 * 45 * -63 # 78,-1894071771
71 + -96 * 41 @ -73 + -26,-31059
32 - -19 / -56 @ 25 + 66,97.724638
47 $ -95 $ -83 - 89 / 96,-0.927083
-56 - -17 @ 40 # 99 / -42,-484.642857
0 @ -54 + 64 / -5 / -67,270.191045
-58 - 17 + -15 % 69 # 21,1176
97 + -72 & 44 - 41 - -10,0.961538
-59 * -45 % -17 & 67 $ 62,-0.112903
-46 + 48 / -46 % 31 % 39,-16.043478
-77 * -28 + -67 + 69 $ 3,3
-42 + 86 & -87 % 85 @ -63,0.153846
-90 & 70 + -68 $ 60 % -84,-0.156250
23 & 39 # 15 $ 80 % 61,0.605263
-64 & 25 + -56 % 94 / 88,-1.258266
73 - 35 + 42 $ 16 & -24,-0.333333
-82 & -90 & -33 + 94 - 4,0.003996
2 * 20 # -14 % 63 @ -79,102
-10 * 7 @ 96 @ -5 & 52,-49.230769
72 - -44 % -7 + 78 % 68,84
-83 - 84 $ -23 # 6 # 68,-560454
21 $ 22 @ 15 $ -11 @ 8,0
-47 % 88 $ -73 @ 54 & -47,-8.382979
33 * -53 % 94 & -69 # 34,-0.007998
31 @ 99 - 6 + -65 & -80,3.731250
-95 $ -38 % 18 + -86 + 36,-50
-42 # 51 % -84 * 2 - -32,2
97 & -75 * 67 % 5 - 23,-2.108696
65 # -88 + 60 * 33 @ 36,-18699
19 / 38 / -18 - -45 $ -46,46
33 # -44 & 35 $ 81 - -34,-2.799639
-25 % -7 & -13 + -95 @ -69,-0.004684
29 # 28 & -64 * 66 * -25,0.004380
81 $ 40 % 82 $ -28 / 6,0
-33 / -52 # -50 $ 8 % -25,-17
10 * -20 @ 25 & 32 @ 3,11.170213
-18 $ -41 & 82 & 62 % -15,0.028846
-46 / 10 @ 0 $ -87 / 84,0
36 / -82 $ -56 % -6 - 49,-59
88 $ 94 + -62 / -6 @ 86,188.146226
-91 & -73 # -47 # -13 @ -5,-0.000362
-76 / -89 % -54 - 67 $ 42,0
8 + 37 # -74 % 58 - 47,-4
-78 - 28 $ -37 & -50 # 89,0.004370
7 $ -27 # -38 % 82 / 33,1.969697
-84 @ -80 $ -31 $ 67 $ 15,0
38 + 78 # 18 & 50 * -37,-0.425405
78 @ -41 $ 55 & 28 + 45,0.376712
56 / 62 # -87 # -25 % -87,-37.741935
49 # -22 * 28 @ -93 / -69,6935
-96 # 58 $ -6 # -28 @ 55,0
-78 / -83 @ -95 - 72 # -60,4427.860215
90 * -26 # 83 $ -89 # -58,0
81 @ -22 + -50 * 27 * -60,81029
69 $ -22 $ 88 @ -95 - -45,inf
56 % -54 - -1 - 13 % -19,-45
95 # 87 / 64 + 40 / -23,132.963995
62 + -83 # 82 * -46 & 2,76410
-8 $ 58 - -90 @ -42 & 16,-22.062500
-36 % 65 @ 3 $ -82 + 97,-149
-74 % -5 / -75 / 7 % 86,0.007619
44 # 60 & 89 $ 41 + -71,-47.733333
-88 - -94 * -26 @ -2 $ 2,2
-94 @ -70 % 65 @ 72 / -39,10.410256
97 @ 88 * -78 * 45 & 91,10356.428571
-97 @ 99 + 53 @ -33 * 76,8114
80 - -24 @ 11 @ 52 @ 98,341
19 - -47 # -16 % -42 @ 4,0
-27 $ -79 @ 12 * 99 $ -26,-26
-6 - -28 / 59 % 86 # 45,-4075.169492
-55 + -29 * -12 / 68 / 34,-54.849481
-36 $ 23 / -10 % 74 / 53,0
-29 * -43 * 64 - -10 $ 51,51
32 * -30 / 3 @ 9 $ -80,320
39 & -52 - 63 / -12 / 50,-0.375759
89 - -84 & 67 & -17 & 0,-inf
-36 @ -45 * 40 - -43 $ -55,0
-99 & 47 - -94 % -11 * 63,-0.116471
20 @ -20 # -87 * -64 & -74,-3088
99 $ -13 & -76 @ 63 / 9,0
31 / -89 & 45 + -23 $ 11,-0.015832
-70 & 81 % 95 / 65 - -15,-2.154356
-62 $ 88 # 75 $ -32 & 7,-2.285714
-26 @ 2 - 47 # -45 # -96,-208981
64 # -4 & 36 @ -8 + 49,-1.924528
50 * 2 % 87 # 87 + -73,1332
86 * -43 + -3 + 67 + -7,-3641
82 * -44 $ -97 # -30 # -96,-18646056
58 + 79 # -54 # 16 % 19,64
85 * 98 @ -71 # -85 + 39,-1835196
-94 & -34 $ 42 % -80 - 18,0.500000
45 - -19 - -83 $ 96 & 2,24
-81 # 52 + 0 $ -86 & -29,1.482759
89 + -39 @ 84 / -28 / -50,88.727857
92 $ 25 & -12 & -7 $ 84,0.000517
43 / 32 $ -80 & 13 # -63,-2.371859
41 + 99 % 62 % -75 * -82,3157
0 + -75 @ 83 - 85 / 32,-342.656250
86 / 84 - 2 # 43 $ 11,0
-19 % -67 / -31 # 99 @ -59,708.741935
-53 # 21 * 52 % -74 * 55,-330
31 & -68 / -63 $ -55 % 98,0.009012
65 & 12 & 6 @ 32 - 88,-0.005331
26 $ 82 $ -24 # -11 / -88,0
63 - 21 $ 14 * -11 - -24,486
53 % -90 / 9 + 73 - -38,106.888889
-19 - -56 # -88 @ 66 # -94,1187873
64 % 64 / 14 % -91 # 87,261
81 + 52 & -28 # -26 $ -12,inf
41 # -57 # -26 + -99 - -26,61524
-77 % -55 & 47 - -4 / -95,-0.234252
-72 # 24 # 90 @ -40 @ -10,101772
-80 % 91 + 29 + 14 @ 47,-209
57 @ -46 @ -85 * -93 * 2,-46872
-59 - 82 % 22 & 24 * -89,0.017556
-81 # -96 & -82 + -75 & 77,-0.153176
95 # 83 @ 4 - -98 % -36,-9973
-73 / 66 & 60 % -84 / 76,1.751263
-33 / -96 # -92 - -75 - 76,-308.281250
-68 * 57 $ 92 + -39 & 40,-0.487500
77 - 25 # 93 - -22 # 79,-1029
-97 / -76 # -75 - 86 / 19,-323.973684
97 + 2 # -85 % 31 + 90,198
-52 % 4 / 92 & 85 + -20,0
-45 / -81 # 18 % 5 @ -62,64.555556
-35 $ 77 @ -78 - -38 / -91,-2504.417582
7 @ -54 % 26 + -47 @ 43,-165
2 + -88 + -98 & 97 # -30,0.031691
-68 * 61 + 84 + 29 % 29,-4064
70 * 24 / -77 / -68 + -19,-18.679144
-48 / 12 + 62 - 39 @ 42,307
-31 & -83 @ -38 % 11 % 48,-1.722222
-87 # 17 @ 33 # 19 @ 36,-3010395
-22 * -72 - -24 $ -63 + -81,-81
75 * 54 * -49 $ 37 + -40,-40
21 / 46 - -92 / -37 # 48,-265.381316
-57 - -14 # -79 + -18 - 46,-976
-5 / 69 - -69 @ -61 - -24,-350.072464
-34 + -87 $ -36 / -76 % 85,0
-12 % -31 + 99 # 86 * -57,-505659
34 + -68 $ 64 - 6 - -84,14
-55 % 65 @ -92 / 76 @ -54,1.752577
50 * -34 + -56 * 11 / 33,-1718.666667
-86 $ -2 $ -57 & 72 # 96,-0.113655
-24 @ 19 @ -25 / -49 + -56,-60
-41 @ 66 @ -84 + 97 / -58,707.327586
73 $ -40 $ -88 $ 94 % 25,0
66 * 19 & -58 # -1 % 64,10.278689
83 % -45 $ 24 + -57 * 78,-4518
-79 @ -6 & -50 - -54 + -57,-1.028302
28 * 67 $ -90 + -16 # -51,647
63 @ 93 + -45 @ 60 $ -99,-99
61 % -72 * 13 / 83 @ 10,1.075188
-84 - -78 & 87 / 23 $ -29,-0.014778
48 & 24 # 14 - -63 + -45,0.057143
-57 % -89 / 29 - 16 # 94,-1803.965517
-37 $ -79 + -62 $ 53 + -87,-87
97 + -79 * 94 @ 15 @ -79,-44459
64 @ -13 & 93 & 57 % 13,0.000538
-37 $ 2 @ -99 * -21 & 54,-26841.111111
-10 @ -53 & -89 - -71 * 16,0.131328
-52 $ -21 & 84 @ -96 # 93,-0.000280
92 * -84 @ 75 - -60 % 45,-26802
61 % 86 # 2 # 34 & 31,108.338710
86 $ 38 @ 67 @ 25 & -22,-16.909091
18 % -1 / -59 & -59 + -73,0
-97 * -36 $ -40 % 48 + 12,20
62 * 88 - -21 # 26 / -62,5448.112903
67 * -66 % 51 @ -83 + 41,351
55 - -75 * -87 & 22 @ -45,-15.935961
93 / -34 / -76 * -88 / -63,0.050273
-58 - 77 - 73 - -39 + 96,-73
4 # -63 - 55 % 61 @ -26,-492
-3 % 59 + -61 % -34 + 41,70
-17 * -61 - -89 % 21 + 62,1083
-33 $ -88 & -36 # 24 % 93,-14.666667
66 + 52 & -38 @ 28 $ -51,-1.156863
86 @ -46 * 28 / 86 # -43,-2098.116279
0 - -54 $ 15 # 69 # 2,264390
38 * 53 % 62 # 12 + 35,461
-25 + 22 - 14 / 27 @ -87,-3.034314
14 / -55 + 47 / 52 - 57,-56.350699
-46 @ 11 + -10 + 8 # 12,121
-99 # 47 % 74 % 20 - -84,95
-68 @ -60 - -1 # -9 # -97,-1165
-69 # 21 * -44 # 78 # -30,-146676696
-86 / 27 % 90 + -76 + -36,-25.185185
-3 + 63 $ -77 % 18 / 12,1.083333
29 # 60 * -49 * 11 @ -11,-4202044
-67 + -92 & -83 + -80 * -61,-0.016573
-76 & -61 & -50 % -17 & 10,-0.000973
1 # 7 @ 75 @ -63 + 18,2807
-72 / 78 @ 35 @ -13 / -48,0.004717
-1 # -26 & -17 - -5 $ 81,0.054527
5 - 5 & 90 $ -16 $ -83,0
59 % -57 % 40 & -79 $ -98,-0.063776
-79 & 89 & 92 # -89 * 29,0.000001
34 & -65 / 45 + 51 - -21,0.240945
90 % 34 * 6 $ -18 + -51,-51
-55 # 84 $ 76 & -78 + 52,0
-6 & 51 $ -84 $ -89 & 45,-0.000375
82 @ 53 / -90 / -3 & 56,-0.011475
42 * -3 $ -60 / 49 + -98,-99.224490
18 - -63 % 33 # -30 @ -11,-495
50 $ -50 + 99 / -40 $ 2,2
65 @ -22 - 1 + 27 + 60,131
22 & 4 + -97 - 15 / 8,-0.115942
-14 @ 73 % 5 / -22 @ -58,0.012821
-11 & -71 # -58 # 80 & 45,-0.000000
70 $ -42 * 56 * -60 + -52,284497868
20 & -92 * -43 + 0 * -49,0.002528
58 / -82 # -1 * 84 + -69,-321
8 % 5 $ -13 $ 53 $ -78,0
-27 + 43 @ 41 % -88 $ -29,-29
-63 - -3 + -45 # 64 * -94,256842
50 & 37 @ 17 - -84 & 26,-0.012652
-79 & -72 @ -73 # -22 # 60,0.000070
-19 # -85 - -58 # -24 / 56,1318.464286
-35 % -38 & -95 % -7 # -69,-0.269231
59 @ 75 - -27 @ 77 + 29,-47
63 $ 85 - -36 + 21 + -54,173
58 @ -41 & -32 + 84 % -21,-2.296875
-15 % 38 @ 45 # 9 @ -92,-5427
91 / 76 @ -40 @ 3 & 73,-0.004484
84 - 51 + -58 / -70 & -68,-0.248739
-6 $ 71 @ 0 - -34 * -16,-1396
-19 / -26 % -6 $ 70 - 77,-987
66 & 22 % 68 $ -91 % -18,inf
-7 * 50 / 37 / -52 - -91,91.181913
-5 # -18 # 92 @ -21 $ -16,0
65 & 30 # 31 / 72 @ -22,1.172840
-17 % 32 # 82 * -2 $ 14,0
24 # -17 * 74 & -93 * 39,4.437552
-35 - 2 % -61 + 3 - -71,98
-62 / 87 % 72 / -88 + -53,-53.810084
-49 $ 34 % 51 / 19 - -65,65
57 % -22 * -67 & -33 / -53,484.227273
46 # -71 & 56 $ -6 / -56,-16020.666667
0 - 9 / -5 * -34 # -58,3662.400000
40 / 87 # 22 $ 9 # 67,8943
-58 @ -63 & -6 $ 78 & 9,-0.010218
31 $ 1 - 23 & 39 + -29,-1.100000
-41 # 29 $ -57 $ -54 % 10,0
-89 + -10 % -27 * -69 % 13,-88
65 & -50 * 74 - 17 & -4,0.001093
95 * 39 @ 49 + -46 # 23,-28015
86 - -65 & 10 * 46 + -84,0.200798
-92 / -60 + -94 @ 46 $ -10,-10
21 * 97 / -51 - 37 $ 26,0
-48 + 19 % 20 % 34 * 8,104
18 / 20 - 57 + 4 - 35,-87.100000
28 @ -89 - -78 * 25 - 28,2339
-1 & 19 # -3 % 96 $ -34,-inf
-53 & 41 + 21 # 72 - 30,-0.015057
34 # 50 * -78 + -72 @ -85,-146455
-32 $ 20 @ 27 % 94 * 93,-291555
-1 % -99 / 45 * -3 $ 31,14415
58 @ -86 # 33 & 84 * -74,-1.025338
-34 % -4 $ -43 / 91 $ 49,-5047
-57 - -29 + 55 # -19 $ -87,-87
-39 - -7 / -28 + -99 @ 56,-220.250000
72 + -89 $ 99 * 73 / 16,-11743.875000
-35 @ 95 $ -97 - -46 % 37,-125
-57 # -29 $ -60 % 0 - -13,nan
-43 + -44 % 26 & 39 $ -2,-inf
-12 @ 12 + -7 - 85 & 34,-2.058824
-15 % -12 / -80 * 62 & -99,-0.011742
23 / -8 # -78 # 54 % -86,-16.375000
-15 % 36 / 28 + 16 / -73,0.530822
17 / -45 - 69 $ 8 / 34,0
46 * 21 $ 67 % 29 - 17,-8
-12 # 52 & -1 & 88 # 36,0.035672
-41 % -55 % 44 & 69 & 2,0.005435
32 - -52 $ 39 % 83 - 59,-20
-60 + -26 % -51 - 45 * -60,2614
12 # 43 @ -41 + -2 - -58,2498
39 & 65 * -46 % 0 - -22,nan
-17 % -18 - -42 @ -96 % 61,-51
-99 & 86 # -89 + 92 - 69,0.006336
40 - -18 $ -67 % -53 + -77,-77
20 / 52 + -66 $ 67 % 17,0
-71 / 94 @ -49 % 84 - 52,31.529801
79 - 10 * -92 % -20 * 23,79
-32 % -30 & 59 & 0 + -80,0.000106
38 * 85 / -5 + -28 - 10,-684
-17 & -37 @ 72 * -96 * 18,-0.000015
11 / -45 & 86 % 19 $ -87,-0.000176
47 * 59 @ -4 @ 34 - -65,-6092
91 - 1 $ 12 - 88 # -55,4929
-84 $ 80 * -57 & -91 % -1,-inf
91 * -48 $ -32 $ 67 $ -37,-37
45 & -74 $ -48 + 87 $ -33,inf
-88 - 13 + 29 $ -28 % -12,-4
49 $ 52 * 75 @ -30 / -57,68.421053
-19 & 31 % -22 % 10 * 73,-0.018591
-99 @ -31 / -75 % -47 @ 69,-3.386667
-71 / 97 # 30 / 51 / -77,-0.017140
57 & 75 / -73 * -88 % -66,-0.685277
-88 $ -21 % -15 $ -97 * 20,-628560
-75 $ 20 + 84 & 91 / -56,-25.846154
-94 & 24 # 65 $ 41 % -72,-inf
80 @ 97 * 67 # -24 * -10,-8705930
-93 % -60 # -24 / -14 + 15,-34.071429
51 % 63 @ -15 & -33 % 46,0.115385
-33 & 28 / -18 / 47 + 4,-4.159416
35 $ -32 + -26 $ 11 $ -61,-inf
-46 * -47 & 43 $ -76 & 2,3.555921
50 % -58 # -81 - -12 % 10,389
37 - -16 @ -10 % -60 + -42,49
-33 # 96 @ -16 & -67 & 41,-0.040681
-72 * 59 / 91 - 23 $ -4,-4
57 - -97 * -83 * -7 @ -97,-3961035
-55 # 33 $ 65 $ -53 - 45,-inf
8 + -94 * -60 $ 69 / 33,2.090909
74 - 61 % 53 # -26 - -30,382
-18 - -88 @ -99 / 9 $ -72,-72
65 # 85 # 73 + -56 - 75,432618
-84 / -22 - 47 - 32 # -57,1919.818182
-80 + 66 @ -47 / 20 $ 48,0
-37 * 49 @ 15 + -92 - -14,4510
59 # -56 % -92 & 71 & -52,0.000609
-89 # 21 + -89 & -33 @ 20,14.805970
56 $ 89 - 77 % -81 + -12,170
-81 @ -13 # 43 # -48 @ -91,3304221
42 / -64 @ -93 # 19 # 88,5478.323251
84 @ 41 / 72 & -80 $ -12,0.167245
-54 @ -90 @ -1 * -76 $ -24,0
-2 - -26 & -78 - -29 - 63,-0.107143
-89 & 8 + -35 @ -56 + -47,-0.161232
96 * -28 @ -88 # 84 $ -12,0
-99 % 78 & 15 * 72 + -30,0.027143
62 $ 43 * -36 % 45 + -24,3
23 % -2 $ 62 * -60 & -80,86490
-95 / -69 - 63 - 84 @ -33,-142.623188
-78 + -68 & -56 + -87 / 31,1.241360
13 / 65 * 87 & -87 & 42,-0.001190
67 & 62 / -26 # 79 $ -51,0.656863
4 / 35 + -70 - -42 % 41,-109.885714
-52 # -32 * -42 * -51 # 25,84429147
-55 % 8 * 84 - -35 - -85,204
-72 / 65 + -68 @ -23 * -89,-16288.107692
88 $ -35 % 41 # 3 * 4,264
-69 / -4 + 4 / 55 - 43,-25.677273
-40 + -2 % -12 @ -46 $ 36,36
-52 * -41 $ -60 # 11 # 13,38316
64 @ -99 - -89 + 68 # -73,-4595
60 / -64 * 55 $ 69 / 86,0
14 * 9 % -71 $ 34 & -93,0.365591
-18 - -85 - 34 $ 53 + -84,22
85 $ -45 $ 94 % 83 # 67,inf
94 % 28 # -74 / -51 % -77,-58.333333
-8 - 80 & 0 + 49 * -70,0.012828
-31 - -36 & -58 $ 40 @ 70,-0.000916
-47 * 79 # 40 / 40 / 54,-70.422685
-49 @ 0 + -25 * -86 / 98,70.938776
51 * 33 + -23 + -11 $ -34,0
71 * 18 # -64 # 54 $ 80,0
81 % 45 & -58 @ 28 - 75,-0.114650
-90 - -7 $ 2 $ -21 * 32,-inf
-59 % -6 * -62 @ -41 / -71,18.802817
-75 + 94 + -18 / -97 + -47,-27.814433
27 + 86 / -63 * 88 % -70,-23.126984
-55 % 73 & 85 @ 8 - 52,-0.050847
32 @ -79 @ 25 & 25 + 56,-3.012346
11 - -50 % -22 @ -91 % -64,32
90 * 18 $ -12 / 24 + 29,29
-30 - -24 $ -38 # 49 - 14,-513643
-55 # -6 / 73 + 92 # -4,-284.479452
58 + -18 * 54 % -1 * 92,58
1 $ -75 % -70 & -50 $ 70,-0.178571
-13 + -89 / 41 / 56 & 20,-0.325969
44 $ -49 @ -69 & 41 % -47,-295.500000
-24 - -9 / 89 @ -63 @ -62,-23.892857
81 * 65 * 15 @ -74 % -74,-17
84 % 61 + 57 + 19 @ 48,-179
11 $ -14 # 96 # -83 & -79,-4404451.987342
-30 / 25 % -52 + 65 - -24,87.800000
30 % -3 & 40 + -31 @ -21,0
-83 % 37 / 51 $ 64 & -37,-101.189189
89 / -70 % -71 % -27 @ -72,385.728571
-63 @ 97 + -1 $ -79 - 96,-175
-10 $ -12 # 38 # 20 % 22,-18
-79 $ 20 @ 96 - 72 * -63,1036
-94 * 22 % 7 $ 58 $ 60,60
-16 & -39 % 46 + 62 & -99,0.000586
89 - 42 / 80 * -72 * -45,-1612.000000
-48 * 76 @ -55 + -20 # -17,-9283
-7 - 1 * -68 + -57 & -90,-0.022222
86 + -17 / 79 * -87 - -75,179.721519
56 % -45 * 8 % -69 % -97,-65
-15 + -79 * -18 & 92 * 21,0.364130
76 @ -27 * -15 @ 41 % -1,0
33 & -12 & 51 @ -38 # 80,-0.000060
18 * -87 + 26 $ 29 * 7,0
19 @ -69 - 49 - -2 / -55,276.963636
-40 / -26 & 94 # 42 % 37,0.032051
17 - 32 - 1 - 22 / 78,-16.282051
84 # 0 / -12 * -31 & 95,1.142105
86 & -11 - 60 - -19 + 39,-3.307692
39 + -3 - 92 % -48 * -62,-212
-19 $ 32 + 16 - 47 % -47,-16
-8 % -96 # -16 * 72 * -73,-378432
77 / -1 @ 85 & -74 % 18,-0.005675
-37 & -69 % -71 @ -44 % 58,-0.385417
75 @ 55 - -7 @ -8 @ 87,132
-75 - 40 + 35 - 56 + -15,-151
-11 @ -90 # -24 $ -71 @ -43,0
