Equation,Answer
2 + -8,-6
-1 * 7,-7
-6 - -7,1
3 * 9,27
0 * 8,0
1 + 1,2
-3 + -7,-10
9 * 0,0
1 / 5,0.200000
-2 / 5,-0.400000
-7 / 5,-1.400000
1 - 0,1
7 + 8,15
0 - -3,3
8 / -7,-1.142857
4 / 2,2
-3 * -4,12
1 / -6,-0.166667
0 / -8,0
-1 * 9,-9
5 / -1,-5
4 - -8,12
-6 + 8,2
-3 / 0,-inf
1 / -3,-0.333333
-1 + 9,8
0 + 0,0
-7 - -3,-4
7 + 3,10
-1 + -2,-3
-8 * 9,-72
-9 / -6,1.500000
8 / 0,inf
-3 / 5,-0.600000
6 - 4,2
0 / -9,0
-3 * -3,9
0 * 0,0
2 * -5,-10
0 / 7,0
1 + 9,10
9 + -8,1
0 * 7,0
-2 / -2,1
1 + 7,8
-5 * 0,0
-9 * -8,72
-7 - 6,-13
-1 * 0,0
5 * -2,-10
6 * -1,-6
8 + 2,10
-7 - 0,-7
3 - -3,6
1 + -1,0
1 / 4,0.250000
0 * 2,0
-6 * 0,0
-3 - 1,-4
2 * 9,18
4 - 5,-1
-2 - 6,-8
-9 + 0,-9
-2 - -3,1
6 - -9,15
0 - -7,7
1 * 2,2
-6 - 8,-14
2 + -6,-4
-5 + -1,-6
-8 / -4,2
1 * 8,8
-8 + 2,-6
5 - -1,6
1 - 2,-1
5 * -3,-15
7 / -2,-3.500000
-2 + 7,5
-2 / -3,0.666667
3 - 3,0
3 - 0,3
9 * -1,-9
4 / 7,0.571429
8 + -5,3
2 / -4,-0.500000
-2 / -1,2
6 + -1,5
0 / 1,0
0 * 0,0
4 * -8,-32
3 * 9,27
2 - 9,-7
9 - -5,14
-3 / -8,0.375000
-8 / -5,1.600000
5 * -7,-35
2 + -1,1
-4 * -3,12
-7 - 6,-13
-7 + -9,-16
1 + -4,-3
-1 - 8,-9
6 / -2,-3
0 + -8,-8
-5 - 9,-14
6 / -4,-1.500000
-5 / 5,-1
-8 * 6,-48
-3 + -4,-7
-2 / 3,-0.666667
-2 / 1,-2
3 + -3,0
5 / 9,0.555556
-6 - 0,-6
-3 / 0,-inf
-2 * 1,-2
-6 * 2,-12
2 / 9,0.222222
3 * 8,24
-9 + 8,-1
0 + 6,6
5 - 2,3
-2 + 4,2
0 - 0,0
-1 + -9,-10
7 - -6,13
-3 - 2,-5
-6 - 5,-11
9 / 8,1.125000
-2 * -6,12
4 / 0,inf
-5 - 7,-12
-3 - 2,-5
-3 / -7,0.428571
-6 * -1,6
8 * 1,8
0 / -5,0
-6 + 0,-6
1 + 3,4
6 / -1,-6
9 - -5,14
-6 * -4,24
5 / 1,5
-8 - -8,0
1 - 0,1
0 * 1,0
-8 * 8,-64
-3 + -1,-4
0 + 0,0
1 * -7,-7
-4 - -5,1
0 + 1,1
9 - -6,15
-4 - 0,-4
0 * 5,0
7 - 4,3
-7 - -5,-2
0 + -9,-9
-3 + 5,2
-9 / -1,9
9 / 2,4.500000
7 - -6,13
-7 / -2,3.500000
0 * -2,0
-9 - -5,-4
-5 - 6,-11
-5 + 3,-2
-6 / 0,-inf
7 * 9,63
-2 / 0,-inf
-8 * 9,-72
1 / -3,-0.333333
0 / -9,0
-2 * -5,10
8 * 0,0
7 * 7,49
0 / 3,0
4 * -9,-36
-7 + 3,-4
-3 / 9,-0.333333
0 - -7,7
3 + 1,4
0 / -1,0
4 + -6,-2
8 * -3,-24
-4 + 3,-1
5 + 9,14
5 * 3,15
5 - 4,1
-8 / 3,-2.666667
1 / -4,-0.250000
3 / -9,-0.333333
-7 * 8,-56
0 * -3,0
3 / 8,0.375000
-9 + 5,-4
-9 + 9,0
-9 + 4,-5
-1 / -7,0.142857
3 * 6,18
2 - 5,-3
-5 / 8,-0.625000
-9 / 0,-inf
-8 / -9,0.888889
-7 + -3,-10
4 * 2,8
0 + -2,-2
-2 * 1,-2
-8 / -4,2
-1 * 1,-1
2 + 4,6
-6 * -4,24
-8 + 0,-8
4 * 3,12
-6 / -1,6
9 - 0,9
-2 - 6,-8
-7 / -5,1.400000
7 + -4,3
-8 + -1,-9
-1 + 8,7
2 - -1,3
5 + -6,-1
6 / -2,-3
0 + 5,5
-6 + 8,2
-6 - 6,-12
5 / -1,-5
1 * 3,3
-1 / -4,0.250000
8 / -8,-1
5 + -1,4
2 - -6,8
7 - -7,14
-6 - -3,-3
5 - -6,11
-8 - 7,-15
4 / -6,-0.666667
-7 * -5,35
6 + 3,9
0 * 2,0
-3 * -5,15
-9 * 6,-54
7 * 0,0
9 - -4,13
0 * 4,0
6 / -9,-0.666667
-8 * -9,72
-6 - -9,3
0 * -8,0
3 * 0,0
4 + -3,1
5 - -4,9
-1 / 9,-0.111111
7 / 3,2.333333
2 - 9,-7
9 - 9,0
0 + 1,1
-4 - 1,-5
-6 - -9,3
-2 / -9,0.222222
5 * -7,-35
-8 + 0,-8
5 * 2,10
-1 + 7,6
0 / 7,0
-3 + -9,-12
3 + -7,-4
7 + -4,3
5 * 2,10
-9 / -2,4.500000
-1 - 0,-1
-4 * -3,12
-4 / 8,-0.500000
-7 / 0,-inf
-5 + -8,-13
5 / 3,1.666667
-1 / -4,0.250000
4 - 3,1
-3 * 6,-18
2 / -4,-0.500000
-6 * -8,48
0 + 2,2
6 * -1,-6
7 + 8,15
-7 / 5,-1.400000
3 - 6,-3
7 - -7,14
3 / -4,-0.750000
-9 * -2,18
6 + -3,3
-8 + -2,-10
-9 - 7,-16
-9 - -7,-2
5 + -7,-2
2 * 8,16
-4 + -7,-11
-3 * -5,15
-9 - 5,-14
-3 / -3,1
-3 / 0,-inf
-6 * 1,-6
-7 + -5,-12
-5 * 3,-15
-5 - -2,-3
-2 / -7,0.285714
7 * -5,-35
-8 / -4,2
0 + 9,9
0 * -7,0
5 / 3,1.666667
7 / -9,-0.777778
1 * -7,-7
-1 / 5,-0.200000
4 - 5,-1
-4 / 0,-inf
8 / 7,1.142857
-6 * 6,-36
-6 * -7,42
5 / -9,-0.555556
9 * 9,81
7 + 1,8
-9 + -1,-10
3 / -5,-0.600000
-6 - 5,-11
1 / 1,1
-1 + -4,-5
1 / -5,-0.200000
-9 * -5,45
8 - -2,10
-1 / -3,0.333333
-8 - -4,-4
-8 / 8,-1
0 - 7,-7
1 + -3,-2
6 + -6,0
-7 + 4,-3
-8 / -5,1.600000
-2 / -7,0.285714
-8 * 6,-48
-3 - 9,-12
3 / 0,inf
-3 * 2,-6
-1 + 5,4
3 - 7,-4
-4 * -2,8
-7 * 7,-49
-4 + 5,1
2 - 0,2
-8 / 6,-1.333333
-4 / 8,-0.500000
0 - 8,-8
-5 * 0,0
5 / 2,2.500000
7 * -1,-7
2 / -3,-0.666667
-6 * 9,-54
-3 - 7,-10
9 * -1,-9
3 / 0,inf
-1 * -6,6
-2 + 5,3
-1 + -6,-7
4 * 6,24
2 - 9,-7
7 + 9,16
0 - 7,-7
2 / 3,0.666667
1 / -9,-0.111111
9 / -4,-2.250000
7 / 6,1.166667
9 - -6,15
-1 - -5,4
-3 / 1,-3
-6 - 0,-6
8 * 0,0
5 * -6,-30
-9 / -3,3
0 - -7,7
-2 * -1,2
9 * -8,-72
0 / -2,0
7 + 6,13
-5 / 6,-0.833333
-5 * 3,-15
-7 + 3,-4
4 + -5,-1
-6 / 9,-0.666667
-8 - 7,-15
8 / -4,-2
-2 + -3,-5
-3 / 6,-0.500000
5 / 0,inf
-7 - 2,-9
4 - -9,13
4 * 9,36
1 + -2,-1
4 / 4,1
3 + -2,1
2 / -6,-0.333333
-7 - -4,-3
-3 * -7,21
5 - -2,7
7 + 1,8
6 - -5,11
0 / 0,nan
3 + -5,-2
1 - 0,1
7 + -6,1
9 * -2,-18
-5 + 2,-3
-2 + -9,-11
-5 - 5,-10
-4 - 7,-11
-9 - -9,0
-4 * 4,-16
-7 + -4,-11
6 - 3,3
6 * -7,-42
-8 - 0,-8
-7 * 9,-63
0 + 2,2
-3 * 6,-18
-8 - -6,-2
3 + -1,2
-1 * -3,3
-7 / 0,-inf
9 / 9,1
1 / -6,-0.166667
-5 / -5,1
1 - 0,1
9 * -9,-81
4 + -1,3
0 - 2,-2
-6 / -6,1
-1 * -3,3
-5 / -7,0.714286
2 / -9,-0.222222
-2 * 7,-14
8 + 0,8
3 - 3,0
-4 * -4,16
8 - 6,2
6 / -1,-6
-8 * 8,-64
8 + -2,6
-5 / 1,-5
-6 - 3,-9
-3 * 0,0
-2 / 1,-2
7 - -7,14
8 + -3,5
2 - 1,1
8 * -6,-48
4 - -2,6
-6 + 8,2
2 - 0,2
-9 * 2,-18
0 * -7,0
0 + -7,-7
-1 * 9,-9
-7 + -2,-9
-7 + 7,0
0 + -1,-1
-6 + 6,0
0 * 0,0
-4 / 1,-4
-5 * 0,0
-8 + -6,-14
-9 * 8,-72
4 * 0,0
-1 / -2,0.500000
1 * 3,3
6 + -4,2
-7 / -1,7
9 + 3,12
8 + 6,14
1 * 8,8
2 - -7,9
7 - 0,7
0 / -1,0
8 - 1,7
-3 + -6,-9
-4 * 0,0
1 / 0,inf
8 + 1,9
9 * 4,36
6 + -6,0
8 / -7,-1.142857
3 - 1,2
4 + -4,0
1 - 8,-7
-9 - -8,-1
6 + 7,13
4 + 9,13
9 / 4,2.250000
6 * 6,36
4 * -3,-12
8 - 4,4
-4 + 1,-3
9 / -9,-1
-4 / 6,-0.666667
0 + 9,9
5 - 5,0
0 * -7,0
-1 * -3,3
9 * 2,18
8 + 9,17
5 / -7,-0.714286
4 - 1,3
-4 + -6,-10
2 + -8,-6
-6 - 4,-10
1 / 8,0.125000
4 * 1,4
1 / -9,-0.111111
-1 / -9,0.111111
9 + 7,16
0 * -2,0
-7 / -4,1.750000
-2 + -4,-6
-3 + -3,-6
1 - 7,-6
-3 * 8,-24
-7 / 3,-2.333333
7 / -6,-1.166667
0 - 7,-7
2 - 0,2
9 - -4,13
-9 + -5,-14
4 - 5,-1
7 * -3,-21
-3 + 8,5
2 + 7,9
0 * -9,0
5 - 0,5
-5 / -1,5
0 / -3,0
0 / 0,nan
1 * 3,3
-7 * 2,-14
7 - 0,7
6 + 9,15
6 * 7,42
-9 + -8,-17
1 / -1,-1
-5 - -3,-2
-8 * -6,48
5 + -9,-4
5 * -1,-5
3 / 1,3
7 * 4,28
0 - 3,-3
4 - -6,10
6 / -6,-1
0 + 8,8
-1 / 7,-0.142857
-4 + 6,2
-6 + -8,-14
0 * 6,0
-4 / -4,1
-1 / 0,-inf
-3 - 2,-5
4 + -6,-2
5 / -1,-5
9 - 6,3
-7 + -4,-11
3 + -3,0
7 / -9,-0.777778
-5 / 0,-inf
2 * 8,16
9 - 0,9
0 * 2,0
-6 / 1,-6
4 - 3,1
-9 * 7,-63
-7 - -9,2
8 + 7,15
0 * -2,0
4 * -9,-36
8 + -5,3
-8 - 0,-8
-1 + -8,-9
0 * -2,0
-7 * 4,-28
9 - 5,4
-1 * 7,-7
-4 - -9,5
-3 - 5,-8
0 / -5,0
-4 + 4,0
7 * -9,-63
9 / -7,-1.285714
0 - -4,4
0 - -1,1
4 * 4,16
9 / 2,4.500000
0 * 3,0
-1 - 3,-4
6 / 8,0.750000
7 + -7,0
0 * 2,0
-2 + -4,-6
-2 * -2,4
-1 - 5,-6
-6 * 1,-6
-5 - 0,-5
4 - 0,4
5 * -7,-35
-8 / 8,-1
0 + 7,7
6 + -3,3
9 / 0,inf
0 - 6,-6
-8 + 5,-3
-9 + -2,-11
5 * 8,40
1 - -4,5
-6 - 4,-10
7 + 7,14
8 + 6,14
-6 - -8,2
-5 + 7,2
-7 / 4,-1.750000
5 * -6,-30
3 + 9,12
5 * -3,-15
5 / -9,-0.555556
-7 * 3,-21
-7 - 0,-7
-1 / 2,-0.500000
4 / 2,2
-2 / -7,0.285714
-7 * 7,-49
3 / 6,0.500000
8 * 3,24
-2 - 8,-10
-6 * -4,24
0 / 2,0
9 / 4,2.250000
-3 / -9,0.333333
-5 + 4,-1
-6 + -1,-7
5 * -1,-5
0 - -1,1
4 - -5,9
6 - -7,13
1 / 5,0.200000
-4 + -9,-13
9 / 9,1
-7 * -2,14
0 - 4,-4
-1 / -7,0.142857
-5 / 4,-1.250000
-7 / 4,-1.750000
9 * -6,-54
0 + 5,5
3 + -6,-3
-9 - -4,-5
-9 + -5,-14
9 * -8,-72
-3 - 9,-12
0 * 5,0
1 * -5,-5
-2 - -3,1
7 - 5,2
0 * 8,0
0 - -7,7
-9 - 9,-18
3 * 0,0
1 - -1,2
-2 + -5,-7
0 * -4,0
-2 + -1,-3
8 + 4,12
-9 * -9,81
5 * 6,30
0 / -2,0
-5 + -5,-10
-1 - -3,2
-7 / 4,-1.750000
5 + 3,8
0 * -2,0
5 + 3,8
-6 - -3,-3
0 - -9,9
-9 / 7,-1.285714
1 - -7,8
7 / -2,-3.500000
-8 * -8,64
5 + 7,12
9 / 4,2.250000
-9 + -9,-18
0 * 2,0
2 * -1,-2
-5 * -2,10
-2 / -9,0.222222
-5 + 7,2
2 - 6,-4
0 - 8,-8
5 * 2,10
0 / 1,0
7 + 9,16
2 + 4,6
-8 * -7,56
8 / -2,-4
-9 + 6,-3
-6 / 3,-2
-4 / 0,-inf
-1 * -9,9
-2 + -9,-11
-9 + -7,-16
-2 / -8,0.250000
-6 * -6,36
-5 + -1,-6
-7 * 9,-63
9 + -6,3
-1 + -2,-3
-1 + 0,-1
0 / 1,0
-9 + 4,-5
-1 / 3,-0.333333
6 + -9,-3
-1 * 7,-7
9 / -2,-4.500000
5 + 0,5
-1 - 0,-1
-3 - 9,-12
-2 * -9,18
4 + 9,13
-6 + -5,-11
-1 - 9,-10
7 * -6,-42
5 / 0,inf
-9 + -1,-10
-3 + 1,-2
2 + -7,-5
1 / 3,0.333333
1 / -6,-0.166667
-3 * -1,3
1 * -1,-1
1 * 7,7
-4 / 7,-0.571429
-2 * -9,18
-7 / -7,1
5 / -8,-0.625000
-2 + 3,1
-5 * 0,0
-7 / 7,-1
2 + 1,3
3 - 0,3
-8 + 8,0
-4 * 8,-32
-9 * 4,-36
-4 * 3,-12
9 * 1,9
6 - 4,2
3 * -6,-18
-7 / 9,-0.777778
-1 + -4,-5
7 - -2,9
-8 * 2,-16
0 - 8,-8
9 / 8,1.125000
3 * 6,18
-6 + 4,-2
0 / -2,0
-9 * 2,-18
-2 - 0,-2
0 + 8,8
2 * -6,-12
8 / 6,1.333333
7 * 5,35
5 / -7,-0.714286
6 * 4,24
-7 - -2,-5
1 / 4,0.250000
1 / -5,-0.200000
3 + -2,1
9 + 8,17
9 * -8,-72
3 / -8,-0.375000
-4 - 7,-11
7 + 4,11
0 / -7,0
-5 * -1,5
8 - -5,13
6 + -5,1
-1 - 3,-4
5 - 9,-4
-9 - 0,-9
0 - 7,-7
0 - 8,-8
8 + -8,0
-9 + 6,-3
3 / 0,inf
-8 / 2,-4
-3 + 3,0
-4 + -9,-13
-1 - -2,1
-5 - -1,-4
2 + -1,1
8 + -4,4
-4 - 0,-4
7 - 8,-1
7 * -2,-14
-1 * 5,-5
1 / 9,0.111111
0 * -2,0
2 - -6,8
8 + 5,13
-6 + -7,-13
-4 + -4,-8
0 / 3,0
0 + 3,3
-3 / -2,1.500000
-3 * 7,-21
9 / -3,-3
-5 + 2,-3
-2 + 7,5
6 + -1,5
4 * 0,0
4 / -6,-0.666667
3 + -1,2
0 + 3,3
0 * -9,0
7 + -8,-1
0 * -1,0
-4 - 0,-4
4 * 9,36
7 / -6,-1.166667
5 + -3,2
-1 + -9,-10
9 + 9,18
-8 / 9,-0.888889
-4 * 0,0
-8 * -5,40
9 * 8,72
4 * 0,0
-7 - 5,-12
-1 * -4,4
1 * -2,-2
-1 * 4,-4
6 * -6,-36
2 / -4,-0.500000
-8 + 7,-1
6 * 6,36
2 * 0,0
3 / -1,-3
8 * -8,-64
2 + -3,-1
-7 - 2,-9
-1 * -5,5
0 / 8,0
9 + -4,5
4 + 5,9
-4 - -7,3
7 / 0,inf
-7 + 1,-6
-2 / 7,-0.285714
-2 + 0,-2
4 / -5,-0.800000
2 + 6,8
-5 / 9,-0.555556
-9 + 5,-4
-5 + 5,0
0 + 2,2
7 + 6,13
6 - 4,2
-3 + 2,-1
-3 * -2,6
0 / 9,0
8 - 9,-1
5 - 3,2
5 - -1,6
-5 - -5,0
0 / 1,0
-3 + 7,4
-5 - -3,-2
0 - 3,-3
-3 / -6,0.500000
8 - -2,10
1 - -8,9
-4 * -1,4
-1 * 1,-1
5 + 9,14
0 / 3,0
-7 + 7,0
-7 - 0,-7
2 + 9,11
-4 * -3,12
1 * -2,-2
0 - 9,-9
-1 / 5,-0.200000
7 * 4,28
9 + 4,13
8 + -5,3
-1 * 8,-8
6 + -5,1
0 / 2,0
8 + -8,0
-8 / -4,2
0 - 5,-5
-4 / -9,0.444444
4 * -6,-24
-8 * 8,-64
-7 * 0,0
-5 * -8,40
-7 - -5,-2
-4 + -4,-8
2 * -7,-14
2 + -7,-5
9 + -9,0
-3 - -4,1
-9 * 3,-27
0 + 3,3
-4 * 9,-36
3 / 3,1
0 - 6,-6
7 / -9,-0.777778
-3 * -9,27
9 - 7,2
-5 / -3,1.666667
-8 + 1,-7
-1 - -4,3
5 / 5,1
-1 / 0,-inf
-6 + 8,2
0 * 6,0
9 - 8,1
2 - -4,6
-9 + -7,-16
-1 * 0,0
5 * 1,5
1 / -8,-0.125000
0 - -2,2
0 * 0,0
6 * 9,54
-7 - 9,-16
-1 - 0,-1
7 / 8,0.875000
1 / -7,-0.142857
-6 - 2,-8
2 / 9,0.222222
5 - 5,0
-5 / 4,-1.250000
-7 - -5,-2
-8 * 5,-40
-5 / -7,0.714286
-2 / -3,0.666667
-1 * 4,-4
7 / -5,-1.400000
-6 * 0,0
-5 + 7,2
8 / 5,1.600000
0 / 1,0
6 - 8,-2
-6 * -5,30
4 / -6,-0.666667
-9 / 7,-1.285714
7 * 0,0
8 / 0,inf
-8 / -6,1.333333
-3 * 0,0
9 * 0,0
6 / -8,-0.750000
0 * 9,0
2 - 7,-5
-8 * -2,16
6 - -5,11
-1 * 4,-4
7 + -3,4
0 + -9,-9
-5 + 0,-5
-8 / 8,-1
-1 - 6,-7
2 + 4,6
-6 / -5,1.200000
7 * -6,-42
2 - 1,1
0 + 5,5
-8 - -3,-5
-4 * -4,16
6 / 2,3
3 * -6,-18
1 * -8,-8
-9 + -1,-10
4 - -9,13
5 / 1,5
-2 / 3,-0.666667
-3 - 1,-4
-2 - -9,7
-2 + 7,5
5 / 1,5
9 * -4,-36
-3 * 3,-9
0 / -9,0
7 / -7,-1
-7 + 5,-2
6 - 1,5
7 * 1,7
1 * 0,0
1 * 1,1
3 - -3,6
2 * 2,4
3 / -2,-1.500000
8 - -3,11
-2 + -7,-9
-5 + 9,4
-1 / 7,-0.142857
-2 + 9,7
2 + 0,2
3 * 0,0
5 * -3,-15
-1 + -1,-2
3 * 0,0
-2 - 4,-6
7 / 0,inf
-2 / -6,0.333333
-6 * -1,6
5 * 2,10
-2 / -6,0.333333
3 / 2,1.500000
9 / 0,inf
-9 - 9,-18
8 + -8,0
-5 * 8,-40
5 / -3,-1.666667
0 / 5,0
-4 / 7,-0.571429
9 + 5,14
3 * 0,0
2 * 2,4
7 - 9,-2
-2 - -3,1
4 - 8,-4
-7 - -6,-1
8 - 8,0
0 + 7,7
-9 / -6,1.500000
-4 * -2,8
4 - -7,11
-7 / 1,-7
1 / 1,1
6 + -6,0
-1 * -1,1
5 * -9,-45
-6 / -8,0.750000
6 + 9,15
0 + 1,1
-8 - -8,0
9 + 5,14
6 * 2,12
-5 * -2,10
-9 - 5,-14
5 * 8,40
-5 * 1,-5
-6 - 1,-7
-1 + 5,4
0 - -3,3
2 * -4,-8
0 - 1,-1
4 * 0,0
-9 + 6,-3
6 - 3,3
-6 - -8,2
-8 + -9,-17
-2 / -2,1
-9 / -1,9
-5 * 8,-40
6 * 9,54
-2 - 0,-2
4 - 5,-1
9 - 2,7
0 - 1,-1
6 / 4,1.500000
-3 / -4,0.750000
-6 - -6,0
1 / 5,0.200000
9 / 4,2.250000
-3 - -7,4
2 - -8,10
0 - 2,-2
4 + -8,-4
-5 * -2,10
0 / -4,0
-1 - -8,7
-1 * 9,-9
0 * 1,0
4 + -5,-1
-3 + 1,-2
-8 / 2,-4
9 * -4,-36
6 + -5,1
-7 + -4,-11
-4 / 4,-1
9 + -5,4
3 - 0,3
9 + 8,17
6 / 2,3
4 + -5,-1
-5 * -5,25
1 + 6,7
-4 - -3,-1
-6 * 8,-48
-4 / 0,-inf
6 + 8,14
0 + -4,-4
8 * -8,-64
0 * 8,0
-6 / -7,0.857143
9 - -4,13
-5 / 5,-1
-6 + 1,-5
-5 / 9,-0.555556
-1 + -4,-5
7 - -7,14
3 * 6,18
-6 / -9,0.666667
-2 / 7,-0.285714
-2 + -7,-9
-4 - 4,-8
4 + -5,-1
7 / 7,1
6 - -3,9
6 - -1,7
0 + 1,1
7 / -3,-2.333333
-1 + 0,-1
3 * 4,12
8 * -5,-40
0 * 7,0
4 - 7,-3
2 + -2,0
-6 / -5,1.200000
8 + 1,9
3 / 7,0.428571
5 - 6,-1
3 - -5,8
9 - 0,9
-9 + -7,-16
0 - -6,6
-2 - -2,0
-3 / 1,-3
-6 - 6,-12
0 * -2,0
9 * -3,-27
-2 * 9,-18
-3 / -8,0.375000
5 / 7,0.714286
-6 - 9,-15
4 - 2,2
9 * 1,9
-1 + -8,-9
3 / 5,0.600000
6 - -7,13
9 - 8,1
0 / -5,0
-3 + -4,-7
8 / 5,1.600000
0 - 3,-3
6 + 1,7
-6 - -3,-3
-2 - -3,1
5 * 8,40
-2 / -9,0.222222
9 * -3,-27
-5 + 0,-5
-7 - -9,2
-9 - -7,-2
7 * -9,-63
-7 - 4,-11
6 + -6,0
-5 + -8,-13
1 / -7,-0.142857
9 + -1,8
2 + -9,-7
1 + 9,10
-6 - 4,-10
-3 - 0,-3
0 / 6,0
-3 - -4,1
-6 + 3,-3
-5 + 4,-1
9 - 9,0
3 / 7,0.428571
9 * 3,27
-3 * -8,24
-6 / 9,-0.666667
-1 / -8,0.125000
3 / 8,0.375000
-6 * -9,54
4 / 7,0.571429
2 - -7,9
-6 * 9,-54
3 / -9,-0.333333
-7 - 7,-14
-9 / 7,-1.285714
8 - 7,1
-5 / 4,-1.250000
7 + 0,7
8 + -7,1
5 - 2,3
-5 - -9,4
3 + -3,0
0 / 2,0
-1 - 0,-1
2 / -5,-0.400000
0 + 0,0
5 - -3,8
-6 / 5,-1.200000
0 - 7,-7
-2 / 6,-0.333333
5 * -6,-30
-2 / -1,2
7 + 1,8
-2 + -5,-7
-3 / 4,-0.750000
1 + 1,2
6 + -1,5
9 * 6,54
-7 / 9,-0.777778
-2 / -4,0.500000
5 + 8,13
-3 / 2,-1.500000
7 * -8,-56
9 + -2,7
4 - 2,2
4 / 5,0.800000
6 * 0,0
9 + -2,7
0 + 3,3
-9 / -5,1.800000
-4 / 6,-0.666667
-5 + -9,-14
-7 + 7,0
0 / -5,0
0 / 0,nan
-9 / 1,-9
-4 + -6,-10
-9 / 9,-1
-4 + 3,-1
5 - 3,2
9 + 1,10
-4 - -3,-1
-2 * -3,6
8 + -3,5
-7 / -6,1.166667
7 + -8,-1
0 * 3,0
-1 - -4,3
-5 / -7,0.714286
8 / -8,-1
-4 + 8,4
6 - -3,9
1 + 4,5
7 + -9,-2
-3 + 8,5
4 + 3,7
-5 * -6,30
-4 / 3,-1.333333
-9 * 7,-63
3 * 6,18
0 + 0,0
-7 * 3,-21
2 / 2,1
-1 / -7,0.142857
-9 / 5,-1.800000
8 + -3,5
-3 + -3,-6
-6 + 5,-1
7 + -9,-2
4 + 8,12
-9 * -9,81
5 + 9,14
-7 + -6,-13
4 * -8,-32
5 * 1,5
0 - 4,-4
-7 * 7,-49
9 / -3,-3
-5 - -7,2
-3 - -4,1
0 * 0,0
-1 - -3,2
1 * 4,4
8 * -4,-32
-9 * 1,-9
-2 / 8,-0.250000
0 - 4,-4
-4 - 6,-10
-7 + 8,1
4 + -3,1
8 - -6,14
2 - 3,-1
-3 - 9,-12
8 * 3,24
-5 + 9,4
-1 - 5,-6
0 / 6,0
6 - -8,14
4 - 4,0
0 * -6,0
4 + -2,2
-5 - -3,-2
5 - 5,0
1 / 3,0.333333
-7 / 4,-1.750000
4 - 2,2
5 - -5,10
-3 - 1,-4
9 / -3,-3
-5 + 7,2
-5 * -9,45
-3 + 9,6
3 / 0,inf
0 - 1,-1
-4 - 0,-4
9 * -1,-9
-1 + 8,7
-4 * -2,8
7 * 7,49
8 - -2,10
-4 + -2,-6
-7 / -5,1.400000
-9 / 9,-1
-5 / 6,-0.833333
-5 / -3,1.666667
-6 * 1,-6
-8 - 9,-17
0 + 9,9
-3 / -5,0.600000
-2 / 6,-0.333333
0 * 3,0
-4 - 9,-13
7 - 9,-2
4 - 1,3
-1 * -4,4
2 + -1,1
8 / -6,-1.333333
-6 / 7,-0.857143
0 * 9,0
2 - 6,-4
0 + -8,-8
8 - 0,8
-4 - 2,-6
2 * 4,8
3 - 1,2
0 / 8,0
-3 - -8,5
7 + 8,15
0 * -7,0
-7 + 2,-5
-1 * 2,-2
0 - -3,3
0 / -3,0
4 + -4,0
0 + -5,-5
7 + 7,14
-2 + 0,-2
3 - 1,2
2 + 0,2
9 + -2,7
-4 + -3,-7
-2 + -2,-4
-2 * 8,-16
9 + -2,7
8 * 4,32
-5 + 2,-3
-5 + 6,1
6 * 6,36
5 * -4,-20
9 - 3,6
5 + -4,1
4 * -4,-16
2 * -7,-14
2 / 0,inf
3 * 5,15
9 * -9,-81
-5 + -6,-11
9 + 0,9
-3 - -9,6
3 + 3,6
-2 - -6,4
-2 + 2,0
-5 / -1,5
1 / -8,-0.125000
6 / -5,-1.200000
9 + 1,10
0 * 1,0
1 + -1,0
-2 / 6,-0.333333
-7 / 0,-inf
-7 * 3,-21
-3 * 9,-27
-6 - 4,-10
-9 - 3,-12
-1 + 9,8
9 * 1,9
6 - -2,8
8 - 0,8
-1 + -7,-8
6 * -9,-54
2 * -3,-6
5 * 0,0
-5 / -1,5
-5 - -9,4
-7 + 4,-3
3 - -9,12
7 - -1,8
-9 + -9,-18
-5 * 8,-40
-9 / -5,1.800000
-7 - 5,-12
0 - -6,6
9 + 0,9
1 / -2,-0.500000
1 / -5,-0.200000
-9 - -1,-8
0 - -1,1
9 / 0,inf
2 / -9,-0.222222
8 + 4,12
-6 * 1,-6
4 - -7,11
4 / 4,1
-7 + 0,-7
9 + 4,13
5 + -1,4
-4 * -7,28
-7 - -1,-6
3 + -7,-4
0 / -4,0
8 - 3,5
1 + 4,5
3 + 0,3
9 + -2,7
-4 / 0,-inf
1 + -9,-8
4 + -5,-1
1 + 1,2
8 / 1,8
0 / 4,0
1 * -9,-9
-9 - -3,-6
8 - 4,4
0 * 6,0
2 + 3,5
-9 * -9,81
-6 - -1,-5
-3 * 2,-6
0 - 5,-5
3 * 7,21
0 / 3,0
9 * 9,81
3 * -4,-12
6 * -2,-12
3 + -8,-5
-2 * 0,0
0 * 8,0
0 * -6,0
-8 + 9,1
5 * 3,15
9 - -1,10
7 * -4,-28
2 - -1,3
-3 + 0,-3
-6 - -5,-1
-1 - 1,-2
-1 / 5,-0.200000
-7 + 3,-4
-5 * -2,10
4 + -5,-1
-8 / 6,-1.333333
-4 / 2,-2
0 / 6,0
-7 - 3,-10
-6 * 5,-30
3 * 7,21
-9 + 7,-2
1 / 1,1
0 + -9,-9
8 + -2,6
4 + 2,6
-3 / -2,1.500000
-8 * -8,64
3 + -1,2
-8 - 3,-11
-8 / -9,0.888889
0 * 6,0
7 + 1,8
6 / 9,0.666667
1 + 5,6
0 + 8,8
5 - -4,9
8 - 8,0
1 - 0,1
6 + 5,11
