Equation,Answer
-14 # -35 / 35,10.600000
7 % 0 $ 10,nan
6 $ -39 # -40,327834
-4 $ -35 # 37,-371795
-10 $ 26 + -37,-89
-5 - 24 $ -39,-78
-37 % -30 * -14,98
-3 / 1 - 32,-35
43 $ -20 - -4,4
-15 / 27 & 17,-0.016340
10 / -8 $ 41,-1312
-26 / 12 & -38,0.028509
5 - -37 # 6,246
38 $ -39 % -46,39
31 $ -40 + -34,6
15 % -24 / 43,-0.209302
-30 + 8 # 17,165
16 # 2 & 31,0.870968
-46 * 36 / 28,-59.142857
18 * 33 % 31,5
-47 # 22 $ 15,0
-45 # 20 & -1,442.500000
-24 $ -26 * 20,-11440
34 - -6 # 8,64
-38 # -22 % -39,-9
-46 + 47 & 14,0.035714
28 * -20 # -38,20606
-12 # 45 # 5,-2487
4 $ 26 * 45,342810
19 * -48 / 23,-39.652174
-21 + -35 $ 33,0
8 % -32 - 32,-56
-20 + 21 $ -41,1681
-31 / -15 * 15,31.000000
-15 - 40 % 15,-25
-29 + 31 # 13,444
-45 - -29 * 15,390
30 # 24 * 16,13152
-33 & 6 / 12,-33
-18 - -46 - -18,46
30 $ -30 # -16,5628
45 + -28 & 47,0.180851
48 % 4 % 8,0
41 * -41 # -44,72151
2 # -44 & -2,54.500000
0 % 11 + 17,17
46 # -11 * -36,17748
-10 $ 19 & 16,-0.593750
16 & 12 % -19,-1.142857
-19 / -25 / -32,-0.023750
41 * 7 # -47,-13343
-42 / -39 % -44,-42.923077
-30 # 33 & 30,-15.350000
36 % 46 / -9,-4
31 / 1 # -38,-1261
1 $ 45 - 30,1995
39 # 10 * 32,14688
-34 + -4 * 43,-206
36 # 42 - -7,1681
-12 * 48 * -26,14976
37 $ 29 # -18,7658
0 & 23 & 32,0
-24 + -45 + 0,-69
-36 % -17 * -11,22
17 + -22 # 34,-651
-45 - -22 * -29,-683
41 # -42 $ -5,-5
2 # 35 # -44,-7743
-3 * -7 $ 8,8
-10 + 4 $ 38,-228
-18 / -49 $ -44,5236
-5 # -19 $ 18,18
25 & 24 # -21,-0.023020
-18 * -48 + 38,902
44 & 7 % -41,-0.647059
-8 # -24 & 34,1.647059
27 $ 0 # 47,846
-48 / -28 + 18,19.714286
-19 $ -15 / -47,0
11 + -37 % 7,16
11 * -38 + -12,-430
25 # -40 + 19,-1076
-26 & 22 - 2,-0.650000
-15 / -9 - -32,33.666667
-28 & -28 & -23,-0.010870
-37 % 0 * -28,nan
2 # 27 - 0,137
5 # -36 / 1,-283
30 $ 40 # -44,112972
28 * 5 + -1,139
-46 + -32 + -17,-95
-22 % 46 * -9,-216
-40 # -12 - 46,358
46 - -33 # -14,-341
5 $ -35 + -35,210
14 * 21 + 41,335
-48 & -1 / -34,-816
-46 + -29 # -16,341
-26 - 48 % 32,-42
-32 % 47 + -31,-16
41 # 13 + 29,642
-39 & 39 - -28,-0.291045
-10 $ -39 % 24,0
38 - -30 * 9,308
-35 + -42 % -16,-45
4 - 25 / 15,2.333333
45 & -2 / 25,-281.250000
19 % -46 - -43,16
-43 & 22 & 7,-0.069805
7 & 7 % 40,0.500000
-22 % -46 % 43,21
-41 $ 38 & 48,0
-16 / 34 & -25,0.009412
-19 # -20 + -8,293
-31 # 9 * -7,1981
4 / -23 & 39,-0.002230
49 / 0 + -6,inf
-15 % -34 / 36,-0.416667
35 & 31 & 13,0.021712
42 $ -19 # 5,198
25 # 4 / 34,4.029412
1 + 48 $ 39,39
32 % -35 + -19,-22
48 / -17 & -48,0.029412
-6 % -22 / -10,0.600000
1 $ 12 $ -46,0
-16 + 36 $ -30,30
-18 - -33 % -7,-13
-10 / -20 / 4,0.125000
-30 - 42 / 12,-33.500000
45 - 30 / -2,60
21 & -47 $ 11,-inf
13 & 27 # 1,0.114035
47 # -25 / 0,-inf
-30 - -17 $ -33,-99
-2 * -28 * 21,1176
-27 / 21 + 41,39.714286
18 / -13 # -37,-61.153846
-8 # -19 + 2,89
31 $ -41 $ 37,37
15 - 2 % -46,59
15 / -25 * -15,9
-12 & 21 / 30,-8.571429
33 & -16 / -32,33
-37 $ -32 + -21,-53
-17 & -36 * 24,0.009838
8 * -36 & 21,-6.857143
-35 * -34 % 46,40
-3 - 45 & 27,-0.888889
-31 + -38 # 25,-944
-26 $ -38 + -37,-113
31 & 25 + 14,0.397436
34 $ -42 # 40,75294
-48 $ -28 * 48,-37632
30 / -1 % 37,7
-27 - 41 & 4,-8.500000
-4 - 36 % -22,4
33 / -19 % 9,7.263158
0 % 27 - -4,4
-11 - 20 * 31,-631
-37 % -32 / 0,-inf
2 $ -12 + 15,87
10 / 13 - 30,-29.230769
-14 # -13 $ -42,0
32 - 2 & -44,-0.340909
41 * 31 + -23,1248
-16 & 49 - -47,-0.083333
1 + 46 # -2,-51
-17 & 47 - 17,-0.283333
-29 $ 39 * 28,-40404
1 # 29 + -32,85
19 # 20 % 9,0
-4 * 28 + -11,-123
0 & 3 - 31,0
-36 * 8 * -9,2592
-38 + -2 * -38,38
22 & 40 # 47,0.005337
-18 $ 8 # 22,-3250
-19 / -6 $ 43,602
-11 # -39 - 48,253
21 / 33 % -15,-14.363636
-15 * 45 / -25,27
12 & -23 / -18,4.695652
-16 * 43 $ 9,0
0 / 0 * 48,nan
-31 * -47 # 15,23357
-16 & 49 - -41,-0.088889
29 / -37 % 13,12.216216
-25 # -31 * 31,20367
-35 & -45 * -39,-0.009972
44 % -32 * -20,400
-28 / 40 * 44,-30.800000
0 / 20 + -8,-8
49 + 6 + -36,19
0 # 0 % 32,0
-19 % 1 % -30,0
-10 $ -26 - 46,-124
24 / -19 % 23,21.736842
10 * 24 % -14,-12
48 # 5 * -10,-3030
-2 - -26 # -21,-459
-41 + -4 - -8,-37
-34 / 10 # -23,5.800000
-43 # 34 - -13,-1390
38 - -30 $ 43,43
45 / -29 * 1,-1.551724
-46 $ -5 $ 35,-245
42 + -22 - -11,31
19 + -26 $ -19,-57
15 + 48 - -5,68
45 * 4 + -1,179
-44 * 29 * 49,-62524
12 / -19 + -38,-38.631579
4 / 6 / -10,-0.066667
23 + -24 + 0,-1
-32 # -10 + -33,225
5 # -39 - -39,-268
26 + 7 & 45,0.366667
-6 & 0 + 0,-inf
5 - -10 / 3,8.333333
21 $ 35 - -23,93
39 $ 11 & -1,-5.500000
46 & -31 # -37,0.022886
-39 / -8 & 20,0.121875
-43 # -34 % 14,1
19 * 14 - 38,228
36 & 48 + -42,3
36 * -9 & -36,4.500000
-26 % 46 - 48,-28
6 # 36 % -23,-15
-10 * -5 % -1,0
-42 # -46 / 4,438
20 - -27 $ -47,47
-9 * -10 # -9,-747
-31 # -24 - 21,620
-41 $ -14 $ 40,-80
-44 & -38 / -41,-23.736842
-25 + 8 - 37,-54
-26 - 15 / -3,-21
-34 - -5 / 8,-33.375000
14 # 17 # -39,-11631
10 / -28 % -6,-0.357143
41 # 9 + 24,461
2 / -33 - 36,-36.060606
-3 $ -45 / -47,0
4 $ 6 & 19,0.315789
-16 $ -18 $ 8,0
-6 # 23 / -41,1.829268
-2 * 32 & 12,-2.666667
-18 + 37 / -45,-18.822222
44 - 5 $ -38,0
44 / -10 % -30,-4.400000
37 - -35 / -40,36.125000
-7 & 20 / -16,2.800000
25 $ -29 - 13,16
-8 - -27 # -45,-1061
11 # -14 % -9,-5
9 & 3 + -9,-0.750000
-21 / -26 - -8,8.807692
-16 / -2 & 16,0.250000
31 * -24 - 0,-744
48 # -41 # -45,89757
44 + 47 $ -47,0
-38 / 29 - -8,6.689655
1 $ -38 + 1,1445
-44 * 29 & 11,-58
44 / -18 * 13,-31.777778
-1 * 20 # -26,422
11 / -6 + 26,24.166667
-43 * -33 % -8,-5
-19 / -49 % -45,-44.612245
27 $ -15 % -49,0
-26 - 12 - 37,-75
-22 # 26 + 4,-512
0 / 11 & 38,0
-14 - 26 $ 12,0
-25 - 33 # 26,-994
-33 - 31 * 11,-374
-27 / 10 # -24,-9.900000
-15 / -48 / -11,-0.028409
13 & -27 % 34,0.928571
-24 / -23 * 9,9.391304
24 + 32 $ -43,0
36 - -2 & 40,0.475000
-13 % -28 % -13,0
-37 / 17 & 22,-0.049465
20 - 14 $ 48,384
4 + 27 - -4,35
8 + -37 / -2,26.500000
-8 * -43 + 34,378
26 # 42 - -33,1277
-40 $ -40 / 1,-40
-26 - -1 / 9,-25.888889
-13 / 3 * 33,-143
0 * 24 / 12,0
-33 % -46 * 24,-792
-48 + 47 % -31,-63
-8 & -28 % 30,-2
40 + 8 # -37,-359
27 $ 43 # 0,86
-41 $ -47 & -45,1.044444
-43 $ 23 - 13,-13
39 % -15 * -9,54
32 * 28 - 47,849
-46 / -12 # 27,188.333333
-13 + -38 & 48,-0.531250
8 & 40 # 9,0.009368
49 # 8 - -47,512
0 % -36 + -16,-16
-33 & 21 - -24,-0.366667
-46 % 43 $ 37,37
-18 & -26 % -28,0.346154
-16 + -29 / -2,-1.500000
-21 * 21 / -6,73.500000
29 + -44 + -39,-54
47 % 14 / -47,-0.106383
-40 - 11 - -33,-18
29 - -12 $ 29,29
-6 / 6 & 38,-0.013158
-16 % 14 % -1,0
6 # 13 $ 34,34
21 + -22 % -22,21
10 # -42 & -41,6.536585
0 * 2 # -11,-33
0 * -41 * 30,0
17 & -6 + 34,0.303571
35 + -34 * -32,1123
-2 % -34 * -32,64
-3 $ 13 / 0,-inf
-1 - 2 - -11,8
42 - -17 # 43,661
11 % -2 $ 22,-484
2 % -2 $ -35,inf
-5 & -9 - -46,-0.067568
6 % -24 % 0,nan
-41 $ 28 / -11,-2.545455
26 % -34 # 17,-93
12 * -3 + 5,-31
48 - 25 # 35,-957
-33 % 47 * -4,-56
-17 * 35 + 4,-591
33 - 28 $ -41,328
24 + 14 - -23,61
47 % -30 $ -6,-6
-18 / 21 - -6,5.142857
24 # -33 * -45,39015
28 * -7 + 10,-186
41 # -23 + -16,-987
-19 * -38 / -23,-31.391304
15 / 21 & 45,0.007937
-32 $ -26 / -45,0
-44 - 22 * 14,-352
-33 & -40 * 12,0.034375
42 % 6 & -4,0
-12 * -4 / 41,1.170732
45 - -5 + -33,17
23 & 43 & 39,0.003429
34 * -18 $ 26,0
-7 % -44 - 10,-17
-48 & -13 - 45,0.413793
-13 * -14 / 32,5.687500
21 % 31 - -37,58
35 - 2 - 33,0
10 - 14 / 31,9.548387
43 - 30 / -7,47.285714
-31 # -48 # -43,-55275
5 + -40 $ 30,0
45 * -8 # 34,-12498
5 * 38 * -38,-7220
-30 $ 29 % 21,0
-45 - -29 & 9,-0.888889
-47 & 4 / 26,-152.750000
31 # 24 - 12,835
-10 - 26 - 40,-76
25 / -42 $ 31,-1612
29 / -7 / 21,-0.197279
-7 & 2 # 16,-0.042683
27 & 19 - 31,-1.125000
42 - 16 & -10,-1.300000
49 + 17 + 17,83
-7 - 25 + 26,-6
6 % 10 $ 35,210
48 + -11 / -24,48.458333
-4 % 46 - -38,80
43 # -32 & 29,-24.637931
43 % -35 % -32,-27
24 # 45 * -18,-22302
12 + 30 + 0,42
21 * 34 % 13,12
-14 # -29 $ 5,5
3 * -28 % -26,-6
29 % -44 # -28,321
-17 % -6 * -36,180
12 & 22 / -7,-1.909091
3 % -14 # -46,357
38 % 8 - 13,-7
-46 & -37 / 8,4.972973
48 # -7 % -18,-3
48 % 29 $ 26,52
44 $ 48 / 23,2.086957
-15 % 29 & 1,7
-28 + -41 - 30,-99
24 & 7 + -38,-0.387097
19 * -41 / -36,21.638889
11 & 30 * -44,-0.004167
20 & -38 $ 42,-0.238095
-21 + -28 - 44,-93
29 $ -17 + -18,-18
34 - 44 - -42,32
-31 + -48 / 33,-32.454545
-21 % -31 # -8,123
-42 & -19 + -42,0.344262
4 / 37 / -1,-0.108108
47 - -40 * -37,-1433
-12 / 15 + 25,24.200000
-11 + 45 $ 48,96
46 / 27 - 2,-0.296296
-24 $ 35 - -35,0
5 - 25 - 40,-60
-39 - -36 / 21,-37.285714
27 + 37 $ 9,9
15 * 5 $ -23,0
-44 * -6 / 6,44
-25 & 48 / 12,-3.125000
34 + 26 - -15,75
32 / -12 - -22,19.333333
-19 + -2 / -37,-18.945946
8 + -48 * -42,2024
11 / -16 # -34,-79.312500
28 # -47 + -30,-1459
-39 + 23 * -45,-1074
37 % -17 % 4,2
6 & -45 # -40,0.001835
-46 + -23 - -26,-43
49 * -16 / -25,31.360000
-35 $ -37 + -8,-82
41 $ -37 * 25,20350
-26 % -1 * 20,0
-28 % -14 + -42,-42
-20 / -9 $ -21,189
36 $ -23 % -19,0
-38 * -11 + 28,446
35 - 5 % -41,71
-16 % 0 % 47,nan
14 + -42 # 24,-964
-30 $ -22 / -4,0
42 * -5 - -28,-182
-14 - -40 % 1,-14
-2 * -36 $ -10,0
-46 + 29 # 33,1039
-29 # 6 * 21,-3885
24 & -30 / 3,-1.200000
23 - -32 + 2,57
-27 - -43 & -47,-0.170213
-21 # -15 - 22,227
-49 % 24 * 35,805
18 & 49 * -49,-0.003748
-43 + 27 - -40,24
35 - 0 % 27,35
-14 + 35 % -34,-47
27 - -34 # 21,712
17 + 9 / 9,18
49 % -29 # 22,-141
-41 / 41 + 8,7
28 - 29 / -45,28.644444
14 - -35 / -16,11.812500
-17 & 46 & 39,-0.002369
14 - 7 & -4,-0.875000
-29 & -5 - -5,-inf
-27 # -39 % 0,nan
44 - 31 * 6,-142
-44 % 1 # -21,-63
40 # 6 + 8,306
1 # 40 / -30,-5.366667
47 $ 24 $ -47,47
-17 # -15 $ 26,26
-21 & -10 $ -10,1.050000
13 * 12 # 25,4131
-39 + 42 $ -27,243
41 $ -37 / -1,37
48 % -34 / 29,-0.689655
-47 $ -7 - -33,26
-4 # 22 $ 1,0
-27 % -1 - -23,23
15 $ 4 + -17,-13
1 - 23 $ -13,-13
-29 $ 17 - -8,8
-34 # 23 + -46,-793
-2 % -21 & -6,0.166667
-28 - 35 % 26,-37
27 - -17 / -27,26.370370
-16 & -4 - 30,0.235294
26 & 14 + -39,-0.520000
21 & 39 - 43,-2.625000
44 / 28 / 0,inf
19 * -30 * 11,-6270
-47 * -37 + -29,1710
-20 / -36 % 12,0.555556
4 + -35 % 35,4
-36 * 23 $ 28,0
-10 $ -8 - 47,-55
27 - 42 $ -8,-8
47 $ -23 $ -41,inf
14 % 46 & -40,-0.175000
-3 + 17 - -39,53
-47 $ -21 $ -10,-10
-34 + -46 & 48,-0.833333
25 % 26 * 28,700
-40 - 0 % 15,-40
-20 # 48 + 42,-794
33 & -43 / 24,-9.209302
-8 * 16 % 5,2
16 $ 37 - -29,140
9 $ 11 + -21,1
-34 % 10 $ 30,150
-41 # -38 # -14,-18281
27 / -20 & -32,0.021094
45 & 5 & -2,-1.125000
-9 & 35 * 43,-0.002990
30 # 11 / 6,65.500000
26 # -36 * -30,30540
-2 & -2 / 0,0
-32 + 20 $ 23,-23
2 # -30 & 37,-2
9 + 19 $ -41,41
0 & 37 $ -45,0
-9 $ 2 $ 14,-inf
14 $ 1 + -5,-4
5 - 2 $ 1,1
46 & 40 / 40,23
40 / 30 % 34,1.333333
6 - -35 * 34,1196
-40 $ 0 + -25,-25
38 & 26 + -34,-2.375000
42 # -28 % -2,0
-48 $ 31 / -3,-10.333333
24 + -3 $ 48,144
-45 + -45 - 48,-138
-12 & 24 + 32,-0.107143
-19 * -12 + -19,209
-10 % -30 # -3,11
45 / 6 + -43,-35.500000
17 + 10 % 33,27
-29 * 8 % 42,20
-8 - 32 + -29,-69
38 # -23 $ 1,0
39 $ 19 / 28,0.678571
-2 # 27 * -16,-400
-41 $ -44 - 41,-129
-6 % 49 / 13,3.307692
16 - 29 $ 33,-66
1 - -16 * -48,-767
-45 * 41 / -5,369
4 / 6 & 44,0.007576
6 % -49 + -42,-85
-36 $ 38 $ -46,-92
-9 # -37 - -28,241
47 # -1 - 49,-52
44 * -31 * 7,-9548
-5 + 5 $ 29,inf
4 & 48 $ -39,inf
-2 * -45 % 29,3
-40 / -24 $ 35,735
16 - 30 % -26,38
31 $ 47 & 33,1.424242
-23 & 24 # -29,0.015152
24 / -44 % 27,26.454545
29 - -30 - 17,42
43 / 14 + 13,16.071429
-36 # -20 # 1,1251
12 * -4 % -1,0
5 * 45 $ -38,0
7 & -1 $ -4,-0.218750
-1 + 1 % 23,0
26 - -47 $ -28,0
-32 & -30 # -25,-0.024806
39 $ 40 * 8,2880
-45 - -39 % 24,-54
37 % -15 $ 27,-81
17 - -10 / 43,17.232558
32 * 3 + -36,60
17 + 36 * -22,-775
0 & -23 + -24,0
-11 + -32 * -24,757
40 $ 39 * -10,3510
-45 & 47 # 40,-0.010992
28 * 13 - -7,371
32 * 48 + -33,1503
-3 * 0 # -25,-75
31 - -7 # -20,-42
-48 % -40 # -35,167
-36 & -48 / -3,-1.125000
-24 + -18 - -18,-24
40 * 26 * -19,-19760
-9 & -17 % 24,-0.642857
-5 # -12 / -49,-0.387755
-21 & 13 # 42,-0.015328
-5 # 35 & 46,-0.815217
6 + 4 $ 16,32
19 * -36 / 13,-52.615385
-32 * -45 $ 6,6
-37 % -13 * 12,-132
-7 * -31 % -36,-35
39 % -48 * 23,-207
43 # -14 / -47,12.787234
22 * 6 * 15,1980
23 $ -4 & -49,0
-44 # 20 - 21,-885
11 $ 31 * -31,83607
-3 # -10 & 40,-0.037500
-44 $ -5 + -47,-52
-17 $ 22 + 46,24
7 + 4 $ -22,44
14 % -15 + 32,31
35 & -3 * -22,0.265152
8 * 41 - -30,358
-33 + -13 & -19,1.210526
-36 + -34 * -34,1120
45 * -36 - 48,-1668
17 & 18 & 12,0.019676
-2 % -24 * -9,18
-20 $ 4 * 17,-204
-4 $ 20 $ 8,0
4 + 43 / 39,5.102564
32 $ -28 # 1,53
2 % -31 # 33,-887
43 - -20 & 27,1.166667
36 # -10 % -8,-2
-24 + 10 / -12,-24.833333
14 * -17 - -16,-222
-34 * 9 % 0,nan
-37 $ 12 % 0,nan
-2 & 16 / 10,-0.625000
-1 / -41 * -3,-0.073171
-43 % 36 & -17,-0.852941
48 / 44 * 4,4.363636
7 # -8 & 47,-0.776596
35 % 7 - -17,17
-41 & -49 / -33,-13.806122
-40 $ -47 * 4,-940
-26 $ 35 + 1,-34
47 # -1 & 40,-0.037500
4 % -39 % -32,-3
13 # 22 / 32,11.406250
-11 * 5 $ 44,0
49 & 39 % -37,-0.700000
41 $ -23 / 7,0
3 # 33 - -49,250
-20 $ -45 $ -2,-2
34 * 38 / -14,-92.285714
12 & 33 + 30,0.095238
-39 & -47 $ 21,inf
32 % 23 % 44,9
32 & 24 / -43,-28.666667
0 % -18 * -40,0
-30 * 25 * -41,30750
-5 & -23 + -30,0.047170
-22 * 49 / 47,-22.936170
-25 $ -30 * 17,-10710
-2 * -19 / -15,-2.533333
-38 - -1 $ 40,-40
33 + -45 & 1,-6
32 % 20 $ -33,66
6 - 1 / -10,6.100000
7 $ 36 * 22,90288
-15 & -9 * -38,-0.021930
27 - -35 & 25,1.240000
-47 + -18 & 7,-4.642857
-44 / 23 % -21,-1.913043
48 - -46 + -40,54
6 & -34 % -9,-0.428571
13 + 39 * 19,754
-22 * -39 + -5,853
-26 - 35 $ 18,0
-28 / 33 & 29,-0.014629
-27 - 45 & 28,-1.285714
31 # -44 + 28,-1437
-34 & 21 + 40,-0.278689
20 + 28 / -26,18.923077
-41 / -17 # 0,2.411765
-48 * -45 # -13,-25959
21 # 28 + -10,683
8 # -40 / -27,16
14 / 0 * 38,inf
30 & -40 * 7,-0.053571
28 % -3 - 21,-23
-48 % -19 & 5,-1
-21 - -42 * -43,-1827
1 + 0 / -21,1
44 & -27 % 18,2.444444
-22 & 32 & -4,0.042969
8 $ -28 * -21,43512
-19 * 27 % -21,-9
-29 - 44 * -30,1291
-2 / -37 # -11,-33.540541
2 * 0 - -18,18
11 + -36 & -42,0.297619
-1 / 40 # 43,127.900000
-29 # -31 / -28,-27.750000
-23 / -31 + 44,44.741935
-24 - -47 & -37,-0.310811
15 + -9 / -35,15.257143
-42 + 7 * -44,-350
7 $ 25 * 5,2250
1 - -33 * -25,-824
41 & -23 * -10,0.089130
-34 / -13 % 26,2.615385
-38 - 40 - -34,-44
12 & -18 + -24,-0.142857
-24 - -18 & -30,0.100000
-7 * 17 % -32,-23
-3 / 0 $ 10,0
-19 + -32 * -42,1325
-4 * 47 + 40,-148
-24 & -7 % 10,-4
-40 % 33 % -27,-1
0 * 37 / 0,nan
-15 * -19 - -23,308
-4 + -15 $ -28,-56
0 # -9 & -44,0.306818
13 * -23 * -3,897
-5 % 30 + -41,-16
-12 / 6 + -6,-8
-24 / -13 % -30,-28.153846
45 # 44 & -13,-82.961538
-48 $ -17 * -17,-1734
41 # -24 # 16,-17207
31 % 3 % 46,1
31 % -24 & 19,-0.447368
43 $ -47 # 12,7475
42 + -42 % 0,nan
-24 # -29 + 15,600
33 % -16 # -7,69
33 # -24 & -17,24.441176
-16 & 35 / -41,9.371429
-47 - -1 * -26,-73
6 # 49 * -12,-5364
-23 - 28 & 47,-0.542553
49 - -15 # 17,268
-41 $ -8 $ -1,-1
-3 * 28 & -7,6
-8 % 11 # 45,273
-49 / -13 # -13,-84.230769
20 / -26 % 20,19.230769
10 / -5 * 24,-48
-13 % 32 - 43,-24
41 $ -29 & -48,0
40 * -32 # -22,26814
7 & 17 + -26,-0.388889
22 - -19 - 47,-6
27 & -9 % 42,0.409091
29 + -26 & 32,0.046875
27 / -28 $ -30,-960
-29 + 32 + -48,-45
42 & 10 % 46,2.100000
25 % -31 % -12,-6
-13 % 32 - -49,68
-14 * 17 - -40,-198
32 + 15 $ -36,0
-36 & -11 $ -2,9
-40 # 42 / -1,1594
-36 % -37 # -24,756
41 / 47 + 15,15.872340
7 + -15 % -8,0
-25 & 33 % -4,4.166667
16 # -2 % -30,-22
34 $ -45 - 32,13
42 $ 44 - 3,85
-23 # 38 # 0,-783
16 / -41 & 43,-0.004538
38 + 8 # -23,-207
28 & 1 % 29,14
-16 $ 44 / 8,0
37 * 11 # -3,-823
-20 - 26 & -21,1.095238
-41 / -27 + -12,-10.481481
-9 # 18 # -15,1593
9 # 12 % 34,17
6 $ 40 # -4,2904
-47 % -27 $ 40,-80
21 * -11 $ -31,-31
17 + 40 / 18,19.222222
0 % -12 & -27,0
12 * -23 # 2,-822
-3 % 29 $ -42,42
20 % 18 - -31,33
-1 $ -4 * 45,-32400
45 - 36 + 3,12
-19 - 17 + 36,0
-6 $ -32 # 24,-88816
12 * 21 % 49,7
-35 + 10 * -35,-385
0 & 37 / -15,0
47 - 38 & -14,-0.321429
39 & -8 & 34,-0.035846
-20 / -26 / -6,-0.128205
-18 - 46 + -33,-97
47 * -31 $ -46,-46
45 + 13 & 0,inf
-5 / 21 - -10,9.761905
-38 $ 17 - 21,-21
-1 # 35 - 0,69
-30 & -26 # -32,-0.021127
0 % 34 / -10,0
34 + 12 + -39,7
27 $ 16 - -16,32
13 / 42 & -24,-0.006448
8 / 5 % -19,-17.400000
-45 / 49 % -20,-0.918367
15 + -6 & 12,0.375000
-18 + -17 $ 14,0
45 / -45 # -42,-85
26 + 32 & 29,1
39 - 40 # -29,1246
18 % -7 * 37,-111
-16 # -14 + 3,169
-45 $ 29 & 3,0
-13 % 41 + 15,43
-25 * -45 + -46,1079
6 + 23 * 15,351
-41 / -10 % -21,-16.900000
-28 % -22 * 44,-264
22 * -4 $ -26,-26
47 % -17 $ -34,-306
-17 / 9 # -8,-10.777778
20 % 5 & 30,0
5 & -24 # -33,0.003737
40 + -25 * -6,190
-24 $ -11 * 17,-1496
21 * 43 % 48,39
-1 % 18 % -18,-1
-27 * -23 # 44,28077
13 # 41 & -34,-9.838235
-42 % 0 + 4,nan
43 * 1 & 4,5.375000
46 * 20 / 21,43.809524
-9 % 41 # -44,-1508
2 * 19 / 23,1.652174
14 - -29 - 13,30
-48 + 30 - 10,-28
-30 & 46 # -34,0.009259
-34 * -8 % 14,6
-34 % 31 % 8,4
-15 & -25 / 37,11.100000
42 / 10 & -27,-0.077778
44 + -3 - 20,21
-27 & -15 - -21,-2.250000
34 % -1 + 16,16
-47 & 24 * 22,-0.044508
44 & 26 % 26,inf
35 & 25 # -26,-0.024893
-1 / 45 * 0,0
-6 + 38 - -42,74
7 # 35 & 34,5.250000
-33 * 28 - 17,-941
48 % 42 # 37,339
-18 % -25 * -11,198
27 # 3 % 46,25
-27 / -43 - -48,48.627907
-22 + -40 + 36,-26
20 # 30 + -41,669
3 * 38 * 45,5130
-45 - 31 + -41,-117
11 % 13 * 1,11
-8 % 2 & -14,0
-18 - -49 # -35,-1579
1 # -46 % 26,25
29 - -32 + -39,22
11 % 40 * 38,418
31 + 32 / 17,32.882353
8 + -21 $ 1,0
41 & -2 / -9,92.250000
-20 $ -39 & 14,-2.785714
-5 + -2 $ 36,-180
47 / 36 $ 42,1386
16 $ -24 $ 49,147
35 $ 33 # -10,2943
-39 / 10 + 17,13.100000
45 - -7 / 20,45.350000
32 / -11 $ 40,-520
15 * -6 - -6,-84
-39 - 35 + 0,-74
11 / -18 * -12,7.333333
-33 # -17 / 32,14.906250
-49 $ 25 + 4,4
-22 * -30 + 49,709
-34 * 8 & -27,5.037037
-29 + 6 * 29,145
-1 # -13 * -42,1134
49 / 20 * 14,34.300000
-6 / 20 % 18,17.700000
5 * -42 + 47,-163
17 / -29 # -8,-19.896552
-3 * -34 % 42,18
46 % 21 # 40,284
-18 * 19 % -37,-9
12 $ 27 $ -2,0
37 + -18 * 16,-251
-4 $ -24 / -9,0
41 # -16 # -37,23757
49 % -14 - 11,-18
-40 $ 35 / -18,-1.944444
34 # 26 - 44,952
13 - -22 + -26,9
-35 / 2 & -33,0.265152
-1 & 18 $ 46,-0.003623
-20 - 3 + 37,14
27 / -30 * 10,-9
8 % -25 - -40,23
-28 / -48 - 28,-27.416667
38 # -39 $ -3,-3
-24 / 2 & -46,0.130435
-8 & -7 $ 31,0.032258
-38 % -8 & 9,-0.333333
-18 * 9 # 30,-4932
1 % -24 # -40,777
-5 - 22 + 46,19
37 $ -40 + -33,7
33 % 16 / 22,0.045455
-5 + 49 $ -3,0
-40 # -16 & 30,9.200000
22 & 10 % -20,-1.100000
-2 $ -45 * 9,-82215
38 $ -38 * 26,25688
35 & 47 # -32,-0.011269
5 - -36 $ 12,12
-49 % -25 % 6,0
31 / 20 + 42,43.550000
-18 + 37 - -35,54
-19 % -17 * -17,34
11 $ 8 $ -35,140
45 + 44 & -29,-1.534483
4 $ 37 / -49,0
-24 & -44 % 10,-2
0 + 6 # 16,150
-22 + -19 + 13,-28
42 - -16 / 1,58
-39 - 3 + -40,-82
-47 $ 14 * 23,-1932
-32 + 35 $ 16,96
23 & -24 - -17,-1.642857
0 % -35 % -40,0
-46 - 23 $ -33,-33
33 # 28 - 26,1015
-35 $ 7 / -2,-3.500000
-35 - -26 + 6,-3
40 $ 34 - 27,7
-12 + -46 - -43,-15
-10 * -25 * 24,6000
-14 % -13 / -18,0.055556
28 - 0 - -29,57
-8 + 37 + 19,48
-36 $ -30 # 10,-2700
32 + -4 # 30,-2
-30 + 3 / 4,-29.250000
24 & 27 $ 11,1.090909
-3 + -20 & 15,-0.766667
35 # -23 # 6,-5855
-5 - -38 $ -20,0
-46 % 34 & 11,1
-17 + 12 - -31,26
-38 + 22 - -40,24
20 + 43 + 23,86
-41 / -22 # 6,31.045455
27 & -8 # 49,-0.053360
-43 * -49 / -33,-63.848485
37 / 8 & -47,-0.049202
29 $ 43 # 36,100241
48 + 15 + -49,14
-49 / 15 % -44,-3.266667
10 * -35 / -45,7.777778
-25 $ 18 # 29,-15675
43 & 11 # -9,-0.186957
14 + -4 + 18,28
-20 $ 17 $ 28,-inf
39 $ -31 % -31,0
-10 # 33 * -4,964
9 & 3 & 39,0.019231
-10 + 26 + -5,11
