Equation,Answer
-31 + 24 + -5,-12
26 / 41 * -22,-13.951220
-18 * 10 - -46,-134
-38 - -46 + -15,-7
9 - 7 - 14,-12
25 + -9 - -11,27
-8 - -20 * -3,-68
15 * 43 + -40,605
-27 + 7 - 8,-28
14 - 4 / -18,14.222222
-36 - 5 * -29,109
-46 * 48 / -37,59.675676
41 * 45 - 49,1796
-10 - -30 / 38,-9.210526
49 & -12 + 36,1.020833
7 & 49 % -4,-1.166667
-2 + 1 + -7,-8
-12 - -30 + 26,44
-1 % -12 & -11,0.045455
-41 % 4 % 2,1
8 & -18 - -9,-0.444444
-26 / 44 & 42,-0.007035
-46 * 27 / 48,-25.875000
22 * -12 - -1,-263
-34 + 8 + 25,-1
15 / -49 + -47,-47.306122
24 - -27 & 2,12.750000
-26 + 38 + -22,-10
-49 / 39 - -10,8.743590
40 * -35 - 13,-1413
8 % -39 + 28,-3
37 / -16 / 3,-0.770833
30 - 31 % 48,-1
10 % 23 / 3,3.333333
42 % -3 + 38,38
9 % 38 % 16,9
-34 & 43 + 40,-0.204819
-14 * -15 + -1,209
34 & -24 & -42,0.008433
-17 & 18 % 18,-inf
35 * 2 * -38,-2660
-10 & 6 / -14,11.666667
26 * -47 * 3,-3666
13 & -16 & 28,-0.007254
10 / -23 * 36,-15.652174
-6 * -41 * -45,-11070
27 & 30 - -17,0.287234
13 * -37 / 11,-43.727273
-42 / 41 / -41,0.024985
11 / 16 & 42,0.008185
-49 * -35 * 24,41160
10 / -29 * -47,16.206897
28 - -8 & -49,-0.367347
-49 / -38 / 13,0.099190
-48 - -5 % -17,-43
-17 % 10 - 14,-11
35 + 33 / -25,33.680000
-21 & -26 + -36,0.169355
20 / 36 + -47,-46.444444
26 * -26 + 15,-661
-41 % 45 % -2,0
-41 * 11 % 23,9
11 & -35 % 2,5.500000
1 % -6 & 45,-0.055556
-2 % -17 % 6,4
12 % -21 / -30,0.300000
-22 / 46 - -29,28.521739
-33 % -14 % 27,22
-13 * -8 - 36,68
-15 / -49 + -14,-13.693878
27 * 16 * 40,17280
45 % 23 / 28,0.785714
3 + -10 - -7,0
-11 - -35 * 44,1529
20 % 39 * -41,-820
-39 / 31 % -31,-1.258065
25 & -31 % -42,-0.403226
43 & 44 + -32,1.791667
-48 % -17 / 26,-0.538462
0 + -40 & -34,0.588235
-26 / -14 * 9,16.714286
-48 % 14 / 45,0.177778
-9 * 45 & 25,-8.100000
-27 + -5 + -33,-65
-49 * -28 + -15,1357
-36 % -39 & -1,18
14 + 14 + -42,-14
-7 + -47 & 24,-1.125000
34 + -24 % 39,49
-49 - -47 % -4,-46
-11 / -14 % 8,0.785714
-18 / -49 % -40,-39.632653
-22 % 27 & 44,0.056818
-2 % 45 - 0,43
-23 + -19 + -20,-62
-25 * -10 / 48,5.208333
49 % -23 - -23,3
29 & -8 * -6,0.302083
14 / 0 - 23,inf
21 & -45 * 25,-0.009333
2 + 42 % -48,-4
-9 + 24 + -2,13
-31 % 43 - -8,20
-23 + 41 - 37,-19
-8 % 33 * 45,1125
-8 * 15 * -15,1800
0 & 2 / -40,0
28 & -26 & -5,0.053846
-38 % -49 - -27,-11
-18 + -33 - 30,-81
-9 & 8 * -4,0.140625
43 - 16 % -40,67
24 - 15 / 22,23.318182
30 - -8 & 41,0.463415
33 & 11 - -10,0.785714
25 / -11 - 23,-25.272727
-27 / 25 - 41,-42.080000
-9 / -16 % 26,0.562500
39 / 38 - -30,31.026316
43 * -30 * -28,36120
30 - -49 - 25,54
2 * 21 / -40,-1.050000
9 % 25 % -1,0
37 % 11 + 41,45
9 * 34 - -13,319
-24 & 3 / 26,-104
-46 / -25 * 7,12.880000
-38 + 41 % -36,-69
-18 + 16 / -40,-18.400000
-33 + 23 * -24,-585
2 + 24 % -44,-18
-10 - 38 & -46,0.521739
0 * 0 % -22,0
-45 / 22 - -21,18.954545
-15 - 5 - -11,-9
19 % -22 / 24,-0.125000
0 / -29 * -4,0
14 + -39 & 33,-0.378788
31 + 45 % -49,27
1 / 43 & 2,0.005814
-9 & 22 * 6,-0.034091
-33 / 20 + 24,22.350000
16 + -24 / 1,-8
44 * -38 / 15,-111.466667
40 & -44 % -1,inf
18 * -43 - -1,-773
22 & -7 / -3,4.714286
-8 % 42 / -21,-1.619048
-19 * 22 & -21,9.952381
13 % 5 / 26,0.115385
27 & -37 + -22,-0.228814
-2 - 15 / 7,-4.142857
47 + 20 % 3,49
9 * 32 & 47,3.063830
21 % 11 + -35,-25
39 / 17 * -22,-50.470588
42 * 10 & -46,-4.565217
-1 % -3 + -2,-3
-31 * 15 & 40,-5.812500
9 % -31 + -35,-57
42 % 49 / -34,-1.235294
-32 & 44 + -23,-0.761905
48 * -46 & -40,27.600000
48 & -12 + -2,-1.714286
-29 + -2 + 49,18
-45 * 26 + -21,-1191
36 % 10 / -7,-0.857143
19 / 17 - 34,-32.882353
36 - -24 + -19,41
-37 * 0 / -17,0
18 & -29 & 43,-0.003609
49 - -4 & -47,-0.563830
-2 + -6 & 9,-0.444444
-23 % 24 * 24,24
1 * 21 - -16,37
21 * -31 & -1,325.500000
-17 / -27 - -14,14.629630
17 * -2 / 37,-0.918919
10 * -15 + 2,-148
-3 + 47 + -6,38
12 & -5 & 6,-0.100000
23 / 2 % 0,nan
26 * -28 & 5,-72.800000
44 % 35 - -14,23
-40 + 45 - 23,-18
-16 & -10 % 18,-1
28 - 15 % 0,nan
-5 * -40 % 40,0
-8 - -11 / -2,-13.500000
46 + 7 % 43,53
-3 & -27 * -15,-0.003704
-33 & -16 * 39,0.026442
-23 / 21 - -15,13.904762
2 * 23 - 47,-1
-42 + -16 * -27,390
-1 - -31 - -10,40
49 + -49 & -28,0
-23 & -31 % 48,-0.676471
26 / 29 * -36,-32.275862
-16 / 18 % 7,6.111111
39 * -7 / -7,39
24 - -48 & -35,-1.028571
17 % -4 + -17,-20
-28 % -2 % 0,nan
16 % 31 - -36,52
30 & -1 + -28,-0.517241
-45 / -27 % 37,1.666667
-3 + 17 / 13,-1.692308
-29 + 0 % -26,-29
-29 + -49 % -46,-32
37 + 27 & -12,-2.666667
48 % 49 * -29,-1392
39 + 36 + 49,124
-45 % -45 * 45,0
-44 / 29 & -3,0.252874
17 % 31 & 42,0.202381
-46 & -12 % 40,-0.821429
42 % 7 % 32,0
40 * -24 - 28,-988
31 % 13 - 48,-43
35 % -2 - -32,31
36 & -12 / 42,-63
28 % 23 + 7,12
-14 * -49 & 38,9.026316
-19 + -37 / -44,-18.159091
33 / 4 * 3,24.750000
-23 % -43 - -37,14
12 % -25 & 27,-0.240741
-15 % -14 % -3,-1
-29 * 23 / -22,30.318182
33 - 36 % -19,35
45 + 0 - -25,70
-3 % 20 / 15,1.133333
-20 * 9 + -21,-201
-46 + 27 % 30,-19
-1 / 33 & -12,0.001263
32 - -13 * -16,-176
-22 & 31 % -8,11
-45 + -1 & -13,1.769231
31 & -14 + 33,0.815789
44 + 33 * -12,-352
-40 * -26 * 33,34320
1 - -31 & -46,-0.347826
-21 % 3 / -37,0
41 - 19 & -38,-0.289474
43 * 18 / -35,-22.114286
-41 - -5 % -26,-36
11 / -16 & 36,-0.009549
-9 * 12 & 23,-2.347826
-14 - 26 * 2,-66
-4 & 37 / 40,-2.162162
16 * 36 & 18,16
-20 - -32 / 31,-18.967742
-8 - -32 / 39,-7.179487
-24 * 8 + -44,-236
-40 + 28 + -29,-41
-38 - 4 & 26,-0.807692
-45 * -46 & -18,-57.500000
28 / 32 - 20,-19.125000
-4 - -14 * 32,444
-30 - 30 * 37,-1140
33 * -46 % 13,3
33 % -49 + -46,-62
-7 / -2 - 4,-0.500000
40 / -43 / -40,0.023256
-46 & -24 - 0,0.958333
49 * -46 + -12,-2266
-43 - -49 + 46,52
-18 - -2 * -12,-42
-5 + 23 % 33,18
-20 - 42 - -4,-58
-12 / 29 / 14,-0.029557
22 + 3 % -3,22
-23 + -22 - 23,-68
40 % 36 / 14,0.285714
-2 % 10 & -33,-0.121212
40 / -10 + -11,-15
-41 % 21 * -49,-49
12 * -29 - -23,-325
-25 + -1 / -14,-24.928571
32 % -28 % -27,-24
-33 + 12 - -32,11
-10 & 7 & -28,0.012755
15 + 44 / 45,15.977778
38 & -37 % -24,-1.461538
38 / 23 - 38,-36.347826
48 & 44 & 22,0.012397
1 % 13 * -46,-46
-24 % -11 * -6,12
48 + 49 + 15,112
3 & -17 - -9,-0.187500
-16 * -2 - 37,-5
3 / 34 % 5,0.088235
33 / 23 & -36,-0.019928
37 % 28 & 6,0.750000
-22 + 23 + 30,31
-5 + -31 + 22,-14
25 / 28 & 28,0.015944
-35 - -36 - 7,-6
29 / -2 * -30,435
41 % -30 / -22,0.863636
-1 & -16 & 41,0.000381
49 * 47 * -17,-39151
-30 % -19 % -14,-11
-34 * 19 % 31,5
-48 + -37 % -22,-63
-25 - 17 - -49,7
-47 & -49 & -9,-0.026644
22 * 19 % 31,15
-35 % 35 + -18,-18
16 - -8 - 12,12
1 + -3 + -12,-14
-36 - -4 - -45,13
-19 - -6 % -45,-13
-16 - -28 * 31,852
13 / -31 - -18,17.580645
-36 + 24 * -37,-924
36 % -10 & 23,-0.086957
1 / -44 / -37,0.000614
15 * -3 / 21,-2.142857
45 * 37 + 2,1667
2 + 4 % -40,-34
38 % 34 * -33,-132
12 - 4 & -48,-0.083333
42 * 0 / -47,0
21 + 27 & -28,-0.857143
2 + 19 * 14,268
-13 + 16 % 34,3
-49 * -36 - 17,1747
34 - 10 + -41,-17
-15 & -9 & 24,0.017361
-2 - 45 + 37,-10
-26 + -40 + 18,-48
-10 * -35 * -36,-12600
-25 / -48 / -18,-0.028935
-2 - 13 * -1,11
21 * 33 / 15,46.200000
15 + -19 * -16,319
9 + -49 + 39,-1
-24 + -20 % 19,-6
-13 / -2 & 11,0.295455
-5 + -29 & -24,0.708333
-11 + 33 & -33,-0.333333
-1 + -22 - -11,-12
38 - 4 * 31,-86
-40 % 23 / 0,inf
10 - 8 / -4,12
27 - 49 - 15,-37
-40 * -1 % -19,-17
31 & 23 / 15,10.108696
2 + -32 & 49,-0.306122
-14 / -17 + -34,-33.176471
-18 + 42 * 6,234
-46 & 9 % -1,-inf
-5 / 43 % 44,43.883721
-26 % 5 / -36,-0.111111
30 - -22 & -20,-1.300000
43 & 5 / -34,-146.200000
-12 % 0 & -45,nan
-9 * -15 + -31,104
33 - -47 + -40,40
34 / 18 - -3,4.888889
-37 % 38 & -37,-0.013514
-33 - 28 + 0,-61
-12 + -6 + 7,-11
-20 / 26 / 0,-inf
44 & 18 % 47,1.222222
42 & 6 % 7,3.500000
-30 / -39 + 48,48.769231
26 % -2 - 35,-35
4 % 29 & 37,0.054054
-12 * -4 * 17,816
-2 / -47 + 33,33.042553
-34 + 8 / -48,-34.166667
16 % -31 - -9,-6
-27 * -48 % 4,0
-24 - 12 % -16,-20
31 + 46 & 11,3.500000
4 & 2 % -32,-0.066667
-49 * 45 * 8,-17640
39 & -22 + -46,-0.286765
33 - -39 * -1,-6
-17 - 30 % -23,-1
-30 - 21 - -21,-30
13 / 26 + -46,-45.500000
-39 - -10 & 10,-1.450000
11 / 0 / -41,-inf
37 & 4 - 0,4.625000
8 / -49 % 19,18.836735
-35 - -2 - 40,-73
16 * -34 * -35,19040
28 / -30 * 12,-11.200000
41 - 38 - -35,38
-36 - 48 / 47,-37.021277
21 & 32 * 13,0.025240
-42 - -17 / 48,-41.645833
37 % 22 + -23,-8
-37 * 25 + 4,-921
-26 - -19 & 1,-3.500000
6 & -27 + 40,0.230769
38 % 2 + 12,12
39 + 17 / 30,39.566667
32 / 31 + 16,17.032258
36 - -23 / 45,36.511111
3 % 45 / -12,-0.250000
-31 * 41 & 16,-39.718750
12 + -1 & 20,0.275000
14 * -32 + 29,-419
1 + 33 + 21,55
-35 * 33 % -3,0
-41 + 25 - -8,-8
39 - -29 - 10,58
-12 - 28 + 32,-8
-14 & 11 % 11,-inf
-34 / -44 / 11,0.070248
48 & -25 % -49,-0.960000
13 % 2 - 4,-3
43 & -24 * -1,0.895833
14 % 7 & 0,nan
-14 + 14 * 9,112
-38 / 34 % 20,18.882353
-7 / 17 * 4,-1.647059
47 + -43 & -7,-0.285714
-48 * -40 / -14,-137.142857
18 + 37 * 9,351
9 % 13 % 6,3
-18 % -24 / -2,9
16 + 47 * 22,1050
-35 * 34 - 37,-1227
31 % -41 & 17,-0.294118
-33 % 11 + -18,-18
45 & -23 % 49,0.865385
-27 - -21 % -19,-25
45 & -30 & 19,-0.019737
-46 & 47 * -3,0.163121
-39 * 3 % -6,-3
-15 % 28 * 26,338
-2 * -44 - -16,104
31 * 18 + -13,545
-36 & -2 * 46,0.195652
29 - -9 & -26,-0.730769
-28 & 4 * -34,0.102941
-29 + -40 * 11,-469
19 / 14 + -20,-18.642857
-26 / -26 / 17,0.058824
16 % -49 + -43,-76
36 / -11 * 4,-13.090909
15 + 6 & 20,0.525000
45 / -33 / 10,-0.136364
46 * -21 & -38,12.710526
-15 % 0 % -38,nan
24 & -6 * -48,0.041667
-25 / -13 % -12,-10.076923
2 % -7 / 17,-0.294118
42 % -34 + -15,-41
49 - -2 & 12,2.125000
-48 + -7 / 21,-48.333333
-20 - -16 + 43,39
30 & -31 - 8,-0.384615
23 + 30 + -45,8
-48 / 0 % 6,nan
1 + -47 * 25,-1174
15 / -27 % -49,-0.555556
-38 - 14 + 24,-28
-6 - -37 & -31,-0.500000
38 & 0 * -3,-inf
36 / -44 / -3,0.272727
11 - 24 & 30,-0.216667
-19 + -47 / 0,-inf
-36 / 20 / -43,0.041860
11 + 43 + 16,70
26 + -36 % -25,15
-47 / -13 / -11,-0.328671
20 % -27 - -17,10
-36 % 0 - -40,nan
-4 * 13 % -48,-4
-10 % 20 + -14,-4
5 & -26 / 28,-2.692308
13 / 18 * 18,13
-35 + 47 & -42,-0.142857
-34 + -31 & 29,-1.120690
12 - -36 - -8,56
-31 * -39 / 12,100.750000
-6 * 49 - 49,-343
-32 + 17 & -1,7.500000
17 * 38 * 31,20026
-25 - -25 & -14,0
-13 % 15 - 4,-2
45 / 25 / -10,-0.180000
20 & -10 - 44,-0.185185
47 * -20 * -33,31020
-7 - -41 + 45,79
49 % -33 % -1,0
-47 * -38 + -15,1771
34 % -24 % -23,-14
46 + -39 % -40,7
22 / 42 % 31,0.523810
0 & 45 % 0,nan
20 % -16 / -40,0.300000
13 / -19 * 27,-18.473684
-24 / -38 % -33,-32.368421
-12 * 27 % -7,-2
6 - 33 / -2,22.500000
36 * -17 & 32,-9.562500
29 + -40 + 1,-10
8 & -33 & -14,0.004329
37 + -20 * 45,-863
-11 * 26 + -46,-332
8 & -6 * 19,-0.035088
42 % -10 % 22,14
-45 / 25 % 12,10.200000
-23 & -15 + -15,0.383333
-29 - 9 / 32,-29.281250
-31 % -3 % 44,43
3 - 5 * -17,88
-29 * -11 + -1,318
31 % 40 + -5,26
-25 / -35 / 0,inf
-43 + 17 & 0,-inf
-12 + -25 - -20,-17
16 - -20 + 3,39
25 % 22 % -20,-17
-41 % -39 * -6,12
22 & 42 / -36,-9.428571
18 % -7 - 2,-5
-17 % -24 / 34,-0.500000
-1 & 47 - -49,-0.005208
14 * 12 * -2,-336
-28 / -43 % 18,0.651163
45 * -5 - -27,-198
-3 / 46 + -13,-13.065217
-22 - -47 * 5,213
30 + -2 % 7,35
10 / 36 - -34,34.277778
-14 & 14 & -35,0.007143
-43 % 17 + -7,1
46 / -35 - -23,21.685714
23 - 43 % -3,25
15 * -38 * 41,-23370
-38 & 26 * 7,-0.104396
30 - -5 / 37,30.135135
46 % -39 * -27,864
10 * -38 & 41,-4.634146
19 % 29 - -43,62
-9 / -15 % 44,0.600000
17 / -45 & 48,-0.003935
8 & 8 & 16,0.015625
-5 / 39 % -10,-0.128205
16 % 37 * -16,-256
6 / 28 / 38,0.005639
45 + -22 - 36,-13
40 + 37 * 9,373
40 * 39 * 2,3120
31 * 14 + -30,404
-31 - 16 / -27,-30.407407
-34 / -18 - -40,41.888889
-41 % -20 + 24,23
25 * -1 % 5,0
18 + 44 % 31,31
3 + 8 + -4,7
-7 + -39 - 47,-93
36 & -38 * 6,-0.078947
-33 % -6 % 2,1
22 + 5 * 37,207
-12 / 40 + -24,-24.300000
-13 + -42 * 20,-853
-11 + 4 & -37,0.094595
32 & -46 / -24,8.347826
28 + 3 / 19,28.157895
-31 & -35 / 11,4.871429
48 & -7 - 33,-0.600000
37 - 23 & -34,-0.205882
6 + 48 & -13,-2.076923
-42 / 47 * -49,43.787234
-10 % -26 - -25,15
14 % 7 & -14,0
4 & -25 % 0,nan
-43 & -33 * -47,-0.013862
43 - 1 & 30,0.700000
13 - 0 + -5,8
-34 & 25 % -23,0.809524
44 % 19 & 21,0.142857
-41 / 48 % -36,-0.854167
11 * 31 & 37,4.608108
-27 % -20 + 26,19
0 * -33 % -15,0
36 % 33 - 7,-4
-19 & 13 / -7,5.115385
-41 * -17 + -18,679
-6 * -40 * -24,-5760
-6 / -29 & -37,-0.002796
12 - 42 / -26,13.615385
-41 % -5 + 40,39
-12 / 40 / 34,-0.008824
-33 * -1 * -25,-825
29 & -19 & -21,0.018170
19 + 24 & -39,-0.551282
0 & -28 & 34,0
26 / -17 % 30,28.470588
2 % -29 + -45,-72
10 & -31 & 2,-0.040323
25 / -7 & 35,-0.051020
32 % 16 / 47,0
-22 / -43 * -46,-23.534884
-47 - -38 - 25,-34
-30 % 26 / -18,-1.222222
-47 / 43 & 45,-0.012145
-3 - -33 % 34,-4
45 % 44 % -28,-27
32 % -14 * -14,140
-22 + 15 % 37,-7
-26 - -1 / -36,-26.027778
-48 % -40 & -32,0.125000
12 * -34 % -47,-32
-35 / 29 - -8,6.793103
-39 + 0 % 6,-39
-4 + -15 & -24,0.395833
-47 * -31 / 18,80.944444
24 - 22 + 5,7
-10 % -4 & -5,0.200000
-38 % -48 + -21,-59
-6 + -18 & -46,0.260870
43 / 10 + -3,1.300000
-14 / -41 & -13,-0.013133
11 / 48 * 2,0.458333
11 * -45 % -20,-15
21 & -18 / 32,-18.666667
25 * 20 * 39,19500
3 + 16 / -39,2.589744
-43 % -23 / 32,-0.625000
31 * 13 - -12,415
-23 * -8 * -6,-1104
-13 % -4 & 9,-0.055556
0 / 4 - 1,-1
26 * 32 % -35,-8
23 & -1 % 43,0.273810
36 % -36 - -32,32
-19 + -36 / 28,-20.285714
-49 - -46 & -10,0.150000
36 - 26 + 36,46
-6 & -32 + 36,-0.750000
-25 / 19 * 4,-5.263158
6 - -36 & 31,0.677419
-19 + 18 - 49,-50
-11 / -11 * 20,20
8 % -5 + 12,10
3 & -30 - -35,0.300000
-14 - 14 + -49,-77
35 + 11 * -5,-20
0 & -32 / 12,0
32 - -6 - 30,8
-25 * 41 / 27,-37.962963
39 * 13 - 33,474
14 + 45 * 47,2129
4 + 7 & -31,-0.177419
47 * -21 * -22,21714
-42 & 10 - -8,-1.166667
-21 & -23 & 16,0.014266
26 / 48 % -4,-3.458333
4 / -33 / 41,-0.002956
0 / -10 % -11,0
-16 - -18 % -42,2
8 % 7 % -37,-36
7 + -13 & -4,0.750000
-31 - 44 / 22,-33
11 * 34 / 44,8.500000
4 * 36 * -26,-3744
-28 / 39 % -46,-0.717949
-49 & -38 & -3,-0.107456
19 * -22 * -34,14212
11 - -18 * -2,-25
8 & -28 * -11,0.012987
-43 & -31 * -49,-0.014154
47 + 7 & -30,-0.900000
9 + 12 / 26,9.461538
6 & -44 % -28,-0.187500
24 % 28 + 1,25
25 - 21 - 3,1
11 * 36 * -38,-15048
17 * -17 % -3,-1
-45 % 40 % -9,-1
24 / -23 - 12,-13.043478
38 / -29 / -7,0.187192
-5 % 46 / -17,-2.411765
-6 & 48 - 41,-0.428571
41 & -22 & -14,0.033279
-9 % 15 % 14,6
10 / 28 & 48,0.003720
40 % 19 + 18,20
-42 / 24 * -1,1.750000
48 / 49 & -8,-0.061224
14 + -17 + -48,-51
39 / -36 - 29,-30.083333
-14 / 39 * -37,13.282051
-21 - 13 - 26,-60
-32 / 23 / 23,-0.060491
49 * -49 + -26,-2427
-28 & -26 - -30,-3.500000
0 & 17 * -9,0
-3 % -41 - -14,11
-30 * 1 - 6,-36
-47 * -44 + -22,2046
23 * 1 - -42,65
-18 / 21 & -36,0.011905
-37 & -31 * 4,0.149194
-29 + -35 - -27,-37
-44 / 17 / -3,0.862745
-46 & -45 / -48,-24.533333
46 / -37 - -21,19.756757
-27 * 30 % 2,0
-13 + 44 / -12,-16.666667
-32 % -46 & 15,-1.066667
-33 * 10 - 20,-350
7 + -6 * 45,-263
-47 + -27 * 9,-290
49 + 42 % -30,31
-1 * 20 - 42,-62
-2 - 45 / 24,-3.875000
-48 * -39 + 37,1909
17 - 13 + -30,-26
-4 + -41 / -4,6.250000
-37 * 23 - 22,-873
19 - 28 * -1,47
36 * -48 % -40,-8
-48 / 21 - -24,21.714286
-48 & -36 / -31,-20.666667
22 + 30 - -8,60
33 & -22 % 34,1.375000
40 & -31 * 14,-0.046083
11 & 0 * -15,-inf
-31 * -4 - 40,84
-34 * -43 * -40,-58480
20 % -2 * 13,0
-47 % 28 + -4,5
2 - -13 + 35,50
-44 + 45 & 48,0.010417
20 / -26 * -45,34.615385
44 * 41 + -30,1774
-25 + 44 % 6,-23
43 % 31 + 13,25
-28 & 33 & -34,0.006239
14 & 13 - 24,-0.636364
37 / -9 / 11,-0.373737
48 + 20 + -6,62
-19 * 20 / 11,-34.545455
-19 + -47 * -2,75
-40 & -5 + -27,0.625000
46 % -17 * 34,-170
-44 - -40 + 29,25
-23 / 48 / -42,0.011409
22 / -13 + 31,29.307692
-25 / 35 + 40,39.285714
-27 - -25 + 4,2
-45 % 45 + 20,20
-21 & 33 & 9,-0.017677
-11 % 45 * -40,-1360
-1 % 40 - -38,77
40 * 19 * 14,10640
-11 % 20 * -39,-351
-35 * 49 * -14,24010
-38 + 15 * 29,397
-23 % -32 % 4,1
-23 + -12 % 17,-18
24 & -22 % -30,-0.545455
-31 + -17 % 4,-28
47 % -33 - 4,-23
-10 * 39 * 8,-3120
26 / 8 / -7,-0.464286
-29 % -24 - -39,34
-40 & -45 % 7,-5
-7 % 4 + 8,9
43 + -7 - -33,69
15 + -42 * 0,15
-23 % -45 * 45,-1035
-26 % 33 & 32,0.109375
12 - 4 % 37,8
-12 * 35 - -1,-419
18 * -32 / 41,-14.048780
-41 % 30 * -20,-380
-31 & -47 / 21,6.925532
34 % -45 & 16,-0.343750
3 & -9 & -49,0.001701
41 % -45 * 1,-4
39 - 19 * 3,-18
11 & 8 + -3,1.100000
-18 - 24 * -27,630
-11 * 16 % 7,6
47 % 0 % -48,nan
-22 + 15 % 42,-7
-38 * -9 % 21,6
19 & -31 / -12,3.677419
-33 % -27 * -17,102
40 - -38 / 31,41.225806
45 - -45 % 39,12
7 & 47 + -33,0.250000
-1 & -42 % 44,-0.250000
-14 / -14 - 48,-47
33 % 41 & -42,-0.392857
-37 * -36 - 9,1323
46 % 43 / 39,0.076923
19 - 7 * -47,348
-19 % -42 * -26,494
12 & 49 * 20,0.006122
-35 + 35 + -6,-6
10 & -10 % 22,0.416667
9 * -35 / 32,-9.843750
0 % -42 - 46,-46
-31 * 21 - 1,-652
-19 % -47 % 20,1
1 * 49 * -20,-980
28 % 49 / -40,-0.700000
-1 & 42 / -19,0.226190
-13 + 12 % 49,-1
12 / 11 + 40,41.090909
43 * 7 % -5,-4
36 * -33 / 2,-594
-39 + 27 * 49,1284
-49 + 2 % -16,-63
-44 * -43 % -28,-12
23 - -33 / -41,22.195122
44 % -18 / 21,-0.476190
17 + 42 - 37,22
-15 % -41 - -5,-10
-46 & -23 % 19,-1.533333
21 % 14 * -22,-154
-32 * -17 * 7,3808
5 - 3 * 24,-67
7 / 42 & 34,0.002451
44 - -1 / 40,44.025000
19 * 25 - 7,468
41 % -45 * -38,152
20 * 4 % 13,2
-31 - -17 & -23,0.304348
-13 * 41 * 28,-14924
-42 * -16 % 10,2
10 % -18 + 39,31
10 % 0 + 36,nan
-29 / 36 & 25,-0.016111
-48 * 8 % 31,19
-32 % -25 * 9,-63
31 * 22 / 49,13.918367
40 % 21 / 29,0.655172
7 & 41 / 42,3.585366
1 / 17 / -21,-0.002801
29 + 46 % 48,75
27 & 28 % -32,-3.375000
8 / -45 * -26,4.622222
-38 & 36 & 39,-0.006766
18 / 28 & 3,0.107143
-1 / -8 - -17,17.125000
6 * -5 % -17,-13
5 * 41 & 15,6.833333
-6 % -24 % -8,-6
35 * 30 + -31,1019
17 + 18 & -35,-0.500000
29 % 0 & 2,nan
-44 * 18 % 42,6
29 * -43 + 13,-1234
14 / 26 + 46,46.538462
15 & -17 * 26,-0.016968
9 / 20 - 19,-18.550000
45 - -34 % 11,35
-4 * -18 / -30,-2.400000
14 + -12 - 0,2
-40 % -20 + 17,17
-14 % -25 * -23,322
8 * -27 + -8,-224
-23 * -44 - -14,1026
13 * -9 / 17,-6.882353
1 - 5 - -48,44
-15 / 3 & 14,-0.178571
28 / -29 & -6,0.080460
-34 + 6 & -39,0.358974
49 & -10 % -11,-2.450000
24 + -37 * -15,579
-24 + 25 * -18,-474
1 + -1 / -40,1.025000
0 & 17 % -38,0
10 % 47 * -4,-40
18 & -43 / -33,6.906977
-22 + -1 * -33,11
29 + 33 * 45,1514
-34 & -47 * 0,inf
1 / -30 + -4,-4.033333
-42 + -37 / 39,-42.948718
-18 * 14 % 18,0
43 + 20 - -46,109
-46 / -47 * 27,26.425532
27 * -26 - 42,-744
26 % 4 % 7,2
3 - -29 - -30,62
-31 * -11 - 37,304
35 / -2 * 45,-787.500000
8 * -12 % -35,-26
-26 / 47 / -30,0.018440
-30 & 25 / -22,13.200000
6 & -8 * 23,-0.016304
43 & -26 * -31,0.026675
17 + 14 - -24,55
0 + -24 % 47,23
-43 + 49 % -22,-60
-49 / -12 - 30,-25.916667
14 - -41 & 9,3.055556
-37 / -23 % 33,1.608696
28 / -43 % -43,-0.651163
24 + 24 + -34,14
44 - 14 * 23,-278
-32 * 1 * 13,-416
-25 & -18 / 2,1.388889
33 - 13 & 10,1
20 * -16 % 14,2
45 * -27 / 26,-46.730769
15 % 38 & -21,-0.357143
46 % -35 / -22,1.090909
0 % 42 + 18,18
-21 * -7 & 6,12.250000
-21 % -9 - 46,-49
8 / 10 - -9,9.800000
-4 * 45 / 24,-7.500000
40 - 15 - 29,-4
-19 - 28 % 45,-47
-1 / 42 + -31,-31.023810
-14 - -22 / 0,inf
-20 + 48 / 2,4
6 + 5 - 43,-32
9 / 0 % 22,nan
-42 * -40 + 28,1708
-22 + 47 + 39,64
23 % -13 / 26,-0.115385
-39 & 28 & -4,0.087054
48 % 0 % 2,nan
24 % -33 + 14,5
-27 + 37 * -49,-1840
-33 * 47 + 3,-1548
-18 - -40 - -30,52
-29 & -17 + 32,-0.966667
40 + 41 / -25,38.360000
38 & -18 * 40,-0.026389
18 & 11 * -34,-0.024064
45 * 44 + 7,1987
-19 / -9 / 6,0.351852
45 + -29 / -4,52.250000
-20 & -15 + -21,0.277778
0 - 16 & -33,0.242424
-10 * 21 * -21,4410
0 & -16 % 5,0
38 % -36 * -47,1598
-10 % -39 / -12,0.833333
37 - 43 % -21,57
-17 * -6 + -6,96
-25 & 42 + -40,-6.250000
20 - -47 * 47,2229
7 / -21 & 43,-0.003876
-39 % -4 % -24,-3
-49 - 29 - 13,-91
-13 % 15 * -10,-20
49 / 3 / 5,3.266667
-9 / -1 - 1,8
7 + -46 - 41,-80
-18 & 46 % -6,4.500000
-6 / 5 * -24,28.800000
-10 * 10 % 17,2
9 + 39 % 35,13
-43 - -23 + -32,-52
-7 + -6 & -23,0.282609
-33 + -16 * -21,303
-43 - -18 & 22,-0.568182
10 / -45 % 25,24.777778
