Equation,Answer
27 / -47 * -8,4.595745
25 / -1 * 31,-775
-1 + -21 - 0,-22
-45 / 13 / -27,0.128205
-4 - -28 * -38,-1068
15 * -15 % -22,-5
0 % -45 - 45,-45
-48 * -46 / 34,64.941176
8 / -41 - -26,25.804878
-45 / 30 + -17,-18.500000
-34 + -2 + 47,11
29 / 21 - 45,-43.619048
29 + 10 + 10,49
26 * -11 * -43,12298
-49 / 6 * -20,163.333333
-16 % 2 - 18,-18
-46 - 38 * -35,1284
-25 * 3 - -42,-33
38 - 42 % -21,38
26 * -31 * -16,12896
-28 + -41 % 43,-26
10 % -37 + 30,3
44 + 13 / -34,43.617647
-46 * -23 - 45,1013
41 % 25 % -31,-15
-12 / 29 / -24,0.017241
49 * -30 / 16,-91.875000
-30 + -40 / 38,-31.052632
-6 % -4 + -8,-10
-25 % 7 - -38,41
-39 * 35 + 27,-1338
-41 + 0 / 38,-41
-7 % -47 + 28,21
25 * -30 / -22,34.090909
-40 / 19 - -29,26.894737
23 * 39 / 14,64.071429
12 % -41 % -15,-14
-47 * -25 + -11,1164
15 % 19 - 1,14
-37 % 43 / -25,-0.240000
-2 % 4 + -40,-38
42 / 38 - -27,28.105263
11 % -4 / -4,0.250000
-29 - -20 - -2,-7
-35 % 11 % -17,-8
19 * 0 - 46,-46
-25 / 18 - -37,35.611111
-37 - 21 - -41,-17
-23 - -39 % 23,-30
35 - -10 * -23,-195
-13 * -39 / -7,-72.428571
1 + -49 * 28,-1371
29 + -42 + -8,-21
-32 + 31 * -11,-373
33 + -43 * -29,1280
13 / 46 + -29,-28.717391
-46 - -38 / 24,-44.416667
-19 + 18 % -38,-39
-38 * 45 % -2,0
23 / -11 % -7,-2.090909
38 - 23 + -37,-22
-24 + 39 + 49,64
39 / 13 / -16,-0.187500
-3 - 23 + -32,-58
-39 + -11 + -4,-54
-21 * -34 * 9,6426
-27 - 12 + -5,-44
36 * 13 + 33,501
36 % -18 % 32,0
6 - 27 * -8,222
42 + -32 + -17,-7
36 / 48 % 9,0.750000
46 - -14 + 7,67
-37 * 37 + 46,-1323
-6 - 33 % 44,-39
-42 - -18 + -28,-52
-36 * -9 % 45,9
7 - 47 - -32,-8
2 % -39 + 30,-7
-33 * 49 + -19,-1636
0 * 29 - 5,-5
24 * -39 * 23,-21528
44 / 9 * 16,78.222222
-7 / 40 / -37,0.004730
-41 + 24 + -22,-39
-43 % -34 - 20,-29
-42 % -35 * -35,245
-18 % -12 + -7,-13
44 % 39 - 46,-41
-18 * -19 - 35,307
-47 - 36 / 47,-47.765957
-34 + 18 + 4,-12
-15 - 33 % 0,nan
-18 * -31 - -16,574
-27 - -46 * 32,1445
22 % -8 - -19,17
22 + 21 - 42,1
27 * 44 % 40,28
26 % -30 - 43,-47
24 - -12 * -24,-264
-15 * 27 + 26,-379
37 * -41 * 26,-39442
16 + 0 * 42,16
42 + -8 * -1,50
14 - -11 % 5,10
34 - -8 + 0,42
32 - 19 / 30,31.366667
-19 * -13 - -2,249
-30 + -41 % 41,-30
32 + 6 % -36,2
-6 + 31 % -36,-11
-29 / 29 + 16,15
-47 * -21 * -2,-1974
7 - 36 + 42,13
13 / 17 + -17,-16.235294
25 + -45 % 30,40
-48 % -12 - 16,-16
20 * 30 - 47,553
43 % 48 % 12,7
33 * 20 % -24,-12
-5 + -12 + -29,-46
8 * 45 - 25,335
31 + 11 % -15,27
9 * -48 / 43,-10.046512
-13 - 32 + -18,-63
-1 / 28 - 37,-37.035714
-37 * -39 * 3,4329
-18 / 44 * 11,-4.500000
-23 / -43 - -8,8.534884
-20 / 32 + -39,-39.625000
-27 * 47 / 12,-105.750000
21 % -47 + -48,-74
48 % -11 - -2,-5
-12 + 18 / -39,-12.461538
34 - -30 + 44,108
-5 % -18 % 48,43
43 / -33 / -16,0.081439
-36 + -20 + 17,-39
-48 - 9 * -23,159
42 * -33 / 6,-231
20 - 22 / -46,20.478261
-29 - -20 % -22,-9
31 * -32 * 4,-3968
33 + -20 / -44,33.454545
42 + 16 % 29,58
-6 / 48 + 19,18.875000
34 + -7 / -40,34.175000
-46 % 48 * -16,-32
31 + -43 + 40,28
27 % 10 / 3,2.333333
13 * -9 % -40,-37
0 - -29 - 8,21
-18 * -10 + -27,153
15 - -40 % -41,55
-43 / 26 / -23,0.071906
-16 * 30 + 7,-473
-16 / 39 * 18,-7.384615
41 % 28 + 39,52
-1 % -27 - -33,32
28 * -49 / 46,-29.826087
-6 + 4 * 21,78
4 / 37 + -8,-7.891892
7 % 28 - -38,45
40 + 6 + 36,82
45 / -13 / -12,0.288462
9 % 47 / 11,0.818182
1 % -7 * -12,72
-20 * 4 / -17,4.705882
-17 - 20 / -25,-16.200000
-16 % 24 + -32,-24
22 % -47 + 20,-5
-39 / 2 + -18,-37.500000
32 % -4 / 20,0
-25 % -16 + -44,-53
22 - 13 % 41,9
29 + -30 % -36,-1
-34 - 17 * 25,-459
0 / 20 - -38,38
36 / -3 + 43,31
0 + 9 + -32,-23
19 % 29 - 37,-18
-15 - 31 + 9,-37
-40 % -38 / -26,0.076923
-1 + -2 / 0,-inf
7 / -4 % 31,29.250000
31 * 2 + -32,30
-22 * -18 * -49,-19404
38 + -24 * -32,806
15 + -38 - -27,4
-10 - 5 + -13,-28
41 % -36 - -36,5
-15 * -2 - -44,74
33 + 43 * 32,1409
-1 - -45 * -38,-1711
4 + 26 / 32,4.812500
-10 + -37 - 37,-84
-47 % 40 / 11,3
21 / -24 % 23,22.125000
43 * -3 + -7,-136
26 % -28 / 18,-0.111111
3 * 49 / -12,-12.250000
18 / 13 % 41,1.384615
2 + 36 / 44,2.818182
43 * -36 - 11,-1559
-18 % -48 / 44,-0.409091
37 - 8 + 43,72
17 + 32 / 7,21.571429
21 - -46 * -41,-1865
3 - 36 / -44,3.818182
-24 * -15 / -47,-7.659574
2 - -23 % 30,-5
-6 / -1 * 3,18
3 % 30 - 29,-26
-6 * 7 + 24,-18
-2 % -29 / -12,0.166667
-11 - -25 % 32,-18
31 - 46 + 20,5
-11 + 3 * -39,-128
27 - -43 - 0,70
19 + -15 % -5,19
3 * 5 - 40,-25
4 % -33 / -44,0.659091
20 % 29 * -40,-800
31 % -25 - 38,-57
47 / 20 + 0,2.350000
-6 % -35 % -30,-6
34 + -2 / 35,33.942857
-32 * -6 - -43,235
49 * -14 + -32,-718
-39 / 30 + 7,5.700000
8 - 30 % -1,8
38 - 41 + -3,-6
-10 / -31 / 1,0.322581
-24 / -38 / -10,-0.063158
14 + -41 + 5,-22
43 - 38 + -25,-20
-16 + -40 - 8,-64
23 * 0 + -6,-6
21 % 21 % -34,0
30 * 3 + -5,85
-18 * -3 + 36,90
-21 / -11 % 26,1.909091
-32 * 25 + -26,-826
25 % -8 / -1,7
7 % 15 / 28,0.250000
39 - -45 - 19,65
-14 * 3 / 47,-0.893617
40 + 11 + -23,28
43 % -4 + 18,17
-15 % 42 * -18,-486
13 / -33 / 18,-0.021886
-25 / -22 + -42,-40.863636
12 + -3 - -8,17
42 % -29 + -8,-24
18 % -10 + 4,2
-38 % -45 + 25,-13
35 % 18 * 25,425
-31 % 28 % 22,3
36 + 22 / -11,34
34 / -6 % 44,38.333333
-16 / 17 + -29,-29.941176
-46 - -22 / 36,-45.388889
33 % -44 - 36,-47
10 * 3 - -1,31
38 / -42 * -17,15.380952
-2 * 28 + -49,-105
1 % -37 * -30,1080
48 - 9 - 22,17
13 * 0 % -31,0
-32 + 1 / 23,-31.956522
5 + 5 / 9,5.555556
-10 % -22 + -14,-24
-42 * 39 + 19,-1619
15 + -27 % -22,10
8 + 39 % -24,-1
-6 + 44 % 21,-4
3 / 16 % -49,-48.812500
-49 - 20 / 16,-50.250000
47 / 8 + -15,-9.125000
47 + -9 % -26,38
-1 * 49 * -43,2107
34 * -30 * -40,40800
-4 % -45 + -17,-21
22 % -24 * -11,22
-40 / -34 % 28,1.176471
44 + 39 - 12,71
-49 + 3 % 4,-46
-16 - -9 % 17,-24
-26 * -24 + -42,582
-17 / 33 - 21,-21.515152
38 + -13 / 27,37.518519
28 / -16 * -12,21
45 + 9 / 19,45.473684
-32 + 11 / 13,-31.153846
-31 / 40 - -27,26.225000
-45 * 37 % -31,-22
19 / -46 / -37,0.011163
-30 % 7 % 26,5
12 / -13 / -40,0.023077
16 % 32 % 3,1
-12 + -41 % -42,-53
-38 / 36 / -46,0.022947
-24 - 23 % 42,-47
-21 % 15 % 16,9
-46 * 19 * 41,-35834
8 - -48 % 46,-36
2 / -23 + -33,-33.086957
9 / -20 / -22,0.020455
-22 - -25 * 18,428
23 * 13 + -42,257
8 + -46 / -19,10.421053
-3 + 14 + -25,-14
-47 * -4 + 15,203
-15 + -29 % -37,-44
29 / 12 - -31,33.416667
-10 % -45 * 34,-340
-49 % 35 / 18,1.166667
19 / -46 / -29,0.014243
-5 + 47 + -15,27
-20 - -7 % -43,-13
14 + 4 % 46,18
49 + 23 + 27,99
25 + 36 - 2,59
5 - 21 / -36,5.583333
30 / 49 * -3,-1.836735
42 * -3 * 39,-4914
-5 - -8 % 46,-43
27 + -29 / 9,23.777778
33 + 41 - -47,121
-2 * 30 % 8,4
35 + -44 % 35,61
11 / -8 % -45,-1.375000
-36 / 20 + 32,30.200000
43 - 15 + 13,41
-23 / 11 / -37,0.056511
-7 / 22 % -33,-0.318182
20 % -39 % -37,-19
-9 / -44 % -44,-43.795455
-46 + 44 - 0,-2
-8 + -30 % 15,-8
27 + 39 / -20,25.050000
-20 * -29 / 31,18.709677
-24 - -15 - 27,-36
-42 + -33 + 24,-51
-39 / 30 - -14,12.700000
29 + 28 / 46,29.608696
-39 * 13 + -37,-544
20 * 26 % -24,-8
32 % -12 * 34,-136
-18 / 4 / 41,-0.109756
38 + -2 - 47,-11
46 - -43 * 20,906
-34 * 39 * 41,-54366
-2 - 49 * -44,2154
-16 % -15 / -44,0.022727
-14 + -39 * -48,1858
0 * -32 * -32,0
-33 - -42 % 48,-39
22 + 47 + -41,28
28 / 48 - 6,-5.416667
9 - -28 - -19,56
39 * 22 / 6,143
22 / 6 + -3,0.666667
-8 + -1 % 5,-4
-39 % -30 % 12,3
5 % -42 - -15,-22
42 % -1 - -42,42
44 / -41 - 28,-29.073171
16 * -14 * -12,2688
15 - -12 - -7,34
-4 * 25 + 4,-96
-13 / 46 - -41,40.717391
-47 % -33 + -32,-46
-27 % -35 + -18,-45
-11 - 47 * 25,-1186
7 % 26 - -13,20
4 * -47 + -16,-204
15 / 24 - 35,-34.375000
33 + 2 % 33,35
15 - -22 * -2,-29
-28 - -4 - -15,-9
-30 / 11 + -43,-45.727273
49 - 45 - 3,1
-12 * 12 - -17,-127
40 - -23 / -35,39.342857
-40 + 15 / -35,-40.428571
-13 + -47 / 5,-22.400000
-42 + -30 * -22,618
-44 / 37 % -17,-1.189189
-7 - -32 * -23,-743
11 / -43 / -41,0.006239
20 - 37 % -30,43
9 + -17 % -4,8
-15 + 16 + 26,27
-12 * -36 - -44,476
-3 * -48 * 16,2304
11 * -2 * 24,-528
-27 % 11 % -38,-32
-14 % -7 * -2,0
39 % 10 - 8,1
-2 - 15 % 47,-17
-23 - -2 * 24,25
12 * 13 - 36,120
0 / -20 * -19,0
-35 - 31 + -31,-97
44 / 42 - 17,-15.952381
37 % -9 + -28,-36
-7 * 36 * -37,9324
4 % 34 + 44,48
47 - -20 - 4,63
0 % 4 + 35,35
2 / 38 / 12,0.004386
-23 - -6 / 35,-22.828571
20 - 36 * -28,1028
27 + 48 - 36,39
21 % 29 / 3,7
16 % 42 % 48,16
14 + 12 - -30,56
20 + 29 - -27,76
3 / -24 / -30,0.004167
10 / -39 / 17,-0.015083
-6 - 20 - 33,-59
-41 + -15 / 36,-41.416667
41 + 8 % 19,49
28 + 10 - -24,62
46 % 21 * -47,-188
-43 / -17 - 22,-19.470588
34 / -41 / 33,-0.025129
38 + 31 * 22,720
-23 * -26 / 15,39.866667
40 * -3 % -47,-26
-33 + -36 % 9,-33
24 - 48 % 49,-24
0 / -34 + -3,-3
41 * 0 / 42,0
0 / 34 % 20,0
-41 + 6 - -40,5
-48 * 7 + 38,-298
25 / -48 - 45,-45.520833
-21 - 31 + -13,-65
21 / -3 / 31,-0.225806
-25 * -14 - -18,368
-22 + -13 - 37,-72
-38 * 34 % 37,3
37 % -45 % -30,-8
46 / -7 % -42,-6.571429
41 - 22 + 44,63
42 / 45 % 15,0.933333
19 + 14 - -28,61
-37 * 38 / -13,108.153846
20 / -41 / -27,0.018067
26 * 17 / -18,-24.555556
9 % 18 + -43,-34
17 + -34 / -46,17.739130
14 / -21 - -20,19.333333
31 % -48 / 47,-0.361702
35 * -13 / -17,26.764706
24 - 11 + -34,-21
-35 / -42 + 8,8.833333
-38 / -27 / 12,0.117284
-18 / 29 / -11,0.056426
43 * 49 / -7,-301
19 - -49 * -13,-618
-49 / 29 % -39,-1.689655
-44 * -23 - -42,1054
14 * 14 - -10,206
32 % -5 * 38,-114
0 * -30 % 0,nan
32 - -15 % -22,47
-21 % 6 * 1,3
6 / 41 - 40,-39.853659
20 / -37 % 21,20.459459
43 - 37 % -14,48
-2 % -16 / 49,-0.040816
44 + 0 / 28,44
-35 % -33 / -43,0.046512
-29 % 29 / 1,0
8 / -42 + -32,-32.190476
18 - -44 + -13,49
-42 + 15 * -31,-507
-18 - 40 % -36,14
-30 - -23 % 31,-38
-11 * 5 / -22,2.500000
4 / -24 % 40,39.833333
5 - -46 * -38,-1743
21 - 0 % 25,21
33 + -26 + 12,19
-36 - 11 - -23,-24
-45 * 45 % 46,45
-41 * -17 / 1,697
-46 / 0 * -18,inf
32 + -40 * 28,-1088
42 - 44 + -48,-50
38 + 28 % 39,66
48 + -3 / 40,47.925000
-42 % -37 * 24,-120
-45 + -38 + 12,-71
-22 / -11 % 12,2
13 / -31 - 45,-45.419355
-37 * 35 + 0,-1295
-44 * -26 + -14,1130
40 / 2 / -32,-0.625000
33 + -15 - -15,33
8 + -2 - 0,6
-47 - 25 % 5,-47
-32 / 29 % 3,1.896552
-34 / -11 * 28,86.545455
42 + -47 + -7,-12
-32 + 2 / -44,-32.045455
-30 % -35 / 24,-1.250000
23 / -3 + -46,-53.666667
11 * 6 - -1,67
-46 % -33 - 10,-23
35 / 13 * -41,-110.384615
-7 - 48 * -23,1097
-41 - 10 % -26,-25
2 * -20 * -37,1480
-44 - -49 + -19,-14
15 / -39 + -5,-5.384615
-23 - -1 % 44,-66
21 + 39 - -38,98
-41 - -46 % -1,-41
9 * 43 - -20,407
35 - 15 % 13,33
1 / 34 + 14,14.029412
-25 + 49 % -11,-31
-34 + -6 % 48,8
8 * -36 + -20,-308
49 % 0 + -44,nan
40 * 41 / 1,1640
-44 * -1 - -39,83
7 - -18 * 47,853
-45 / 0 + -19,-inf
-45 + -22 / -4,-39.500000
-3 % 35 / 1,32
3 % 42 - -39,42
-32 / 21 % -17,-1.523810
23 * -18 - 38,-452
24 + -2 - -30,52
10 * -16 - -27,-133
-48 % 0 / -46,nan
0 % -4 / 9,0
14 % -30 / -17,0.941176
-24 + -4 % -11,-28
5 + 36 - -35,76
37 / -35 / 16,-0.066071
-17 + 40 + 13,36
-44 % -17 / -13,0.769231
44 / -39 / -20,0.056410
6 + -1 + 5,10
48 / 43 % -17,-15.883721
-11 - -17 % -28,6
0 - 17 * -37,629
-26 + -41 % -4,-27
-44 - 46 % -47,-43
-16 + 0 + -27,-43
-31 + -19 % -43,-50
30 % -41 - 43,-54
29 / -35 % 20,19.171429
-21 - 43 % -4,-20
42 / 2 + -10,11
24 * -37 * 27,-23976
-42 * -12 % 0,nan
0 * -43 / 14,0
-30 - -36 + 26,32
-22 % 17 + 33,45
6 * -28 + 13,-155
47 / 13 - 32,-28.384615
-30 / -22 * -26,-35.454545
5 + -5 * 42,-205
-33 % -36 / -29,1.137931
34 / 11 / -11,-0.280992
-17 - 35 / 25,-18.400000
25 / 18 / -39,-0.035613
-31 * 12 - 0,-372
-44 - 8 * -5,-4
-21 % -24 / -3,7
-40 * -24 / -31,-30.967742
35 - -19 * 28,567
-15 * -17 / 35,7.285714
13 + 4 % -49,-32
-38 % 47 * 8,72
49 / -41 * 38,-45.414634
30 * 14 % -18,-12
-26 * -48 - -26,1274
-39 + -39 * 44,-1755
27 % 7 - 30,-24
-19 % -8 % -14,-3
-4 - -10 + 43,49
30 * 9 % -4,-2
-39 - 28 / 40,-39.700000
-47 * 2 - -40,-54
19 / -44 % 37,36.568182
48 % -38 + 46,18
-6 / 19 * 24,-7.578947
-16 % -16 * -27,0
-41 % 7 + 1,2
-30 / -19 * -25,-39.473684
35 + -27 - -30,38
-7 % 40 / 30,1.100000
16 - 10 - 11,-5
-11 - 28 / -3,-1.666667
-1 + -49 % 2,0
-36 + 32 * -29,-964
0 * -14 / 47,0
-28 % -30 / -6,4.666667
37 / 26 % -3,-1.576923
-5 + -28 % -5,-8
-13 % -16 * -7,91
-4 * -35 * 7,980
-38 + -29 / -2,-23.500000
13 / -41 % -9,-0.317073
-16 - -20 % -7,-10
33 - -40 + 16,89
5 * -8 % 19,17
-39 + -11 % 33,-17
0 + -37 % -39,-37
34 % 13 * 48,384
-36 * -36 / 13,99.692308
-41 * -2 * -39,-3198
31 - 16 % 43,15
0 % -42 * -7,0
5 / 10 * 11,5.500000
-14 - 47 * 17,-813
-18 / -34 - -19,19.529412
-3 * 0 % 16,0
48 - -28 + -25,51
-9 + 23 - 21,-7
-7 / 25 % 18,17.720000
28 - 38 + 20,10
28 / 15 / 11,0.169697
-37 + 29 + -25,-33
-7 / -47 * -11,-1.638298
31 / -23 * 30,-40.434783
-34 - 0 - -48,14
-49 + -35 - 8,-92
31 - -48 * 39,1903
-35 * 31 + -33,-1118
-34 % 36 / -45,-0.044444
36 / 13 / -12,-0.230769
-38 / 43 / 33,-0.026779
16 + 0 / 38,16
-17 * 17 - 30,-319
-35 + 18 / -38,-35.473684
-4 / -16 * -1,-0.250000
-25 / -13 % 26,1.923077
-9 * -11 + -8,91
28 * -26 + -44,-772
8 + 0 - 35,-27
27 % -45 * -14,252
31 / 27 + -49,-47.851852
-19 % -29 + -49,-68
-22 / 38 / 1,-0.578947
-1 % 41 / 20,2
-11 * -46 - -21,527
38 % 24 - 48,-34
43 / -35 / 9,-0.136508
4 * -30 + 3,-117
-35 + -20 + -27,-82
-40 + 2 + -20,-58
47 - -8 / -37,46.783784
-23 % 46 % 18,5
-44 + 22 * 14,264
11 * 49 + -17,522
33 * 15 / -7,-70.714286
-1 - -16 / 18,-0.111111
-25 * 14 / -25,14
46 % 46 - -37,37
12 + 33 * -27,-879
-33 * -47 / 21,73.857143
-1 + 6 - 11,-6
45 - -46 * 24,1149
8 * -13 - 36,-140
18 / -10 * 32,-57.600000
-9 - -33 + -12,12
31 * -41 - -12,-1259
-29 + 28 + -22,-23
24 + 39 - -47,110
30 - -30 % 18,24
-22 / -9 - -1,3.444444
33 % 7 / 39,0.128205
-14 % 16 * -16,-32
-45 + 7 / -38,-45.184211
-15 / 32 / 11,-0.042614
6 + -10 % 27,23
-42 / 15 * -35,98
-1 + 26 / -21,-2.238095
-8 * 26 + -20,-228
-5 / -22 / 49,0.004638
-29 / -3 % 38,9.666667
-14 % 15 + -29,-28
41 + -49 + -11,-19
-48 - 22 - 11,-81
-49 / 49 * -34,34
-21 * 21 + 32,-409
-9 * -8 % 32,8
-25 - -38 % 6,-29
-18 * -32 + -39,537
40 + 42 * 28,1216
15 / 14 % -24,-22.928571
21 + -32 % 41,30
31 / 24 - 8,-6.708333
-44 % 30 - 4,12
14 - 35 + -24,-45
42 / -43 + 3,2.023256
44 % 4 / 9,0
-45 % 5 % -10,0
-1 % -42 * 47,-47
0 % 15 * -45,0
46 + 32 + -8,70
-44 + 23 + 26,5
-37 / 18 / -27,0.076132
24 - 9 * -8,96
8 / -25 + -5,-5.320000
-46 * 47 - -20,-2142
25 % -40 + 38,23
-5 * -2 - 21,-11
46 * 29 * 43,57362
5 % -20 * 40,-600
-6 % 39 * -31,-1023
48 + 7 * -16,-64
36 - 31 / 32,35.031250
-2 % -14 % -11,-2
-34 % 1 - 5,-5
37 * 21 - -43,820
-42 % 16 % -33,-27
-27 % 44 + -22,-5
-33 % -38 % -34,-33
5 - -24 * -12,-283
-32 / -2 - -25,41
26 * 28 + 16,744
16 - 13 - -21,24
28 % -1 % -42,0
-28 * -24 * -37,-24864
-46 * 12 % -8,0
-35 % -20 % -37,-15
-48 % 39 + -19,11
-1 * 49 * 48,-2352
29 + -41 - 5,-17
-33 / -10 - -8,11.300000
-13 % -38 % -47,-13
-2 + -43 % -11,-12
32 * -8 - -39,-217
19 + 25 - 0,44
31 / -32 + -33,-33.968750
16 / -17 - 20,-20.941176
42 % -17 + 35,26
-44 % -34 / -20,0.500000
-19 / -11 / -3,-0.575758
-26 / 20 * 35,-45.500000
22 + -23 * 11,-231
45 / 22 + -44,-41.954545
-14 / 9 % -15,-1.555556
1 / -20 % 23,22.950000
-36 - -3 - 25,-58
1 + -49 / -41,2.195122
-25 / -9 % -23,-20.222222
-15 - 48 * -18,849
32 % 4 + 39,39
1 + -47 + -43,-89
-43 * -45 + 26,1961
-19 + 16 % 22,-3
-15 * 0 * 32,0
-44 - 9 / -28,-43.678571
0 * -35 % 22,0
2 + -15 - -23,10
-16 % 47 - -35,66
-43 * -49 + 0,2107
-8 * -1 * -3,-24
-3 * 3 + 31,22
-25 - 30 / -25,-23.800000
43 * 44 * 13,24596
24 * -4 - 26,-122
41 / -2 - -33,12.500000
2 + 0 * 30,2
-25 - 42 * 0,-25
-12 % -21 / -40,0.300000
22 - -44 * -23,-990
-13 + -23 % 7,-8
44 + 48 + 0,92
-37 * 30 * 29,-32190
-17 * -44 + 45,793
27 % 33 / 38,0.710526
17 - 25 + -23,-31
-3 / -46 + -9,-8.934783
26 * -19 / -43,11.488372
33 * -11 % -32,-11
-23 / 48 / -34,0.014093
9 / -2 + -16,-20.500000
-26 / -47 % -26,-25.446809
4 * 17 + -46,22
27 + -13 % 31,45
-33 * -43 * 15,21285
32 / -32 * 2,-2
-20 * 4 + 16,-64
25 / -37 % 0,nan
-12 - -24 % 18,-24
-41 / 5 - -19,10.800000
33 + -6 % -3,33
6 + -7 / 21,5.666667
-30 + -7 % -1,-30
2 - -2 - 36,-32
19 - -47 / -45,17.955556
-39 % 15 + 26,32
-2 * 38 / -24,3.166667
-4 * 0 * -3,0
-20 / -13 * 29,44.615385
-1 * 10 - 6,-16
40 % 16 % 32,8
-26 - 20 * 16,-346
-16 / 41 - 15,-15.390244
-36 - 46 / 7,-42.571429
0 / -34 - 41,-41
31 - -2 / -18,30.888889
-3 - 15 % -35,17
39 % 35 % -9,-5
29 % 11 / 27,0.259259
18 % 5 + 6,9
29 + -17 / 19,28.105263
40 + -6 + 45,79
5 % 23 + 49,54
-3 % 32 % -11,-4
-49 + 0 + -21,-70
30 * 18 + 28,568
31 - -39 - -34,104
-7 + 46 - -10,49
-43 + -6 - 39,-88
-3 / 13 % -31,-0.230769
-42 % -9 * 8,-48
27 % -39 % 30,18
10 / -14 % -42,-0.714286
-29 * -10 % -19,-14
41 * 30 % 29,12
33 / -40 + -15,-15.825000
-26 / -19 * -37,-50.631579
-19 * -16 / 31,9.806452
0 % -12 % 34,0
26 % -8 - 31,-37
28 - 7 % -41,62
26 + 39 - -45,110
7 / 9 % -6,-5.222222
-33 % 25 + 26,43
26 / -21 + 34,32.761905
-14 + -35 % 4,-13
10 * 28 % 34,8
47 - -16 - -43,106
-13 / 29 / 16,-0.028017
-1 - 46 + 12,-35
7 - -31 % -15,8
21 + -17 / 36,20.527778
11 + 17 * 31,538
-42 + 1 % 22,-41
-38 - 29 - 4,-71
30 - 38 % 28,20
9 / 11 - -10,10.818182
44 * 6 + 23,287
10 / 47 * -21,-4.468085
-26 * 0 / -2,0
-13 - -18 * -24,-445
36 % 6 % -47,0
-16 - 38 % 2,-16
-28 / 29 + -13,-13.965517
38 / 1 / -46,-0.826087
-49 * 22 * 38,-40964
-29 / -24 * 0,0
36 - 19 + 19,36
-39 % 4 * 5,5
24 / -42 + 39,38.428571
-16 % 0 + -42,nan
-32 % -35 % -44,-32
45 - -2 - -45,92
-3 % 29 % 48,26
-35 - 3 + -47,-85
-27 + 39 / 44,-26.113636
21 / 30 % -30,-29.300000
49 - -40 - 46,43
-2 + -38 * 46,-1750
37 - -18 - 39,16
-13 + 30 % -1,-13
36 - -15 + 9,60
36 - 13 / 11,34.818182
11 - -31 * -45,-1384
-8 + 7 + 0,-1
-20 - -2 % 17,-35
47 - 7 - -13,53
-21 + -49 % 5,-20
5 - 7 % 9,-2
-26 + 15 + 0,-11
-13 + -41 * 0,-13
25 / -33 * 16,-12.121212
-39 / -21 + -7,-5.142857
4 % 2 + -33,-33
32 / 40 + -9,-8.200000
41 - 27 + -29,-15
23 % 31 % 15,8
6 - -17 + 35,58
15 - -42 % -15,27
25 - -43 * -5,-190
20 + -44 - 10,-34
-38 / 16 - -39,36.625000
-35 % -29 / -27,0.222222
2 - -28 * 39,1094
42 / -22 - 13,-14.909091
-35 % 33 / -33,-0.939394
14 - -9 - 44,-21
-18 / 5 - 10,-13.600000
-25 + 3 + -5,-27
38 + -38 % -5,35
31 / 18 % 11,1.722222
8 - -43 * -21,-895
10 - 0 / 0,nan
30 % -1 - -32,32
33 + -11 - 32,-10
-43 - 8 % -26,-25
31 + -14 / 41,30.658537
-44 + 18 + -34,-60
47 + -25 / 45,46.444444
-44 + 17 - 18,-45
43 % -18 + -47,-58
30 - -42 % -13,33
6 % -42 / 1,-36
-9 * -20 % -19,-10
-29 - 2 / 37,-29.054054
32 % 48 * -9,-288
-36 / -45 * 40,32
38 - -30 + -6,62
37 - -28 * -19,-495
-15 % -9 / 8,-0.750000
21 % -9 % 15,9
-23 * -23 - 6,523
-3 / 44 - -43,42.931818
49 / 49 * 20,20
30 % 27 + 16,19
28 % 22 % 4,2
-3 - 32 - 12,-47
-44 * 42 + -11,-1859
14 * -37 / 47,-11.021277
-36 / 42 - -30,29.142857
39 + 14 + 22,75
-13 / 14 / 27,-0.034392
-17 * 44 % 47,4
15 + -27 + 47,35
25 - 16 * -46,761
20 + -18 % 36,38
-9 / -23 % 14,0.391304
-34 % -19 / 35,-0.428571
-5 % -40 % 23,18
45 % -21 / -5,3.600000
3 % -41 * 28,-1064
-2 / 43 - 2,-2.046512
-33 * 6 * 7,-1386
4 * -33 * -16,2112
-8 % 14 * -4,-24
48 - 37 / 4,38.750000
46 + -34 - 18,-6
43 - 37 % -49,55
-34 - -43 * -43,-1883
-36 - -37 % 40,-39
-22 / 44 + -18,-18.500000
11 % 49 - -14,25
-46 + -30 / -14,-43.857143
-36 % -33 * -1,3
-15 + 39 % 22,2
11 % 48 / -39,-0.282051
-5 / 39 % 44,43.871795
42 * 25 - 8,1042
10 - 20 * -49,990
-31 % -19 * 0,0
-19 + 33 % -25,-36
40 / 16 / 13,0.192308
-16 - 13 + -40,-69
32 % -45 % 26,13
-14 / 4 * -1,3.500000
7 % -31 * 11,-264
-41 % -18 % 34,29
38 % -40 + -7,-9
-24 - 19 * -35,641
5 + -9 - 35,-39
-23 / 43 / 26,-0.020572
-25 / -5 % -1,0
23 / -36 % -2,-0.638889
18 + 8 * 11,106
-22 % -23 / -10,2.200000
32 % 17 + -10,5
27 - 16 + -45,-34
-25 - -35 % 2,-26
20 % 30 + -8,12
16 + 48 + -35,29
-22 % -37 + -17,-39
-42 % 0 - 7,nan
-43 + -46 / 14,-46.285714
0 + -19 * 16,-304
44 + 26 + 39,109
-30 / -49 + -24,-23.387755
-36 + 12 % -19,-43
-34 - -26 * -41,-1100
16 + 38 + 35,89
49 % -25 + 49,48
-25 + -9 % 33,-1
4 % 37 - 18,-14
