Equation,Answer
5 + 47 / -2,-18.500000
-38 # -7 @ -46,-8333
0 % -29 * 36,0
28 @ -10 - -18,40
48 + -47 - 37,-36
-25 % 1 * -6,0
-43 * 17 - -13,-718
10 & -33 # 29,-0.005537
18 * 8 * -30,-4320
26 # 21 / -42,-15.119048
22 % -47 & -29,0.431034
7 * -28 / -24,8.166667
-19 & 5 @ -6,-0.380000
-49 $ -7 & -8,0.437500
4 # -11 % 31,20
-20 + 13 % 41,-7
-23 & 34 & -10,0.016912
-2 # 49 @ 0,-51
49 & 24 % 42,1.020833
36 $ -17 $ -34,inf
43 & -38 % -34,-5.375000
44 + 5 / 18,44.277778
-49 * -39 & -27,-35.388889
-16 # 44 # -7,3507
-49 # 21 @ 11,3447
48 / 15 % 35,3.200000
-6 $ -16 - -37,-11
35 % -16 & 39,-0.166667
-15 & 9 * -2,0.416667
-20 / 17 & 10,-0.058824
-9 - 42 * -27,1125
-35 # -28 + -35,826
39 / 20 % -35,-33.050000
-17 % -33 / -7,2.428571
-25 - -23 @ 25,77
41 $ 16 $ -2,0
19 - 21 # -6,142
33 # -4 + 32,-79
11 + 42 % 36,17
23 # -49 @ -7,2207
18 @ 39 @ 12,153
-48 % 39 % 25,5
-30 @ -34 $ 24,24
-32 * -48 % -21,-18
22 % -1 * -39,0
-20 - 47 / -45,-18.955556
-44 @ -45 @ -14,-199
4 @ -4 # 33,643
-19 / 35 @ -10,-1.266667
1 $ 16 - 8,248
-35 + -4 / 20,-35.200000
-38 & -9 * 36,0.058642
10 & 13 # -25,-0.012920
-19 - 36 # 33,-1342
33 # -11 $ 25,0
7 + -33 & 27,-0.481481
36 % -49 / 43,-0.302326
-12 @ -20 * 20,2240
-47 / -40 - 11,-9.825000
31 - -47 * 41,1958
39 % 9 & 32,0.046875
-47 % -36 @ -14,59
11 % -49 @ -5,11
-40 + 12 - 30,-58
-43 - 10 @ -10,-83
-19 % 43 + 18,42
23 $ -26 / -1,52
0 - 11 # -11,143
-42 & 25 & -29,0.014483
21 / -41 * -26,13.317073
-23 @ -28 & 9,9.055556
-32 # -36 * -49,-49588
43 - -22 @ 41,226
-26 & 5 @ -10,-0.288889
35 / -33 # -1,-3
5 @ -6 & -20,-0.625000
-21 & 10 $ -6,-inf
-4 $ -24 + 42,-102
3 - -36 % 15,-6
-11 * 2 % -12,-10
42 @ 22 * -34,5168
41 * 30 # 26,33288
-42 $ -5 $ 29,-145
-30 / 4 @ -13,-0.491803
-9 # -47 % 13,0
-39 % -26 + -16,-29
26 % 3 & 0,inf
22 - -7 + 8,37
27 % -48 / -3,7
-34 + 7 * -31,-251
35 - 12 / -9,36.333333
22 + -33 # -38,1129
-25 & 29 $ 25,-0.500000
-5 & -2 # -35,0.067568
0 + -49 - -28,-21
-37 $ -34 - 24,-58
15 # 9 - -46,223
21 $ -35 $ 9,9
-38 + 21 & 23,-0.369565
37 - -35 # -19,-536
-12 * 18 - -42,-174
-14 & -38 @ 20,0.112903
-40 # 44 # 2,-4998
-28 # 34 * -33,28974
-49 % 20 % -48,-37
14 $ -45 % -22,0
-40 * -46 @ 7,-440
10 * -19 + 8,-182
35 + 4 - 36,3
34 # 32 + -17,1201
48 # 11 @ -3,252
-37 # 20 $ -11,-11
12 @ 13 $ -38,-38
-43 * 4 # -17,2701
44 & 41 @ 0,-0.536585
-40 & 0 $ 30,0
38 % -46 # 7,-43
-5 / -21 @ -17,-0.047170
22 $ -11 # 11,396
20 # -16 * -7,2436
16 + -48 + 47,15
-30 # -38 % -10,-4
-19 # 37 + -5,-616
38 / 47 # 7,27.468085
-34 - 3 / -24,-33.875000
34 + 39 - -17,90
-47 & 33 * -40,0.017803
49 * 19 - -25,956
-34 & 6 + 18,-0.708333
-6 - -16 # -17,-211
39 % 21 $ -39,78
2 - 48 / -11,6.363636
23 - -13 @ -47,-225
47 - -19 * -4,-29
-44 + -35 / 25,-45.400000
28 & -36 $ -31,-0.451613
35 $ -23 @ 16,57
-4 @ -38 / 36,5.388889
-46 $ -18 # 13,-1065
-14 + 32 $ 26,52
33 # 9 / -9,-39.666667
5 * 2 * 18,180
0 @ -47 + 44,279
-39 - 30 * 30,-939
34 * 3 @ -34,5678
24 - -25 + 35,84
-18 + -17 # 2,-63
-17 * 45 $ -18,-18
-7 @ 34 / 21,-7.761905
44 / -43 # 0,-1.023256
20 / -17 # 37,66.294118
-9 @ -1 & 34,0.205882
39 % 20 + -9,10
41 $ -17 * 33,7293
-47 $ 34 & -16,0
15 % -34 & 10,-0.950000
31 # 0 $ -42,42
-26 $ 5 & -37,0
43 & 5 $ 0,inf
-6 - -25 - -43,62
-35 - 42 # 34,-1607
38 + 32 & 21,1.666667
49 + 23 * 9,256
-18 $ 0 @ 0,0
30 * -13 + 22,-368
8 # -26 & -15,9.266667
-37 # -36 * 37,43919
16 $ -21 & -6,-1.750000
41 % -39 - -13,-24
47 + -44 $ -33,363
43 $ -11 / -49,0.224490
34 * -6 & -31,3.290323
14 $ 48 # -20,67068
16 + 31 $ -49,49
-15 # 47 * -45,26055
36 @ -22 - -14,88
7 / 18 * 36,14
-1 $ -33 @ 11,-484
-29 * 30 $ 34,0
25 # -43 - 1,-1180
-31 + -16 @ 35,-190
-30 $ 25 $ -20,-inf
32 @ 30 % -49,-35
14 & -1 # -46,-0.075269
-35 * 0 - 17,-17
-42 * 29 $ 13,0
46 # -34 $ 31,0
-29 + -38 - 16,-83
-20 $ -38 + -44,-120
-10 * -4 & 13,1.538462
-30 $ 0 + -17,-17
-31 & -2 & 0,inf
13 % -36 % -1,0
22 % 46 + -29,-7
47 # 43 & -28,-39.232143
-5 / 45 / -44,0.002525
-5 + -9 $ 20,-20
-47 / 32 @ -22,-0.602564
43 # 36 % 3,1
-44 / 34 @ -33,-0.335878
18 # 2 % -4,0
32 $ 39 # 0,78
39 % -36 % -18,-15
1 # 0 @ 33,-659
-39 & 14 * -19,0.073308
-48 / 29 $ 11,-66
29 % 43 + -28,1
-14 * -1 @ -41,-2884
-46 @ -35 $ 17,17
-17 % 40 % -34,-11
-27 # 12 & -4,39.375000
37 / -29 / 32,-0.039871
-43 $ 9 - 33,-33
-26 @ 32 + 4,-130
10 % -42 @ -25,10
9 & 43 # -7,-0.016129
34 + -27 & 13,0.269231
-46 - -48 / -44,-47.090909
-41 $ -25 @ 36,-620
5 % -23 # -12,162
23 @ -15 / -48,-1.083333
-20 + -9 @ -49,234
38 $ 8 % 41,8
42 * 39 # -48,-77130
-10 & 39 / 9,-1.153846
-46 @ 27 # 5,-519
34 * 49 + -30,1636
17 % 49 @ 30,-182
43 + 13 $ 40,40
1 & -4 - -5,0.500000
23 # -21 # 37,-19763
17 * -31 $ 0,0
34 % 6 @ 2,-14
38 % 10 % 8,0
-14 / 6 # -45,-32.333333
-30 & 29 & -13,0.019894
-2 / 9 / -44,0.005051
17 / -43 * 32,-12.651163
46 & 31 $ -19,inf
45 + 6 # 38,393
41 @ 6 + 34,-37
-46 - -23 + 42,19
-35 % 12 # 38,153
45 - -23 / 22,46.045455
-8 @ -5 $ -10,0
7 * 27 * 32,6048
-42 & 41 % 5,-21
3 - 1 & 7,0.142857
-28 - -6 $ -41,-82
-31 @ -9 @ 13,-141
-15 $ -17 - 8,-42
-21 / -7 + 43,46
19 & -32 / -2,0.593750
-38 + -44 $ -16,-16
27 + 43 / -35,25.771429
-8 / 33 # -49,-135.363636
-27 # -11 * -12,-2844
-29 / 3 $ 0,0
-40 @ 28 & 1,-50
32 * 37 & -18,-32.888889
-43 @ 21 + 16,-46
-14 # -47 # -2,-509
3 # -46 + -16,-289
-15 # 13 - 26,-197
1 - 2 # 33,-166
2 # 12 @ 15,-433
7 % 43 # -23,-223
6 - 27 % -7,7
26 / -34 % -8,-0.764706
-38 / -23 / 35,0.047205
44 * 35 & -48,-16.041667
4 @ 16 - 29,-113
38 * 17 * 20,12920
-36 # 2 % 35,3
-4 / -8 - -47,47.500000
-48 # -21 - 25,872
-14 + -29 * 38,-1116
10 @ 5 % -39,-35
0 & 49 $ 41,0
49 - -46 + 48,143
46 / 33 # -3,-11.787879
-36 & -26 / 1,0.692308
33 - 0 * 11,33
22 + -22 # 38,-722
-4 - -21 - -1,18
37 * -36 # 38,-51834
-42 / 5 * 11,-92.400000
-4 - -43 @ 44,173
38 & 40 - -41,0.234568
3 - 28 % -16,7
33 % -44 - 16,-27
2 * -36 & 1,-36
14 - 16 - 26,-28
-27 * 46 $ 38,0
-3 + -23 % 34,8
8 + -13 - 44,-49
-3 @ 8 / 23,-1.608696
-28 % 31 $ 41,574
-40 * 14 / -35,16
-25 # 11 & 23,-5.804348
8 $ -3 + -13,-13
-40 / 12 @ -17,-0.547945
-11 - 20 + 26,-5
-4 # 39 @ -27,-100
-41 $ 33 + -22,-22
5 + -9 @ 1,9
-38 @ 17 + 43,-4
-18 & -14 - -46,-0.281250
38 - 37 / -34,39.088235
-38 * -5 $ -11,0
0 # 22 % 9,3
0 @ -21 @ -17,-20
-9 % 5 $ -3,9
-43 * 5 - 20,-235
-49 + 29 + -21,-41
-37 & -21 * 3,0.293651
-30 $ 27 $ 41,-inf
-5 # 0 # 17,-39
-47 % 16 - 24,-23
39 + 22 # -19,-414
20 * -16 * -7,2240
25 / 22 * 14,15.909091
-47 + 41 * 33,1306
21 & -15 - 9,-0.437500
2 # -4 + 47,29
-6 - -49 % -3,-5
24 / -12 # 33,31
23 * 22 * -46,-23276
-9 / -16 + 15,15.562500
-22 @ 11 + -39,-72
-3 / -1 + 15,18
-35 & 6 $ 24,-0.182292
-45 * 8 @ 17,4185
-27 / 24 + 34,32.875000
-20 - 39 & -20,1.475000
-24 * -32 & -41,-9.365854
-7 @ 12 @ -6,83
15 # -46 $ -42,-42
30 - -32 & -42,-0.738095
43 - -31 $ 17,17
-9 & -49 $ -22,0.204545
-38 $ -18 # -7,-174
-41 # 47 # -35,62013
-14 % -26 - 11,-25
38 * -47 / 0,-inf
39 / -30 $ -38,-1140
14 * -5 $ 21,0
-20 $ -15 - 39,-54
-6 @ -10 - -16,72
14 - -30 @ 0,-16
11 * 48 @ -4,-308
-27 & -31 & 49,0.004444
47 % -4 % 10,9
-11 - -27 # -22,-512
-37 / 37 # 2,3
-40 % -39 + 41,40
-11 * 46 $ 22,0
-26 $ -1 * -5,0
30 % -10 + 33,33
45 / 21 % -43,-40.857143
-25 @ -27 - 16,144
-42 - -3 / 9,-41.666667
-19 * 44 @ -46,-3534
49 # -14 - -32,-647
-20 & 28 + 2,-0.333333
-10 / -12 % -5,-4.166667
-45 @ -8 - -34,119
9 / 13 % -4,-3.307692
-32 * -44 @ -3,-1888
-25 $ 49 + -39,-88
17 $ -25 % 21,17
33 # 34 / 37,33.972973
0 - 5 @ 12,65
23 + -37 # -38,1278
0 * 29 * 46,0
24 % 42 & -15,-0.800000
-43 % 33 + 20,43
-1 & 42 * 9,-0.001323
41 @ 0 * -39,1599
-8 $ 5 $ -17,-inf
-35 + 49 $ 17,34
-30 + -16 & -1,23
-26 - 0 - -18,-8
46 % -9 % 40,32
-4 / 27 / 26,-0.005698
-26 % -20 & -32,0.093750
-15 / 3 / 48,-0.104167
21 - -36 * -8,-267
-28 + -23 % 3,-27
10 * -9 * 42,-3780
-31 + -35 $ -26,-26
-39 + 20 - -37,18
-19 & -31 * 7,0.043779
37 * -14 + -2,-520
-33 / 42 # 13,28.000000
6 - 21 - 45,-60
29 % -13 $ 15,-15
43 * 30 @ 30,-7740
-7 % 35 & -15,-0.933333
-38 * 0 @ -39,-7410
28 - 27 # -27,811
29 + -49 % -16,28
43 @ 10 # -20,1707
5 & 33 # -14,-0.005308
-31 + -16 % 9,-29
-10 % -24 # -49,333
31 $ 0 - -9,9
-44 * 17 % -25,-23
33 / 21 & -37,-0.021236
14 # 40 @ 35,-3641
-37 / -39 # 30,119.410256
-48 % 22 - 38,-20
-8 $ -32 * 6,-4608
-34 - 20 * 36,-754
-49 % -33 & 41,-0.195122
42 - 18 $ 20,20
-33 - 14 & -45,0.522222
46 % -16 * 47,-94
-25 + -13 $ -37,-37
34 % 21 # 17,285
-28 # 26 % 30,12
31 % 41 & 39,0.397436
46 - -19 $ 32,32
-42 / -1 & 42,0.500000
39 @ -39 / 7,22.285714
47 - 41 # -45,1986
27 + -7 / -12,27.583333
3 % -9 @ -26,3
14 @ -4 + 45,51
9 / 44 * -44,-9
-41 # 25 & 27,-18.351852
40 @ 20 & -31,2.258065
39 * -6 # -24,5310
-19 * 46 # 49,-43553
-39 $ -12 # -46,-4020
28 * 8 * -12,-2688
5 - 13 * -12,161
-36 * -4 % 5,4
-45 @ 49 + -43,-243
33 + 26 - -22,81
-33 - 30 * 22,-693
36 * -45 & 14,-57.857143
0 @ 21 + -39,-144
-32 + 16 / -10,-33.600000
-49 * -39 * 47,89817
8 / 17 & -7,-0.033613
32 & -39 $ -41,-0.195122
-33 * -1 % -22,-11
-9 - 25 & -33,0.515152
-27 % -45 - -24,-3
25 * -22 + -8,-558
-48 * 38 / 45,-40.533333
9 # 6 / 20,4.050000
21 $ -6 - 4,-4
-41 % -32 * 15,-135
3 % -18 @ 41,-184
30 & -40 & 41,-0.004573
-17 * -9 - 36,117
-29 # 5 * 45,-7155
-17 + 41 / -10,-21.100000
-8 / -37 % -35,-34.783784
-29 - 31 / 9,-32.444444
33 # -7 % -25,-19
-4 @ -9 # -18,-887
14 @ 40 & 48,-2.229167
9 % 41 * -46,-414
30 @ 27 + -35,-200
-38 * 20 * 9,-6840
18 @ 26 % -29,-3
-25 $ 46 $ 36,0
42 * 8 + 29,365
32 $ -34 + -33,1
29 * 0 - 9,-9
-2 @ -9 - 26,21
3 * -28 $ -29,-29
24 @ 12 + 49,-35
-11 + -33 @ -4,42
48 / -23 / 12,-0.173913
-10 - 16 @ 39,201
-18 & 28 + 37,-0.138462
38 / 36 & -35,-0.015079
-13 @ -3 + 0,28
23 - -48 # 47,2186
16 # 10 + -12,194
-1 * 14 @ 15,89
36 / -4 - 21,-30
29 / -34 / -37,0.023052
-41 * -32 + -20,1292
30 * 5 # -33,-4899
48 / -8 * 14,-84
6 @ 29 & -7,10.785714
46 & 7 $ 35,0.131429
33 & 4 + 28,0.515625
-13 - 31 - -26,-18
34 # -19 @ -16,3697
39 + 32 / -28,37.857143
-8 $ 24 @ 42,-7020
-20 # -39 / 39,16.487179
33 * 44 * 23,33396
42 & 49 + -27,0.954545
46 / -47 / 6,-0.163121
-47 * -10 & 44,5.340909
-12 - 5 $ 13,0
-44 $ 35 / -41,-0.853659
-33 - -32 * 0,-33
47 $ -27 # -18,3645
-45 @ -26 - -14,189
-13 / -40 - -47,47.325000
-13 $ 39 / -16,-2.437500
-38 # 47 + -16,-1699
24 $ -14 * -10,840
40 - 2 / -27,40.074074
43 % -6 * 48,-240
-21 $ 45 $ 3,0
-25 $ -26 / 27,-0.962963
37 @ -24 * -41,-3403
14 % 31 * 41,574
37 / -12 * -31,95.583333
-30 / 30 # -33,-67
-7 / -5 & -28,-0.025000
-45 + 35 $ -33,-132
25 / 18 / 9,0.154321
-32 @ -28 * 19,3268
37 - 29 # -22,712
-32 & 47 # -41,0.007988
-8 # -32 + 0,152
-24 # 48 % -33,-9
-10 * 19 / 15,-12.666667
28 $ -22 - 41,-41
-16 # 47 / -38,16.500000
-2 + 38 @ 29,-185
31 % 4 @ 27,-108
-19 - 30 # -27,842
-15 / 28 * -15,8.035714
-8 & 8 * 28,-0.017857
25 - -24 - -18,67
8 % 35 / 45,0.177778
-18 @ 4 & -48,0.020833
-47 / 2 # 34,-720.500000
-27 & -49 & 23,0.005989
11 * 47 @ 38,-2607
-4 - -7 - -6,9
-42 - -20 @ -40,-262
12 - 6 @ -21,-87
-11 # 15 # 24,-3203
-38 % -30 / -25,0.320000
13 $ 44 + 10,186
18 % 28 & 34,0.264706
40 / -34 + -41,-42.176471
-8 @ -20 + -23,85
-44 % 40 $ 38,76
-21 # -48 + -42,801
28 - 17 & -33,-0.166667
-7 & -17 % -34,0.205882
40 / 6 @ 13,-0.563380
42 % 16 * 31,310
-28 @ -27 / 12,13.583333
14 $ 29 $ 13,13
47 & 40 # -7,-0.090038
-23 & 35 # -31,0.010061
22 * -19 % -37,-11
-19 & 4 + -4,-inf
-20 @ 44 $ -43,-43
0 % -30 + 27,27
31 % 45 - 26,5
10 * 6 / -7,-8.571429
1 + 4 % 45,5
2 - 30 $ 42,-42
-36 @ -9 + 37,118
-31 % 49 @ -1,-31
29 - -16 + -40,5
-35 % 9 / 2,0.500000
-46 @ -10 & 22,2.181818
2 + 33 + 3,38
0 / -33 * -37,0
-37 @ 11 - 36,-54
-49 @ 47 + 36,-150
47 * 34 @ 6,-3008
-27 & -5 - -19,-0.964286
6 % 9 * -34,-204
48 - -47 & -15,-3.166667
-37 # -9 % -6,-1
-23 * 19 + 31,-406
-47 / 42 # -16,-31.214286
23 @ -24 & -40,-1.212500
-49 & -25 @ 11,0.816667
-8 / 0 * -8,inf
32 % 18 - 17,-3
39 & -45 - -34,-1.772727
-6 + 16 # 41,789
-11 $ 20 % -47,-81
26 / -16 # -3,-5.750000
-30 / -3 + -2,8
47 * 1 * 48,2256
25 - -27 # 22,580
-48 % 49 % -33,-32
32 @ -12 - -3,31
0 + 27 & -14,-0.964286
-30 * 35 / -31,33.870968
30 # -25 + -31,-826
-8 % -21 / 48,-0.166667
42 / -13 % -42,-3.230769
-29 * -49 & -30,-23.683333
12 - -39 % -10,21
28 # 45 & 1,711.500000
12 @ 11 % -7,-4
-28 @ -22 + -29,109
17 $ 30 / -20,0
7 % -37 * 7,-210
40 + 29 & -3,-11.500000
-4 @ 14 @ 2,56
33 / -5 $ 46,-276
-3 % -8 & 7,-0.214286
4 # 28 * -41,-8200
43 # -40 # -6,8967
4 + -13 % 5,6
-23 @ -14 # 11,1149
-3 # -34 @ 24,-3
2 & 39 % 39,inf
-28 $ -42 - -48,-36
8 + 43 & -3,-8.500000
26 / -29 @ 26,-0.257426
-21 - 12 / 12,-22
14 + -12 / 16,13.250000
-19 & 21 $ -3,-inf
40 $ 12 @ 20,224
20 % 20 / 17,0
-36 - -12 % -31,-24
33 - 0 - 46,-13
49 * 40 @ 40,-11760
17 - 9 * 35,-298
-29 & -47 @ 42,0.088957
-9 - 22 + 24,-7
-5 / -26 - 26,-25.807692
20 $ 21 - 1,41
-11 / 46 $ -31,-4030
23 @ -35 - -8,160
12 + -40 & -40,0.350000
-6 # 42 # 29,-3873
-24 $ -20 - 49,-69
-6 & 39 / 11,-0.846154
-13 * -36 * -26,-12168
-26 & 44 # 36,-0.007488
17 / -1 # -18,235
7 / 0 / -2,-inf
-15 / 26 % 22,21.423077
21 / -16 / -18,0.072917
42 $ -39 - -49,49
39 * 37 / -20,-72.150000
23 & 6 @ 49,-0.045817
-8 @ -25 $ 9,9
34 $ 24 - 19,5
10 + -35 $ 36,-36
45 - -4 # -23,26
21 # -10 * -22,4818
39 + -46 & 46,-0.076087
30 & 7 & -28,-0.038265
-30 @ 37 * -21,3255
32 # -10 @ 47,-7843
2 $ 32 @ -34,9522
-46 $ -27 @ -35,-808
-17 $ 18 + -23,-41
-7 # 21 @ -19,-303
-27 * 20 + -10,-550
-15 # -31 @ 38,1893
-44 & -1 - 4,4.400000
-17 - -8 # 21,96
-24 - 12 * 49,-612
18 & 47 @ 42,-0.035019
-49 @ 11 - 48,-54
19 * 37 # 27,19765
-38 / 14 @ 49,0.146718
-27 + 13 - 47,-61
-44 - 48 / 49,-44.979592
16 / 10 & 8,0.100000
7 & -28 * 44,-0.002841
-29 % 24 @ -29,92
-13 - 46 + 34,-25
-11 $ 5 # -46,-11979
35 @ -37 % 18,6
37 # 35 + 4,1441
34 # 25 & -47,-10.202128
12 @ 18 % 15,3
11 + -4 # 36,-29
29 + 8 % 19,37
-33 / 40 + 20,19.175000
0 - 16 $ 7,0
-16 - 17 @ -48,-239
-2 $ 47 & 47,-11.500000
43 $ 12 - 37,-25
-45 $ 17 @ 12,-154
39 + 5 # 4,76
-40 + -3 - -37,-6
15 & 1 & -23,-0.163043
-37 & -33 - -28,3.700000
-34 + -25 & 32,-0.921875
-4 @ 9 / 3,-13.666667
-32 & -22 * 47,0.015474
-32 - -12 - 28,-48
-24 * 8 / 23,-8.347826
-3 & -33 $ 13,inf
-14 / 31 / 15,-0.030108
31 % 7 $ -33,363
-2 / 27 + 10,9.925926
17 & 45 % 34,0.772727
-41 * -45 - 25,1820
47 % 28 $ -11,0
43 @ -31 - 46,66
22 $ -18 $ 42,inf
1 / -2 * 38,-19
24 * -25 & -29,10.344828
-14 - 24 $ -21,-21
-35 # 49 % -46,-39
-1 $ 21 $ 19,0
-34 % 19 * 1,4
-2 / -43 @ 25,0.024390
-25 % 21 / 39,0.435897
2 + 17 & -37,-0.256757
-29 $ -34 @ 15,-82
-30 # -25 / -23,-28.043478
17 & 5 / 45,76.500000
-40 # 15 - 22,-617
-10 @ -43 + 12,237
40 % -12 / -24,0.333333
-19 $ 43 / -26,-1.653846
32 $ -33 / -8,4.125000
46 @ 26 & 32,-2.750000
-47 @ -35 * 24,5328
-18 @ 10 - 16,-48
46 $ -47 / -44,1.068182
41 / 11 * -18,-67.090909
-19 * 14 $ -7,-7
-31 % 47 * 27,432
-38 * 36 * -15,20520
-10 $ -5 + 10,5
6 @ 35 + -20,-201
41 - 4 @ -46,-185
40 & -10 + -24,-0.588235
32 @ -16 # 33,1731
-33 * 16 @ -5,-297
-26 @ -17 $ -14,0
-3 @ -44 % 27,7
40 @ -19 + 16,71
33 * -21 - 13,-706
-6 # -4 * -33,-198
1 % -9 & -39,0.102564
47 $ -16 - -47,47
29 / 19 & 40,0.019079
16 - 21 $ -45,-405
-44 $ 26 & -27,0
11 @ -46 $ -25,0
-35 % -43 * -25,875
28 % 10 # 38,426
41 + 24 @ -36,197
7 - 31 $ 12,0
-5 * -30 & -49,-1.530612
42 # 8 + 27,429
9 - 45 * 15,-666
10 & 29 / 35,6.034483
-37 @ 11 - -42,24
-30 - 24 - -41,-13
4 & -40 % -25,-0.133333
37 @ 11 / -36,2.555556
16 @ -6 / 36,0.388889
43 % 33 # -6,-68
1 $ 46 - 30,2086
16 * -11 % -42,-8
34 + 0 # 31,127
21 + 25 @ -29,141
25 - 35 / 25,23.600000
9 + -4 - 37,-32
13 # -27 - 10,-429
16 - -33 @ -20,-117
-28 @ -41 - 9,224
31 * -22 # -37,24441
-1 + -22 @ -6,51
13 $ 21 + -31,11
28 + 39 + 40,107
28 / 16 & -21,-0.041667
-49 - 36 & 38,-1.118421
32 / -32 + 23,22
-34 & 18 + 37,-0.309091
3 @ -35 / -10,-17.200000
-4 $ 0 % -41,0
-44 * 43 % 35,33
-49 - 22 / 34,-49.647059
38 # -49 $ 45,0
-40 - -23 & -34,0.250000
-20 + -10 % -20,-30
29 & 42 & 39,0.004426
-6 & -7 @ -27,-0.021127
10 % -18 + 5,-3
-19 # -11 / -11,-14.272727
-13 + 15 * -26,-403
-45 - 49 - -30,-64
9 # -35 & -34,6.044118
-10 + -6 & 16,-0.500000
22 - 12 + 19,29
-46 # -15 + 31,630
-17 - -45 # -31,-1274
39 * -31 - 18,-1227
-46 & 16 # -48,0.025670
-11 / -26 - -35,35.423077
-38 $ -41 * 25,-27675
-18 $ 8 / -45,-0.177778
44 * -33 * -21,30492
45 @ 43 @ 39,65
43 + 6 $ -33,0
-17 - -2 * -15,-47
-8 - 44 $ -2,-2
-38 * 18 @ 18,4104
19 + -4 / -27,19.148148
-29 + 2 / 47,-28.957447
33 % 22 # 12,179
16 & 22 * -17,-0.021390
-10 $ 39 - 40,-157
7 $ -34 * -23,87584
-44 @ 25 $ 25,0
-38 - -36 % -19,-21
-11 - 13 + -11,-35
38 * 29 / -32,-34.437500
-41 % 37 / 49,0.673469
35 * 32 @ -43,6405
18 - 0 @ -31,-137
-11 - -5 @ -48,-256
-43 # 2 * 8,-984
46 $ 10 / -20,0
-13 $ -12 / -46,0
45 - -1 / -38,44.973684
39 $ -37 $ -3,inf
-35 @ -5 - 16,44
-34 - 47 @ 36,193
-5 & 35 % -12,2.500000
-36 $ -49 @ -34,-1314
3 @ -25 / 15,8.133333
3 @ 21 # 13,-1473
25 / 13 & 43,0.022361
9 & 17 % 6,0.900000
25 $ 45 % -25,0
-33 & -40 @ -19,-0.122222
13 & -7 - 36,-0.151163
14 % 47 $ -5,0
37 % -3 & -14,0.071429
-23 + -27 # -30,670
12 % 33 & 12,0.500000
-47 * 38 @ 22,6956
-49 & 41 - 15,-0.942308
26 # 49 $ 9,9
-13 * -18 & -11,-10.636364
-17 - -35 # 45,1458
31 $ -10 $ -14,inf
-25 - -32 @ 16,23
-13 / -29 & -27,-0.008301
30 $ -20 $ -45,inf
-35 / -11 $ -47,658
23 * 43 # 0,989
-19 # 14 $ -7,-7
-32 # 0 / -24,1.333333
8 # -17 - 19,-198
33 - -2 & 33,0.530303
-17 # -3 @ 40,2741
49 % -38 - -13,-14
32 - 20 @ -13,-13
-32 & 26 / -33,20.307692
44 & 47 $ 49,0.224490
-14 @ -46 + 42,286
-29 % 45 * 47,752
-36 # 21 $ 4,0
39 - 0 # 24,-33
-19 / 22 & 5,-0.086364
30 # -43 - -26,-1363
49 # 38 / -20,-101.250000
49 * -23 % 30,13
-17 + 29 $ -6,0
-7 - 42 @ 32,195
33 + -34 # -21,650
0 @ 9 * -15,675
37 / 0 & -1,-inf
-10 * -41 + -26,384
12 - 13 * 26,-326
0 # 1 # -49,-291
-8 # -22 / 13,7.846154
36 - 5 * 47,-199
-23 # -8 / 41,3.341463
33 @ 15 % 34,28
-41 $ 22 / -39,-0.564103
-39 % -49 $ 37,0
-24 % 42 @ -48,174
36 % 49 - -26,62
-19 * -41 / -39,-19.974359
-13 - 25 $ -34,-34
-2 + 6 * 3,16
5 % -34 * 12,-348
-10 + -20 - -32,2
34 $ -19 / 4,0
-26 / -4 * 37,240.500000
-37 * 28 + -18,-1054
47 * -28 & 45,-14.622222
-9 % 7 - -2,7
-30 + 9 $ 30,-30
-29 @ 25 - -24,-72
4 # -28 @ -39,1565
-9 & 28 $ -26,-inf
-49 - 4 * 19,-125
14 # -29 & 40,-5.987500
16 & 16 / 37,18.500000
-48 # -27 * -16,-18672
2 - -16 - -27,45
15 / -33 $ -25,-1375
-10 * 3 - -6,-24
1 % -15 $ 34,-68
-45 # -42 - 19,1700
1 % -3 & 4,-0.250000
-1 @ 11 @ -27,189
19 & 7 * -8,-0.169643
-33 # 37 / 21,-54.428571
-22 / 28 $ -24,-744
38 $ 33 $ -32,0
18 @ -45 / -25,-8.280000
-27 / 30 + 44,43.100000
18 + 18 * -39,-684
-7 & -9 & 18,0.010802
30 / 21 - -40,41.428571
0 @ -40 $ -16,0
-6 % -42 % 41,35
9 $ -15 & 8,0.937500
49 & -46 - 21,-0.365672
45 & 27 & -1,-0.416667
11 @ -17 % -7,-3
-3 % -10 - -14,11
5 / -15 - -44,43.666667
19 $ 17 $ -15,0
-4 + -45 / 29,-5.551724
-19 - 10 # 17,-250
-24 * 12 % -43,-30
-16 @ -3 $ -3,0
27 * -31 + -13,-850
-37 % -49 & 26,-0.711538
36 * 33 $ -22,0
9 % 9 - -14,14
45 * 10 * 32,14400
25 / -30 @ 17,-0.454545
-28 + 12 & -27,0.296296
15 & 46 - -45,0.082418
-14 @ 41 * -49,9359
49 / 37 * 38,50.324324
-11 # 41 % -21,-3
47 + -18 / 8,44.750000
-28 & 31 + 24,-0.254545
-10 # -45 / 46,6.630435
16 % 36 - 27,-11
-49 * 0 @ 44,10780
-24 / 18 @ -22,-0.260870
29 - 7 * -32,253
-27 + -6 @ -2,-11
49 * -18 & -8,55.125000
-27 # -44 $ 47,47
0 % 42 * -30,0
0 & -5 + -38,0
27 $ -10 - -24,24
